Data,Dim,Max_ACF,Max_Lag
H3K4me3,1,0.708176596391745,9.24
H3K4me3,2,0.6880158372140543,13.32
H3K9ac,1,0.9221230780809269,-4.38
H3K9ac,2,0.8673911679365469,-4.98
H3K14ac,1,0.9167359160365283,-4.98
H3K14ac,2,0.43135261327388025,46.56
H3K18ac,1,0.9829628825873259,-3.06
H3K18ac,2,0.9596493155328464,-3.42
H3K36me3,1,-0.5627686697832903,-28.560000000000002
H3K36me3,2,-0.3949100026166982,-37.44
H3K56ac,1,0.7562223560511072,41.28
H3K56ac,2,-0.7846222468207079,-28.680000000000003
H4K5ac,1,0.8537789810896181,-3.1799999999999997
H4K5ac,2,0.9151557377423113,-1.2
H4K16ac,1,-0.6420409453747988,-1.98
H4K16ac,2,0.7339541018646789,-0.24
H3K4me3,1,0.778410699520989,9.66
H3K4me3,2,0.6657186696935271,11.940000000000001
H3K9ac,1,0.9322213629325445,-4.08
H3K9ac,2,0.8761114155523458,-3.1799999999999997
H3K14ac,1,0.9432117479793645,-5.04
H3K14ac,2,0.4581458338700272,47.400000000000006
H3K18ac,1,0.9612754396049288,-3.2399999999999998
H3K18ac,2,0.9518499190604135,-3.12
H3K36me3,1,-0.5169433938560574,-60
H3K36me3,2,-0.41347438278893656,-39.300000000000004
H3K56ac,1,0.767424448617898,39.96
H3K56ac,2,-0.7645159732102376,-28.799999999999997
H4K5ac,1,0.8673183592093805,-4.92
H4K5ac,2,0.9246613328448031,-3.66
H4K16ac,1,-0.5727947690297088,-1.56
H4K16ac,2,0.8156465493875209,-0.3
H3K4me3,1,0.750943354427105,14.94
H3K4me3,2,0.6775742628302306,15
H3K9ac,1,0.9412883239911091,-4.56
H3K9ac,2,0.9068617067263776,-3.7800000000000002
H3K14ac,1,0.9337594350001431,-5.220000000000001
H3K14ac,2,0.41732031960172494,44.76
H3K18ac,1,0.9695134614196291,-3.66
H3K18ac,2,0.9480477958953197,-4.38
H3K36me3,1,-0.5453718697931857,-28.680000000000003
H3K36me3,2,0.47409984042455744,60
H3K56ac,1,0.7369800095398951,43.019999999999996
H3K56ac,2,0.761746042533109,49.38
H4K5ac,1,0.8561405768152702,-3.9000000000000004
H4K5ac,2,0.9321870027020975,-2.34
H4K16ac,1,-0.6344381719674661,-2.94
H4K16ac,2,0.7725440010320753,0
H3K4me3,1,0.7911043516664139,8.040000000000001
H3K4me3,2,0.6324424662595926,18.72
H3K9ac,1,0.9520981999045485,-4.2
H3K9ac,2,0.8668212676790865,-4.5
H3K14ac,1,0.9462247435048537,-4.8
H3K14ac,2,0.4327668218366429,45
H3K18ac,1,0.9635706058193125,-3
H3K18ac,2,0.9666240526804927,-3
H3K36me3,1,-0.5553213185879511,-28.500000000000004
H3K36me3,2,0.4676808698195502,60
H3K56ac,1,0.7092492880248843,42.3
H3K56ac,2,0.7632711717335245,51.12
H4K5ac,1,0.8672616509148493,-4.5
H4K5ac,2,0.9310419772132135,-4.56
H4K16ac,1,-0.5727017731723879,-1.8599999999999999
H4K16ac,2,0.7652184855976925,0
H3K4me3,1,0.7680986319625118,10.260000000000002
H3K4me3,2,-0.6438075252803148,-60
H3K9ac,1,0.9435485056533639,-3.7800000000000002
H3K9ac,2,0.9085348727415702,-3.2399999999999998
H3K14ac,1,0.9211673472076348,-5.3999999999999995
H3K14ac,2,0.44766718897436764,46.02
H3K18ac,1,0.9813735107232886,-2.6999999999999997
H3K18ac,2,0.9579088102618298,-2.4
H3K36me3,1,-0.5518756116325966,-28.740000000000002
H3K36me3,2,0.5315767019597905,60
H3K56ac,1,0.7631292144485673,38.88
H3K56ac,2,-0.7943096735793069,-31.44
H4K5ac,1,0.852500829127171,-4.0200000000000005
H4K5ac,2,0.903942622774827,-4.74
H4K16ac,1,-0.5810810869483041,-3.7199999999999998
H4K16ac,2,0.7305602855404478,0
H3K4me3,1,0.7943707620749219,9.540000000000001
H3K4me3,2,0.6440246076307587,16.5
H3K9ac,1,0.946408691169609,-4.0200000000000005
H3K9ac,2,0.9063390202172336,-1.7999999999999998
H3K14ac,1,0.9149525814825414,-5.58
H3K14ac,2,0.48903362145177237,46.74
H3K18ac,1,0.9686482357208334,-3.12
H3K18ac,2,0.9513622089209229,-3.96
H3K36me3,1,-0.5633726905508563,-60
H3K36me3,2,-0.5298610343200103,-37.019999999999996
H3K56ac,1,0.6953555238157292,43.32
H3K56ac,2,-0.7849562164945055,-31.92
H4K5ac,1,0.8945625716890245,-4.62
H4K5ac,2,0.9172609343983673,-2.34
H4K16ac,1,-0.5749444273797212,-4.08
H4K16ac,2,0.7428301917735135,0
H3K4me3,1,0.7620911748976866,7.38
H3K4me3,2,-0.6210696154873754,-60
H3K9ac,1,0.9586062728338853,-3.54
H3K9ac,2,0.883740340162307,-5.64
H3K14ac,1,0.9179793561608469,-5.3999999999999995
H3K14ac,2,0.45282925645010896,60
H3K18ac,1,0.9725063732074086,-3.48
H3K18ac,2,0.9545339041245499,-3.66
H3K36me3,1,0.5214688814555155,13.74
H3K36me3,2,-0.5239332037068379,-36.42
H3K56ac,1,0.7739748535901372,38.82
H3K56ac,2,-0.792205339914504,-28.86
H4K5ac,1,0.8924870068661739,-3.54
H4K5ac,2,0.9274138935584745,-2.34
H4K16ac,1,-0.6319120903212369,-3.1799999999999997
H4K16ac,2,0.7303940560294341,0
H3K4me3,1,0.8284309695667774,9.12
H3K4me3,2,0.6790804921295184,12.84
H3K9ac,1,0.930379941986019,-3.7800000000000002
H3K9ac,2,0.899434157861667,-4.56
H3K14ac,1,0.9494262423027989,-4.140000000000001
H3K14ac,2,0.43006108714115177,48.120000000000005
H3K18ac,1,0.981505766991303,-3.5999999999999996
H3K18ac,2,0.957452377770115,-4.08
H3K36me3,1,-0.556664696499995,-60
H3K36me3,2,-0.460346575420183,-37.32
H3K56ac,1,0.7111257616683441,43.32
H3K56ac,2,0.7587078216641132,50.64
H4K5ac,1,0.9079376099608689,-3.9000000000000004
H4K5ac,2,0.9233938302290019,-2.6999999999999997
H4K16ac,1,-0.6422335453344975,-2.1
H4K16ac,2,0.7333148101940403,0
H3K4me3,1,0.8163127994956842,9
H3K4me3,2,0.6592313563821259,7.38
H3K9ac,1,0.9458730561120829,-4.2
H3K9ac,2,0.8902618358156631,-2.34
H3K14ac,1,0.9203282779622195,-3.9000000000000004
H3K14ac,2,0.4934982844830584,45.36
H3K18ac,1,0.9758604267450248,-2.6999999999999997
H3K18ac,2,0.9540040517129436,-3.96
H3K36me3,1,-0.5740077302340335,-60
H3K36me3,2,0.44010166545905294,60
H3K56ac,1,0.7329459127011548,41.52
H3K56ac,2,-0.7739757742181169,-27.6
H4K5ac,1,0.8894325166527911,-4.2
H4K5ac,2,0.9084450013176235,-3.42
H4K16ac,1,-0.5392750685657571,-3.3
H4K16ac,2,0.7903027790113262,0
H3K4me3,1,0.7614632048513169,8.22
H3K4me3,2,0.6476513915936988,14.040000000000001
H3K9ac,1,0.9447539013917919,-3.06
H3K9ac,2,0.8850397586858676,-3.7199999999999998
H3K14ac,1,0.9478052061096861,-5.1000000000000005
H3K14ac,2,0.45905142391961246,46.92
H3K18ac,1,0.975614755205515,-2.58
H3K18ac,2,0.9473052867411296,-4.98
H3K36me3,1,-0.5819531065697322,-29.34
H3K36me3,2,-0.44206589001480917,-39.42
H3K56ac,1,0.7015770833197147,40.080000000000005
H3K56ac,2,-0.7852675717171302,-29.22
H4K5ac,1,0.9047683635462758,-3.84
H4K5ac,2,0.9050142096224245,-2.82
H4K16ac,1,-0.5917187174553201,-2.6399999999999997
H4K16ac,2,0.729337471782891,0
H3K4me3,1,0.7766838659080142,13.8
H3K4me3,2,0.6542934222271961,16.14
H3K9ac,1,0.9510165652406712,-3.2399999999999998
H3K9ac,2,0.9255894483517344,-3.66
H3K14ac,1,0.9475939428877815,-4.5
H3K14ac,2,0.4259257900416066,44.64
H3K18ac,1,0.958093049124436,-4.2
H3K18ac,2,0.9670065713939148,-2.58
H3K36me3,1,-0.6414684205414413,-28.380000000000003
H3K36me3,2,-0.5345580383754821,-38.64
H3K56ac,1,0.7222651302230266,41.940000000000005
H3K56ac,2,-0.8297971786159676,-28.26
H4K5ac,1,0.8716917171165358,-4.8
H4K5ac,2,0.9165573168802718,-5.64
H4K16ac,1,-0.61548778769531165,-2.4
H4K16ac,2,0.6980809750489928,0
H3K4me3,1,0.7431252642258176,11.1
H3K4me3,2,0.6618556136536353,14.52
H3K9ac,1,0.9511713845229249,-2.88
H3K9ac,2,0.8469434858324003,-3.7800000000000002
H3K14ac,1,0.9239910578032826,-4.92
H3K14ac,2,0.4861632300711656,43.98
H3K18ac,1,0.9758528534149676,-3.06
H3K18ac,2,0.966109221092462,-2.94
H3K36me3,1,-0.6012684301629024,-28.560000000000002
H3K36me3,2,0.40327489991107845,60
H3K56ac,1,0.771299857753819,41.760000000000005
H3K56ac,2,-0.8004725205800202,-29.88
H4K5ac,1,0.896787646592281,-3.84
H4K5ac,2,0.9279535283014113,-3.12
H4K16ac,1,-0.6142964928364754,-1.7999999999999998
H4K16ac,2,0.7627789228666099,0
H3K4me3,1,0.760583213395113,11.46
H3K4me3,2,0.6508498507554525,15
H3K9ac,1,0.946050700688164,-3.42
H3K9ac,2,0.8796337292240671,-3.2399999999999998
H3K14ac,1,0.9335565826733293,-5.3999999999999995
H3K14ac,2,0.45179140740863044,44.88
H3K18ac,1,0.9800371326712437,-2.82
H3K18ac,2,0.955241986209463,-2.1
H3K36me3,1,-0.5595104631571977,-27.900000000000002
H3K36me3,2,0.4337350729094007,60
H3K56ac,1,0.7092922578482523,42.36
H3K56ac,2,-0.7868804333050117,-30.06
H4K5ac,1,0.8963819571096515,-3.66
H4K5ac,2,0.9148544898890199,-3.5999999999999996
H4K16ac,1,-0.5503112470707765,-3.5999999999999996
H4K16ac,2,0.7275802026050814,-0.8999999999999999
H3K4me3,1,0.7691220433468346,10.98
H3K4me3,2,0.6249584655415884,18.9
H3K9ac,1,0.9628454145347538,-3.66
H3K9ac,2,0.9025847524782133,-2.94
H3K14ac,1,0.9407341441118784,-5.1000000000000005
H3K14ac,2,0.4589333236205647,48.24
H3K18ac,1,0.9540809125494437,-3.7199999999999998
H3K18ac,2,0.9748181072555739,-2.46
H3K36me3,1,-0.5682877571793833,-28.799999999999997
H3K36me3,2,0.4537685085111509,60
H3K56ac,1,0.77556501105151,39.78
H3K56ac,2,-0.7910383886947269,-30
H4K5ac,1,0.9066115216327507,-4.56
H4K5ac,2,0.9338152692667618,-3.7800000000000002
H4K16ac,1,-0.5841246929246995,-1.44
H4K16ac,2,0.769397879384719,0
H3K4me3,1,0.7962574916464046,8.22
H3K4me3,2,0.6825593263062707,16.8
H3K9ac,1,0.9478882870077899,-4.2
H3K9ac,2,0.8830463800408093,-3.1799999999999997
H3K14ac,1,0.8911841744651726,-5.220000000000001
H3K14ac,2,0.45291242177848917,40.86
H3K18ac,1,0.9717991552565772,-3.36
H3K18ac,2,0.9613617688988115,-1.92
H3K36me3,1,-0.5911256987717153,-29.04
H3K36me3,2,0.43861784875328597,60
H3K56ac,1,0.7449781388401502,39.84
H3K56ac,2,-0.7635014536593661,-29.52
H4K5ac,1,0.8574080502016401,-4.32
H4K5ac,2,0.9267009618867725,-2.88
H4K16ac,1,-0.522161843780404,-4.4399999999999995
H4K16ac,2,0.731615113294879,0
H3K4me3,1,0.7622205179727768,8.64
H3K4me3,2,0.656742197936977,13.92
H3K9ac,1,0.934627225403391,-3.5999999999999996
H3K9ac,2,0.8899654003677387,-2.94
H3K14ac,1,0.9375652669761417,-4.5
H3K14ac,2,0.45202499823602776,42.48
H3K18ac,1,0.9552914980276488,-3.2399999999999998
H3K18ac,2,0.9671851772799503,-3.06
H3K36me3,1,-0.5456616734180958,-60
H3K36me3,2,-0.4193084399481459,-40.56
H3K56ac,1,0.6943336100905251,43.08
H3K56ac,2,-0.801724825560301,-27.78
H4K5ac,1,0.9108333159442343,-3.84
H4K5ac,2,0.9212547409827153,-4.0200000000000005
H4K16ac,1,-0.6392512860032051,-1.14
H4K16ac,2,0.7671100143808949,0
H3K4me3,1,0.7986360929329265,9.24
H3K4me3,2,0.6529507301193205,10.14
H3K9ac,1,0.9486425443870504,-3.42
H3K9ac,2,0.8760295988642975,-3.96
H3K14ac,1,0.924415952540694,-5.3999999999999995
H3K14ac,2,0.4449819455494534,46.68
H3K18ac,1,0.975228498487045,-2.94
H3K18ac,2,0.9626062782022242,-2.58
H3K36me3,1,0.5311121846464034,15.780000000000001
H3K36me3,2,-0.5321513388829889,-34.8
H3K56ac,1,0.7307528847365868,41.46
H3K56ac,2,-0.7719088845166404,-30.18
H4K5ac,1,0.8817988548879142,-4.4399999999999995
H4K5ac,2,0.9297084037341345,-3.12
H4K16ac,1,-0.5864371813247877,-2.28
H4K16ac,2,0.7359120409781897,-0.6599999999999999
H3K4me3,1,0.7914112375421278,7.86
H3K4me3,2,0.6218617938494693,11.52
H3K9ac,1,0.9342907180479196,-3.66
H3K9ac,2,0.872053185660679,-3.42
H3K14ac,1,0.9155117510742221,-5.34
H3K14ac,2,0.4541177006437521,44.58
H3K18ac,1,0.9775525963507541,-3.12
H3K18ac,2,0.9578014440345779,-3.42
H3K36me3,1,-0.5630655796463032,-28.14
H3K36me3,2,0.49548346125739223,60
H3K56ac,1,0.749025341630174,41.7
H3K56ac,2,0.7715737526041403,49.620000000000005
H4K5ac,1,0.8869329642724281,-4.08
H4K5ac,2,0.9237619225899778,-3.66
H4K16ac,1,-0.5213828945143714,-3.3
H4K16ac,2,0.7126199540942989,0
H3K4me3,1,0.7994353946935647,10.86
H3K4me3,2,0.7664668037684366,17.52
H3K9ac,1,0.96157404459352,-3.66
H3K9ac,2,0.8695804680293324,-2.04
H3K14ac,1,0.9369786637822678,-5.04
H3K14ac,2,0.46055127970814946,46.44
H3K18ac,1,0.9710802858088039,-2.76
H3K18ac,2,0.9468869104787808,-3.5999999999999996
H3K36me3,1,-0.5380393887876754,-28.86
H3K36me3,2,0.45925796865250085,60
H3K56ac,1,0.7541398550463303,41.28
H3K56ac,2,0.7673084377074694,50.28
H4K5ac,1,0.8947140497130941,-3.7199999999999998
H4K5ac,2,0.8972156577487262,-2.34
H4K16ac,1,-0.5826235051833303,-2.46
H4K16ac,2,0.726073098895044,0
H3K4me3,1,0.7463534179496094,9.780000000000001
H3K4me3,2,0.7003177419820317,15.72
H3K9ac,1,0.9618771123656735,-3.66
H3K9ac,2,0.85065020352957,-3.66
H3K14ac,1,0.9237530596562955,-4.62
H3K14ac,2,0.4723362873679322,47.52
H3K18ac,1,0.9753534803167629,-3.66
H3K18ac,2,0.9505515196956897,-3.12
H3K36me3,1,-0.6077393467232212,-29.04
H3K36me3,2,-0.516834513361385,-35.94
H3K56ac,1,0.725407199662,43.62
H3K56ac,2,0.7691302173604604,50.339999999999996
H4K5ac,1,0.8827013372275995,-4.68
H4K5ac,2,0.9404425866594963,-2.88
H4K16ac,1,-0.6436785523204676,-2.6999999999999997
H4K16ac,2,0.7412798860623804,-3.12
H3K4me3,1,0.7734505719952813,11.52
H3K4me3,2,0.673843614123296,7.26
H3K9ac,1,0.9661774546773343,-3.54
H3K9ac,2,0.8376580211422183,-3.36
H3K14ac,1,0.918767999075068,-5.1000000000000005
H3K14ac,2,0.4805352576421012,60
H3K18ac,1,0.9721070943831568,-3.66
H3K18ac,2,0.9566286494790093,-4.0200000000000005
H3K36me3,1,-0.6463619012405066,-28.740000000000002
H3K36me3,2,0.3906124680176675,60
H3K56ac,1,0.7204161084271562,42.36
H3K56ac,2,-0.8115014796322302,-31.32
H4K5ac,1,0.9075923998691958,-3.9000000000000004
H4K5ac,2,0.9318943629640954,-1.44
H4K16ac,1,-0.5057629050912354,-3.48
H4K16ac,2,0.7156377483764736,0
H3K4me3,1,0.8019249183896113,8.76
H3K4me3,2,0.6693500678026166,15.66
H3K9ac,1,0.9524539762366557,-4.38
H3K9ac,2,0.8414217895609662,-3.7800000000000002
H3K14ac,1,0.9280302442420343,-4.260000000000001
H3K14ac,2,0.4702230650954215,46.14
H3K18ac,1,0.9711758912098231,-2.58
H3K18ac,2,0.9663335725220723,-3.2399999999999998
H3K36me3,1,-0.5501425162504292,-60
H3K36me3,2,0.42480095784391925,60
H3K56ac,1,0.7647627667313215,42.48
H3K56ac,2,-0.7789710394502226,-33
H4K5ac,1,0.8688403295967431,-4.2
H4K5ac,2,0.9012474696540412,-2.28
H4K16ac,1,-0.5847618544073927,-2.4
H4K16ac,2,0.6989758224377592,0
H3K4me3,1,0.8005882811983139,9.48
H3K4me3,2,0.6477408111169802,13.620000000000001
H3K9ac,1,0.9485646283450294,-2.76
H3K9ac,2,0.8980945023747049,-2.52
H3K14ac,1,0.9225699197779308,-5.46
H3K14ac,2,0.4639311138009262,42.96
H3K18ac,1,0.9698873466160375,-3
H3K18ac,2,0.9402774836294647,-3.7199999999999998
H3K36me3,1,-0.5993213053876427,-27.6
H3K36me3,2,-0.4775029947315785,-37.019999999999996
H3K56ac,1,0.7369743943527315,42.419999999999995
H3K56ac,2,-0.8354342757342144,-28.44
H4K5ac,1,0.9087994496759857,-3.84
H4K5ac,2,0.9194542523331911,-2.58
H4K16ac,1,-0.5674035074767488,-2.76
H4K16ac,2,0.7154192657144758,-1.38
H3K4me3,1,0.8011750285304536,9.06
H3K4me3,2,0.6631231278420959,12.24
H3K9ac,1,0.9524939118107422,-3.2399999999999998
H3K9ac,2,0.8527366424058009,-4.62
H3K14ac,1,0.9282878990098459,-6.359999999999999
H3K14ac,2,0.47642613661795324,58.62
H3K18ac,1,0.9582308112496498,-2.88
H3K18ac,2,0.9653203310601198,-3.1799999999999997
H3K36me3,1,-0.5950139933674802,-28.740000000000002
H3K36me3,2,0.5519797407025799,60
H3K56ac,1,0.7464839536083365,40.68
H3K56ac,2,-0.7871370146191804,-32.22
H4K5ac,1,0.8841360863532665,-4.86
H4K5ac,2,0.9145273559138477,-2.16
H4K16ac,1,-0.6262865878406513,-3.12
H4K16ac,2,0.7565433280156547,0
H3K4me3,1,0.7428625115294525,7.5
H3K4me3,2,0.6623078566914844,17.52
H3K9ac,1,0.9685410228195993,-3.12
H3K9ac,2,0.8891342694053102,-3
H3K14ac,1,0.9355124717775672,-3.54
H3K14ac,2,0.4680211855878595,48.18
H3K18ac,1,0.9623537696508087,-3.42
H3K18ac,2,0.9618305176604061,-2.52
H3K36me3,1,-0.5888991814319893,-29.4
H3K36me3,2,-0.43574592022315256,-36.839999999999996
H3K56ac,1,0.7505757655892406,43.92
H3K56ac,2,0.7802784962484262,48.540000000000006
H4K5ac,1,0.9289472690629161,-4.38
H4K5ac,2,0.9123085327556486,-4.38
H4K16ac,1,-0.6018096761890033,-2.94
H4K16ac,2,0.6870503515912746,-3.9000000000000004
H3K4me3,1,0.818068233479481,8.040000000000001
H3K4me3,2,-0.61859488005452,-60
H3K9ac,1,0.9657606139453467,-3.7800000000000002
H3K9ac,2,0.9278005684096778,-2.88
H3K14ac,1,0.9414586525322436,-5.46
H3K14ac,2,0.431221026066117,46.620000000000005
H3K18ac,1,0.9664285481683432,-3.5999999999999996
H3K18ac,2,0.9603230981690752,-3.66
H3K36me3,1,0.533035200567755,11.64
H3K36me3,2,-0.41261324820959827,-37.44
H3K56ac,1,0.7306341498490933,43.44
H3K56ac,2,-0.8212430040693635,-31.380000000000003
H4K5ac,1,0.8625241441044408,-4.4399999999999995
H4K5ac,2,0.9233360294855524,-4.74
H4K16ac,1,-0.5875268497664847,-4.38
H4K16ac,2,0.7064888417503044,0
H3K4me3,1,0.7602128391123508,8.82
H3K4me3,2,0.6461440680399859,13.32
H3K9ac,1,0.9419680855462871,-3.42
H3K9ac,2,0.9164578537474181,-2.34
H3K14ac,1,0.9294090457167928,-4.5
H3K14ac,2,0.5048130029464828,47.22
H3K18ac,1,0.9462260250306278,-3
H3K18ac,2,0.9489800942080332,-4.08
H3K36me3,1,-0.5707354101173998,-27.84
H3K36me3,2,-0.5170624707512382,-34.38
H3K56ac,1,0.6942205208540249,41.46
H3K56ac,2,-0.7930173088039143,-28.26
H4K5ac,1,0.8581253690547567,-4.5
H4K5ac,2,0.9272308393249988,-4.68
H4K16ac,1,-0.6015594600006171,-1.8599999999999999
H4K16ac,2,0.7546818599878116,0
H3K4me3,1,0.7984785650144625,9.66
H3K4me3,2,-0.6701617052996932,-60
H3K9ac,1,0.945379981403621,-4.260000000000001
H3K9ac,2,0.8692794199155038,-3
H3K14ac,1,0.9469753457823706,-4.92
H3K14ac,2,0.48052980613314084,60
H3K18ac,1,0.9673431585401728,-2.76
H3K18ac,2,0.9421709785055907,-3.9000000000000004
H3K36me3,1,-0.5501340156767165,-28.32
H3K36me3,2,0.44125147967053996,60
H3K56ac,1,0.7238970600538809,46.620000000000005
H3K56ac,2,-0.7781938305307807,-29.22
H4K5ac,1,0.8738134934538451,-3.12
H4K5ac,2,0.9106012898502183,-3.54
H4K16ac,1,-0.6488181664543592,-2.28
H4K16ac,2,0.7149647515375959,-1.3199999999999998
H3K4me3,1,0.8087786544989165,9.96
H3K4me3,2,0.6875782091749714,19.2
H3K9ac,1,0.9661538930274057,-3.2399999999999998
H3K9ac,2,0.885446399538816,-4.0200000000000005
H3K14ac,1,0.9288911260937368,-4.68
H3K14ac,2,0.5095017973815363,46.620000000000005
H3K18ac,1,0.9676771321438109,-2.52
H3K18ac,2,0.9611900931687315,-3.48
H3K36me3,1,-0.5588506527662552,-60
H3K36me3,2,0.4698863380145118,60
H3K56ac,1,0.7534049902489237,41.88
H3K56ac,2,-0.7749571296403416,-28.62
H4K5ac,1,0.9176497123851997,-4.140000000000001
H4K5ac,2,0.9236653974807068,-4.260000000000001
H4K16ac,1,-0.6050838448721535,-1.8599999999999999
H4K16ac,2,0.7487014660178566,-0.18
H3K4me3,1,0.7957848547673912,9.72
H3K4me3,2,-0.630247161526228,-60
H3K9ac,1,0.9567068081745731,-3.9000000000000004
H3K9ac,2,0.8977111780863298,-2.82
H3K14ac,1,0.9355505482230186,-5.279999999999999
H3K14ac,2,0.42545898697122286,49.260000000000005
H3K18ac,1,0.9766846265131676,-3.12
H3K18ac,2,0.9612929866349823,-3.5999999999999996
H3K36me3,1,-0.5781158060135674,-29.46
H3K36me3,2,0.4767352892070341,60
H3K56ac,1,0.7135154483674431,39.120000000000005
H3K56ac,2,-0.7813004202464366,-28.500000000000004
H4K5ac,1,0.9085226257756391,-4.140000000000001
H4K5ac,2,0.9206229023557645,-3.48
H4K16ac,1,-0.5924375343104414,-2.04
H4K16ac,2,0.7600005993670099,0
H3K4me3,1,0.7816505682810374,10.559999999999999
H3K4me3,2,-0.6191525125904835,-60
H3K9ac,1,0.9284938444469041,-3.9000000000000004
H3K9ac,2,0.8914792187575871,-3.5999999999999996
H3K14ac,1,0.9348025368118903,-4.5
H3K14ac,2,0.47902407604186914,46.32
H3K18ac,1,0.9782433764352473,-3.1799999999999997
H3K18ac,2,0.9636509695937524,-4.260000000000001
H3K36me3,1,-0.5970714874244422,-28.080000000000002
H3K36me3,2,0.5064329908479657,60
H3K56ac,1,0.7482245475499268,42.48
H3K56ac,2,0.7624098974892994,50.28
H4K5ac,1,0.8747305530703177,-3.36
H4K5ac,2,0.9109822255731824,-4.08
H4K16ac,1,-0.5918738236386109,-2.94
H4K16ac,2,0.7141931479028738,0
H3K4me3,1,0.7273317597083255,9.12
H3K4me3,2,0.6748811795993457,11.16
H3K9ac,1,0.9548391332848003,-3.12
H3K9ac,2,0.8720936939818797,-4.56
H3K14ac,1,0.9008632684028122,-4.68
H3K14ac,2,0.41841219806101393,47.160000000000004
H3K18ac,1,0.9651957446508346,-3
H3K18ac,2,0.950398441671781,-3.96
H3K36me3,1,-0.5287690163043623,-60
H3K36me3,2,-0.515123424902487,-37.32
H3K56ac,1,0.7284665945931266,41.28
H3K56ac,2,-0.7691389223640236,-31.560000000000002
H4K5ac,1,0.8972191443930856,-3.7199999999999998
H4K5ac,2,0.9220053301477986,-4.0200000000000005
H4K16ac,1,-0.6359108217229309,-1.7999999999999998
H4K16ac,2,0.7263431643916876,-4.140000000000001
H3K4me3,1,0.8076613138716026,10.020000000000001
H3K4me3,2,0.6894385224236763,15.18
H3K9ac,1,0.966005658673215,-4.0200000000000005
H3K9ac,2,0.8893351539905812,-3.96
H3K14ac,1,0.9104371006832627,-5.64
H3K14ac,2,0.5253282380184058,48.36
H3K18ac,1,0.9853700666994422,-3.48
H3K18ac,2,0.9519728908771884,-2.6399999999999997
H3K36me3,1,-0.539401465733981,-29.759999999999998
H3K36me3,2,-0.5059413495754734,-35.76
H3K56ac,1,0.7683941411043531,41.400000000000006
H3K56ac,2,-0.771786669088407,-35.58
H4K5ac,1,0.8745725877382168,-4.92
H4K5ac,2,0.9148922810174648,-4.2
H4K16ac,1,-0.582978280445355,-1.8599999999999999
H4K16ac,2,0.7153267553861445,0
H3K4me3,1,0.7978751167422536,9.9
H3K4me3,2,-0.67283637085737,-60
H3K9ac,1,0.9388551410195538,-4.08
H3K9ac,2,0.8694832410061051,-3.84
H3K14ac,1,0.9339171466773241,-4.5
H3K14ac,2,0.44237531867387025,45.24
H3K18ac,1,0.9663370218059842,-2.6999999999999997
H3K18ac,2,0.9666017547012203,-2.52
H3K36me3,1,-0.5452981217094656,-60
H3K36me3,2,0.455042339251267,60
H3K56ac,1,0.7458432427699204,41.400000000000006
H3K56ac,2,0.7627459484928039,50.879999999999995
H4K5ac,1,0.8703374533025635,-5.16
H4K5ac,2,0.9123211358583921,-5.7
H4K16ac,1,-0.5993123789946668,-2.28
H4K16ac,2,0.7396356025225502,0
H3K4me3,1,0.778577422437515,8.280000000000001
H3K4me3,2,0.6493355134015757,13.38
H3K9ac,1,0.9645182497651865,-3.5999999999999996
H3K9ac,2,0.8993785926439396,-3.42
H3K14ac,1,0.9285893083771355,-6.180000000000001
H3K14ac,2,0.4687238953540421,44.1
H3K18ac,1,0.9585875051178251,-2.6999999999999997
H3K18ac,2,0.9575632743245004,-3.48
H3K36me3,1,-0.6646682824046855,-28.560000000000002
H3K36me3,2,0.4375177316820187,60
H3K56ac,1,0.7544713932563862,41.940000000000005
H3K56ac,2,0.7617765773463956,51.66
H4K5ac,1,0.9220744365581802,-3.54
H4K5ac,2,0.9184257399558217,-4.92
H4K16ac,1,-0.6071582447024062,-1.92
H4K16ac,2,0.7497001771182203,0
H3K4me3,1,0.7507735566654874,11.04
H3K4me3,2,-0.6874464203615681,-60
H3K9ac,1,0.9396403478140644,-3.12
H3K9ac,2,0.8991008563410787,-2.76
H3K14ac,1,0.9195430267449936,-5.7
H3K14ac,2,0.47014491811747217,46.08
H3K18ac,1,0.9715582278413312,-3.5999999999999996
H3K18ac,2,0.9593661652218232,-2.1
H3K36me3,1,-0.5962052510899277,-28.500000000000004
H3K36me3,2,0.40567356417659717,60
H3K56ac,1,0.7125245565770989,42.239999999999995
H3K56ac,2,-0.7837234059204656,-30.78
H4K5ac,1,0.8899706515034421,-4.2
H4K5ac,2,0.9337590234671894,-3.54
H4K16ac,1,-0.6080386864472848,-4.0200000000000005
H4K16ac,2,0.7235014090311924,0
H3K4me3,1,0.7788092563045719,12.48
H3K4me3,2,-0.6431031519538838,-60
H3K9ac,1,0.941906228105536,-3.7800000000000002
H3K9ac,2,0.8954256943902998,-2.4
H3K14ac,1,0.9396215157013751,-4.74
H3K14ac,2,0.46362822743835247,43.199999999999996
H3K18ac,1,0.9577116742423984,-3.12
H3K18ac,2,0.966790116944016,-3
H3K36me3,1,-0.5275161908353266,-60
H3K36me3,2,0.5207010136754109,60
H3K56ac,1,0.7597194777782462,42.00000000000001
H3K56ac,2,-0.7881676470333908,-29.099999999999998
H4K5ac,1,0.8929025084236244,-4.0200000000000005
H4K5ac,2,0.9312413515866673,-0.42
