Symbol,MT1,MT2,MT3,MT4,MT5,MT6,MT7,MT8,MT9,MT10,MT11,MT12,MT13,MT14,MT15,MT16,MT17,MT18,MT19,MT20,MT21,MT22,MT23,MT24,MT25,MT26,MT27,MT28,MT29,MT30,MT31,MT32,MT33,MT34,MT35,MT36,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16
YLR008C,0.021609383122194355,-0.00624404756238378,-0.018066336250788042,-0.01757234142340438,-0.028878740375156607,-0.025080472022234915,-0.023754648402126075,-0.013375233059947818,0.013124707159289185,0.02559371486336533,0.022241638069199363,0.02869155819255346,0.018649815693526636,-0.0075049096847751365,-0.015050882694634145,-0.021363600847069574,-0.021700881859376697,-0.01874471017227965,-0.023993715028060945,0.01585532353911057,0.017496958916163305,0.018197568874203297,0.022776326553035353,0.020479451114407216,0.005873181742421883,-0.013433464528316867,-0.021265801535288138,-0.014561541106277118,-0.012731133825061974,-0.014778555561416353,-0.014624630380922172,0.022537401568366356,0.014544967858747721,0.018100170503738158,0.019898904438481066,0.022824217355035238,-0.03081740730504919,-0.02233923356467384,-0.00758068716388756,0.01694560402563418,0.010999630459850916,0.011831353140454708,0.0227113270419758,0.018440906189583574,0.0196169988386689,0.017244415741844422,0.013576685227314185,0.01453463259136402,-0.0016920312720491437,-0.019808846865972358,-0.02839377655338447,-0.034528593444712936
YLL035W,-0.008825092803279153,-0.009347446268604452,8.626382960511127e-4,-0.004411149319550771,-4.068453589925136e-4,-0.002538631459613133,0.007524093020915434,0.009541955446990427,0.036135684531981425,-0.0047082010527541435,0.0016695945538168738,-0.008822446525181441,-0.011245251387874222,-0.010453388390485733,-0.01065804274435472,-4.76243531970676e-4,-1.8207632554012885e-4,-0.0041178438269060345,0.0044165008521829955,0.031991874862771726,-0.0024075581824528377,-0.006429964186044031,-0.0022514825615967482,-0.004506582431418653,-0.004711085190571263,-0.0012790782221679259,4.40039259247617e-4,-0.005047083604311746,-1.7224447173183415e-4,-0.002239944255003097,6.906739653140175e-4,0.04012182135186192,-0.007792203068514576,-0.006556895399023663,-0.005118648486822984,-0.007404487211577235,-8.716218076096298e-4,0.012593766112069745,0.02922182869607074,0.05475664138747474,0.03576936983273403,3.456995549364219e-4,0.007722434046821553,0.0022476595554304798,-0.0030083130222271657,-0.007800526747400736,0.0029460621451478835,-0.03668170202063853,-0.05179336747649915,-0.01959667169566022,-0.014967065438805221,-0.011004620012088418
YLL034C,-0.02232708167691664,-0.02515438512084499,-0.005394353636004966,-0.01098120381230541,-0.017123555664627477,-0.0038144349456336792,0.005911716828841647,0.02172322412561193,0.06919098892157781,-0.0038588813251423425,-0.0020585378331528076,0.00795583933580135,-0.021048038118377178,-0.020969529517399006,-0.019211130165024938,-0.0096863618058362,-0.005658181337133875,-9.923655185872838e-4,0.004610090071782735,0.05790909425888062,-4.37945029364601e-4,-0.005508650798410574,9.873819509875743e-4,0.006381625476449753,-0.019379368421836945,-0.016000082523624445,-0.005796947957453518,-0.003928468894547232,-7.245448290787112e-4,7.13092838581866e-4,0.0011030075958524685,0.05889108340812686,-0.016012523097809414,-0.008426013171517897,0.008886090871142255,2.965820285400719e-4,0.0025174448733984002,0.018379008870494686,0.03666096921389742,0.07198821115286433,0.0636651953140643,-0.001682754637328586,0.00695960302255427,3.3466160322383486e-4,0.0023316117011342816,-0.004420186198825904,-0.012805920223606783,-0.06448762372458221,-0.06982657815958036,-0.016098863841443756,-0.020796841173664503,-0.012839820574916257
YLL033W,0.0011502068306774554,-0.004423540509242744,-7.323013594097647e-4,-0.002279087620291763,-0.003893852934054908,0.001017475504686752,0.004517171630034279,0.0044326781241388336,0.01219071173210149,-8.174849707167198e-6,-0.0010783751961973512,-0.005784754431593414,-6.44162032163123e-4,-0.002193585976757629,-0.00621113007535529,-0.0026443800884417288,0.0025804470607243527,-0.0015359043376755692,6.371144286787501e-4,0.007478437201411938,0.002301000744348685,-0.0016337604211348758,-5.924656865233666e-4,-8.258880177498848e-4,-0.0024944568531087264,-0.0026324953829745938,0.001083090737284102,7.727961309367319e-4,6.298697902933386e-4,0.0019342174512645197,-0.0011606322716312654,0.011250522530268715,-0.0013973620304853483,-0.0027317846257149353,-0.003116196518730436,-0.0034470076922191516,-0.002108442389466591,0.0041133041371991825,0.010764569302181802,0.014638831729117001,0.01916667552034627,3.482065725535165e-4,0.007573825350563583,0.005783178505918757,-8.630242043844433e-4,-0.004274591906983766,-0.0020195256032051506,-0.010002670512331236,-0.022488470196596583,-0.011946847339802532,-0.005448284723396661,-0.0031842526250715937
YLL032C,0.005200207369642343,0.011588429979673345,0.010327000900032033,-0.004014586256625634,-0.003044925328972409,-0.002414443662032182,-0.0022754949519688105,-0.0017186518813178222,-0.0015120972940401672,-0.010532896569552481,-2.444026987688235e-4,0.0016515469780466108,0.010959562743730706,0.010727205115088042,0.005335542467848666,0.004834107337938246,-6.263218915686178e-4,0.0018635803818822354,-0.005217830535149748,-0.009479956122837089,-0.004988098183852574,-0.006155027992131201,6.797860397037685e-4,0.002469290124284556,4.98321133077267e-4,0.002012927407127023,0.00548135295798361,0.0022295001028227353,-0.005548794994634841,-0.009586373923532216,-0.0012737976819347833,-7.997905193505084e-4,-0.004804453121591369,-0.0018423331205100525,-2.956682184382151e-4,8.619292901534704e-4,-6.812046155151158e-4,8.873129927616653e-4,0.004427169371991282,-0.0025251315349491643,-0.012464182754145743,-0.013318300622288084,-0.007643845122647282,-0.0022144203796054984,1.721197789202441e-4,0.004503255496226031,0.007587642702670044,0.009916662430899446,0.008478056316943754,0.010138656767932516,-0.0011629306873331526,-0.0062410418225681994
YLL031C,5.672090357435181e-4,-0.01334483045465866,0.002059027909574937,0.0047086865654514636,0.009458504704112618,0.007161626651188417,-0.005225304164663667,0.0042459940404197235,-0.02316594017984591,-0.013180043958175458,0.002212984144867436,0.01057288578038319,-0.0012632220367530442,-0.004182308601466287,0.001056348593703919,-0.003729393442632371,-0.008066865300382243,0.010685154339124883,-0.004374563023024629,0.009116181003861721,-0.02118078623416328,0.0060944676848998375,0.009710534470040737,0.004739646732116192,-0.004124442131455383,-0.005466403888454181,-0.0039932169626725,0.004862327386660797,-0.0026820094932383702,-0.0011248662091608136,0.009759182914568662,0.007889659601490002,-0.002160360797536201,0.0029367460824723433,0.005169153340445381,0.0023604683912903978,-7.734302987421705e-4,0.0022928486736503474,0.0030320578817144336,0.005754046278479756,-0.016075229321048535,-0.004565915382296184,-2.4755535287672903e-4,0.004662498286157565,0.004686334727028937,0.006879518375963483,0.0043986430870933575,-0.0012180552826930964,-0.0026921759074667864,7.390839943430945e-4,-0.0010206264306882814,-0.005929193327403846
YLL030C,-1.010910498293064e-5,-0.001325939826217798,0.006367230866848734,0.0039894761878793905,0.002283218269066413,0.0032481335415282015,0.004610005910655745,6.87920308168486e-4,0.008335775694350797,0.002637784556507952,-7.312190952147221e-4,-0.00380996770706521,-9.144845479002147e-4,-4.463113318385e-4,6.015827642545984e-4,0.00237537640557524,0.003453615832099981,-0.005167061551114274,0.0028493792439025565,-9.127325899310024e-4,-2.0239292946094663e-5,-0.005972973969212951,-0.001047603075385,-0.00619653335940771,5.112749169336947e-4,0.005415084893237679,0.0040618755723972845,2.6947316341930196e-4,-4.960108342099039e-4,0.0012676432418371997,1.3490056518561077e-4,-0.002980401163250909,-9.032500795141317e-4,-0.008640198404632532,-0.006367268697754935,-0.00578812689279486,-0.004426127500710427,-0.0044340193014772876,0.026165911218217045,-0.004438524720179909,-0.0044016525345338155,-0.004401110190267304,-0.0044158608976187005,-0.00441389455607621,-0.004406455963990272,-0.004411889344499292,-0.004429222713022246,-0.00441090913303786,-0.00442416901556374,-0.004440969844987832,-0.004440214041498738,0.03538983768510727
YLL029W,-0.005726722236446503,-0.003661136806971091,0.0044290966640363645,0.008401525727718222,0.010972032703496932,0.005562482010182474,0.005748500812578545,-0.002321605821585503,-0.017295615047568085,5.177912833425636e-4,-0.012225710983468925,-0.01109510929072659,-7.315612279000051e-4,0.00017110868433398306,0.009712789576185762,0.00783064572446473,0.015332383992661612,0.005048457407433675,0.004836036930353054,-0.006175842094856324,-0.005575578713406835,-0.0067844622428712064,-0.008190981279765672,-0.0030589976602763275,9.688960498844703e-4,0.009471460404229026,0.00928837696244599,0.005477212568313787,0.006998113013418918,0.0037047113900838795,-0.0026670066768738686,-0.01553492141100885,-9.572277777174203e-4,-0.004077773593388978,-0.0052071461649893245,-0.0020936321210455514,0.00897454703323025,0.006094182247880258,0.0012967368817931404,-0.009800841746461831,-0.0016033539577057418,-0.0012242582485137287,-0.008398997686116691,-0.01023736016156433,-0.011486937544653415,-0.008030256918811774,-0.004780481975543378,0.004455386794695854,0.00765292123381552,0.00787082122547374,0.008731037570763276,0.010282354836947444
YLL028W,-0.010473103707086054,-0.005212092992494749,2.777117784527083e-4,0.01704035991547866,0.02808717108609615,0.028633457638338463,0.028841534630303537,0.02069526114579604,-0.00716864906192171,-0.021430454062740273,-0.029988500606686282,-0.029453174815837396,-0.02269261119863358,-0.017556331560258397,-0.0035751733010667523,0.018592997983808944,0.01897517462307335,0.020908268210204778,0.022982627653387475,0.026479349946783085,-0.01112969637140009,-0.018007118107465695,-0.01841122140321011,-0.01621270194539019,-0.02271145761191246,-0.0018603642285931038,0.00545107561725666,0.015377306058861907,0.015459805977407428,0.01312262206593365,0.011971828007452796,0.02117410330254026,-0.014372589402970495,-0.022187520743098883,-0.019722003595348273,-0.019114004572401207,0.01967584153426541,0.017110433011305222,0.02858728733210831,0.03281660765180261,0.002038360594918559,-0.015934076155624637,-0.02325634136071623,-0.02527377594391915,-0.024812093380587555,-0.014006804268537836,-0.004692841997571896,-0.019947413636751107,-0.009909130832552137,0.006794202888455927,0.011554915296755008,0.018434576923047077
YLL027W,-0.008052052404564103,-0.006917326852253459,-0.004539317433891019,-0.005469761400020849,0.0013039935748860813,0.0010327601368759272,0.007657776380397684,7.294789563318984e-4,0.012244193592688801,0.007240987421298326,0.00978499689892251,0.001303272327275387,-0.003400058277797503,-0.006238500190997563,-0.003397843866708516,-0.005511547865743992,-0.0036024121042593127,0.0059635686071822566,0.005990887457208526,-0.011415813167461474,0.007480486256535221,0.0044116646081435095,-4.841387084657834e-4,-9.843752026268031e-4,-0.005960405721471653,0.0031801580189154918,-0.0015102555853788707,-0.002910026325268591,0.0013118477763135212,0.0028000624253726133,0.006053437362960903,-0.0052401965455403,0.007557743782496528,-9.171147077718008e-4,-0.00228380113500402,-0.006930285549150208,-0.0024547159425343077,-0.002989095845091088,-0.006655406730276269,-0.007568192135995254,0.024774761557899122,0.015004159889351127,-2.8846599888571054e-4,0.004887107779988738,0.003760927334352197,0.006053306799684267,0.008929460416074573,-0.00404387190753304,-0.021070968431021065,-0.009876938532154251,-0.0034082915401223365,-0.004691233974541491
YLL026W,-0.023381645362339488,0.014784047572697061,0.014188467328013302,0.01863870164360629,0.02189744960676869,0.01918702171792788,0.01649534293485966,-0.0053407533812545845,-0.05812535910495252,-0.0075298626394240875,-0.011114967931754278,-0.018331714418104935,-0.029807984342470683,0.015263160471224425,0.012050628327426252,0.008155630551049092,0.026982881912850164,0.01797425695404946,0.020170580756634433,-0.010007901435060956,-0.030911158665647854,-7.723872722894975e-4,-0.014150653248921495,-0.012072738362227699,-0.020671834383143652,0.014683977992672138,0.01748021707852765,0.023880378093712788,0.01753879462858595,0.017750496456834644,0.009315266969560835,-0.02477388626719956,-0.01396800498686643,0.0039619499308655584,-0.01126654063057897,-0.017075055593601146,0.04579574326590851,0.030711446365872395,0.0102215423403121,-0.0461199692281162,-0.09226439591407666,-0.004661985446306356,-0.013956328027496663,-0.014694785058923432,-0.012362018612099394,-0.01553022937893445,-0.019610226113668746,-0.014161625841253328,0.03595985734273031,0.02872964017778037,0.03612212291097428,0.044718295810412166
YLL025W,0.0013299819508054175,0.013175228961259017,0.006322958846706472,0.0038374736056414637,0.001321446958616422,0.004971046417525616,0.0021705794677097257,-0.006005440583891945,-0.002970584677437895,-0.004492466405737169,-0.0038345837575075275,-8.144210762142593e-4,0.0022029706468451324,0.006598769804592518,0.003463766936334665,0.0018428886920191744,0.003773666884161002,0.002410167629187139,1.7904591736357114e-4,-0.014373130754971833,-9.84152595818496e-4,8.00998210797785e-4,2.517593537531149e-5,-5.682112409553984e-4,-0.0010562165461703563,0.012209391541241468,0.0023259895598351493,0.0015943711419284768,-0.0031953887163021196,-0.0028396626990752657,-0.0028619895292784055,-0.011975964635794787,-0.006207747230796092,-0.003270292513389546,-0.0020823893472685555,-0.0022352488783512216,0.010465984162882639,3.55798822599578e-4,-0.0072725232026637455,-0.036592608097286684,-0.0074750590542877445,-0.002513278080589178,-0.010955711783931411,-0.004127726069182012,-0.011903537052138594,-0.004161534248714878,0.0017567697642542693,0.013797991167342573,0.028037833459968024,0.008634529373000736,0.010792309983231815,0.011087818446533906
YLL024C,-0.016137132642944772,-0.02476356066934971,-0.008659734396695647,0.0065576241324880845,0.013506164038537686,0.008687016247356329,0.013359208245822544,0.013641850460459315,-0.06758362493538789,0.021361838505245073,0.027654356223500768,0.00681460033539134,-0.019811587516401188,-0.03236046672201171,-0.006187411387375244,0.010181626657348168,0.009038685081191428,-6.896423051094998e-4,0.009807225043715024,0.0088872852229399,9.248736965518244e-4,0.005161089071061589,0.011417826276530589,0.006147233874573286,-0.019638465495682992,-0.017389008531455846,-0.0026034627462837405,0.006876655091852072,-0.003951513867405242,0.0015794707261949543,0.019360360327606147,-0.005434777372976447,0.0060025408908910794,0.009382176926972163,0.002357382426096111,0.0036998766894225732,0.013030758527635904,0.005766078481218413,0.004053423647371636,-0.005670222415537201,-0.04430051687391294,0.008913744339725013,0.006059111930392862,0.0022113227952159083,0.0062521509270080326,0.007044047045930431,5.927801757874241e-4,-0.03283369057368993,0.013253145750202219,0.0025521677962982675,0.002949125397426517,0.009823217981650867
YLL023C,-0.013285069786027389,0.01683602618389654,0.02315637992314818,0.02417236002902483,0.029363592298785362,0.02431225536964823,0.013789733197463,0.007420119354844759,-0.0448810239360173,-0.014591964967909233,-0.017858186314624727,-0.027393964397498718,-0.010651711149675771,0.007241758270036558,0.02134800976225885,0.021849075605039642,0.013206351535748619,0.01131122620995811,0.009413530563502095,-0.018280215412944955,-0.017016439295159662,-0.0038227152251275264,-0.013796304781230555,-0.015988006478472774,-0.00341386558953274,0.010949462948864588,0.015166508984254264,0.012435608635124914,0.011922668412825589,2.978209331030397e-4,0.009230294112667186,-0.02849280141928361,-0.01083062972160838,-0.004144314324326429,-0.01656352909148317,-0.019919566851618338,0.022273131776780863,0.014217555915516992,0.0011760692171445982,-0.02388797711533615,-0.02966738919582423,-0.012465156951222215,-0.018158735932694636,-0.01690681433985528,-0.016149770046871084,-0.018100723205916887,-0.009891796988450103,0.010387788563603192,0.025730056877757375,0.017472971292992672,0.0247669162040793,0.028585268636220407
YLL022C,1.960658047701544e-4,8.793397968574119e-4,-0.008080988927344311,-0.004008065638254567,-0.007519593415268421,4.6350540128591055e-4,0.0038651083035369264,0.001993281576271779,-0.018908283770514386,0.013423643814957567,0.010678110832813087,0.006133931590825546,0.0055620281350361065,-0.00827552281071188,-0.00583376133771274,-0.002413814943830462,-0.005550088357361103,0.001913788579681471,5.271856028614027e-4,0.004287246048159258,-0.0062367973309778585,0.012217462851632976,0.0043483501304620135,0.006480756227523631,-0.002590506975012474,0.0028217049628608292,-0.006107622680331245,-0.0028231757076163503,-0.008862368911855522,-0.0034782646111254367,0.004553285075900854,-0.008686035939049869,0.004382831359841077,0.007072866254696202,0.006423288800057277,-4.710544463824875e-4,-0.0018627068877916733,-0.0011559797476501594,0.005327307287647663,-0.006621334173159143,-0.0056429969522677325,0.006381388387157098,0.013545160180500893,0.011888044146787546,-1.2594631394159705e-4,-0.0011100728567899334,0.004157366831642652,-0.002322070269581437,-0.007354512041071516,-0.014802707016806969,-0.002674342440785097,0.002467754776163866
YLL021W,0.004014344093867464,-0.006181173090341385,-0.007090122414637069,-0.005535135396566173,-0.009287426131783254,-0.00418826400862916,-8.137906055644041e-4,-0.00601058104338514,0.0030127083637767438,0.01357625052693855,0.009432403572068248,0.01440989324097885,0.003758459852857302,-0.012670929918202692,-0.005183827511883317,-0.008663109552660642,4.356957796518411e-4,-0.003325576431887779,-0.0018476656006112206,-8.368501312041856e-4,0.004982741418025008,0.006668070472904672,0.0034440239946778375,0.006084955607650162,-5.340752173914113e-4,-0.0038873116851961785,-0.006759736019028318,-0.005296279234753364,-0.006773656618708938,-0.003224912131435617,0.0014247022045380687,-0.0020331165765145906,0.006482401409883249,0.005685076085723819,0.007250815298576069,0.00816374925241822,-0.0030765062013070965,-0.0026201082529803536,-0.001720613196944737,-0.005904231326575122,0.004502849366283944,0.01056835208678519,0.014142433571792267,0.013186427473736528,0.009250156383215805,0.006215786803950127,0.003330218135021063,-0.00908401429044587,-0.010354515890630932,-0.014090542408852087,-0.007638123615045007,-0.006403446725368629
YLL020C,0.0056091721886413455,0.008542233259406583,0.012505205845678428,0.006323659350107304,0.009730934576710768,0.009465409972314267,-8.470027123731572e-4,-0.001958957006246264,-0.02550040747289649,-0.015089770165351747,-0.012819496507953181,-0.006548366475443931,0.00818044757420328,7.479913693805361e-4,0.006998690927082094,-0.003956430627980543,0.0032884089950251812,0.0013099953929737649,7.407980652422044e-4,-0.011618675157426277,0.005259564751277202,-0.0044243915008652665,-4.6460294962075003e-4,0.006028951848897834,0.00408829396552718,0.008267049460406526,0.003496329219789508,0.00523263063882082,0.0033700712854166518,-0.002159012825447077,-9.17169110048704e-6,-0.018012949105052693,-7.419981533068544e-4,-0.010260337524908505,0.0020920768261204112,0.0034384219032597735,0.00880491086015772,0.008530137557080058,0.00631913547070687,-0.019254413463942462,-0.003634709011764503,0.003949925086971338,-0.015310591184578943,-0.014614018779340108,-0.011491368620032074,-0.016566809834374675,-2.760461580660941e-4,0.011880494425669155,0.009129292382086988,0.0123646702756712,0.014631871418480425,0.0053036165894928215
YLL020C,3.5195608648390966e-4,0.008257027168478098,0.0036696798436967365,0.007486699458745017,0.008293322593654404,0.0071819356727862915,-0.0011574646744604707,0.0023205624629808116,0.0015981692849661824,-0.010171954731606744,-0.014596178702509654,-0.003800922272527037,-0.0016389410319124166,0.001060083903156381,0.008250601621998673,-0.014408139515732084,0.00418614025572481,0.004322694230005625,0.003951364606174525,-0.006988858423989738,0.002207146242393261,-0.0011719337655159178,3.327928460803505e-4,0.0018758779538330058,0.0013580463988793828,0.003511507714461342,0.004015354056277224,0.0030706307692119936,3.90249201069922e-4,-6.313342097913232e-4,-0.0038603713453300844,-0.005616877118882789,-0.0025356587842196364,-0.007058421678883994,0.0012113479624145794,-0.004582604983982969,0.00880491086015772,0.008530137557080058,0.00631913547070687,-0.019254413463942462,-0.003634709011764503,0.003949925086971338,-0.015310591184578943,-0.014614018779340108,-0.011491368620032074,-0.016566809834374675,-2.760461580660941e-4,0.011880494425669155,0.009129292382086988,0.0123646702756712,0.014631871418480425,0.0053036165894928215
YLL020C,0.007965185459403471,0.006414298273078147,0.010453047267985304,0.009971687616581607,0.007645331692057177,0.002749936826392303,0.00769786700806725,0.0032856108940375354,-0.02556359797590973,-0.007365081335475117,-0.005769694579492947,-0.0072911977374643866,0.0016713075324324032,-0.004239718168632599,0.0117744587283663,-0.013622289882852101,0.0066719928654656825,-0.005285502717333877,0.004800929210234469,-0.0078065750838993975,-0.0013743552854428998,-0.002151900831928933,2.627879382568088e-4,0.0024647881031887513,0.009971109612652398,0.007688811544999556,0.00967526809198486,0.00484753200338541,-0.004085266815153671,-0.0035339948606067768,0.0010862221192718404,-0.017049043762427458,6.635973753750838e-4,-0.011308969853729162,0.0013128588915692651,-0.0019897120254756947,0.00880491086015772,0.008530137557080058,0.00631913547070687,-0.019254413463942462,-0.003634709011764503,0.003949925086971338,-0.015310591184578943,-0.014614018779340108,-0.011491368620032074,-0.016566809834374675,-2.760461580660941e-4,0.011880494425669155,0.009129292382086988,0.0123646702756712,0.014631871418480425,0.0053036165894928215
YLL019C,0.004009978662742349,0.012640706820174095,0.011558889216934766,0.008965459863018374,0.0058115766387346725,0.009126998762045606,-0.010051687756347537,0.003150868157853616,-0.028733703436408485,-0.019151942046253163,-0.014544765124496005,-0.0065397271021501325,0.0038777950507276728,1.6010428627513004e-4,0.013690751568902959,-0.013299521648196503,-0.004405612720868696,0.0016618955249913846,0.007119660742957114,-0.009462312511596346,0.0017160248438481693,0.002314181322795515,-0.0029935244777323485,4.2545869558156205e-4,0.004753563937072668,0.007626549389424559,0.009792158070907725,0.011498641152110523,0.008621276664131736,-0.002747328408721369,0.005936508920431605,-0.0119480314475792,-1.6662156454619976e-4,-0.00837062472255715,0.002896275279657927,-0.004969288514538668,0.011688444379514626,0.00993420782293264,0.003497630709708193,-0.008705467746850567,-0.009283267520632644,-0.0015838369135832242,-0.015489092810459262,-0.011486553735500823,-0.012536381616117314,-0.008344801731954388,-0.0025404267538260148,0.006976801665820284,0.013607679826889518,0.0093410771864698,0.006999191216578351,0.007651109599572148
YLL018C,-0.006185821282890487,-0.013600137327379446,-0.008838613764723065,0.003145987868611007,0.009944631256967356,-0.0023068507495669975,1.1551602676348432e-4,0.0034851170353137452,0.010467966855315676,0.008138195490244644,0.010112257785111092,-0.00575319525457017,-5.969297877894768e-4,-0.01785973451510061,-0.002611403523795444,0.0037680529256792646,-0.007036109768068032,-0.005527790565464867,0.0058614607740927515,0.006731388825107221,0.01359876124198759,1.0963557493496103e-4,0.001344747171455362,-0.0021789747201667637,0.008007152827170832,-0.012620391118134866,-0.006910353181119516,-0.003501515125447729,-0.002358226493407336,3.098524204241923e-4,0.008535343609526028,-8.253934834257439e-4,0.00815233729296376,-0.003710121699911517,-0.0011974901893079583,0.0019668913240748144,0.0044162871000417705,0.0029361165211839284,0.004520086939977578,0.018529793425973353,0.0157640619463476,0.002976550804548596,-0.0018270325315035303,-0.0019317117638180785,-0.004114474681814065,-0.004289099688715241,-0.0035807296552775787,-0.011729742271316486,-0.009682649371250131,-0.008131191116169993,-0.003722248923221492,-1.5247769406389464e-4
YLL017W,0.0011748397703885637,6.666940085063799e-4,0.005421949324720078,0.0011071560408117036,0.005568687102974697,2.1369170166098627e-4,0.0034235566194806733,8.356728585615555e-4,0.007390630816332129,5.790950920340957e-4,-0.004336447967296506,-0.005627778250714326,0.002408095883885842,-0.0012893572677626264,0.0042885293586945724,0.004057693365947513,0.004682014524861365,-0.0032628632708345947,-6.177980538806141e-4,-0.0013292453359552898,0.001569961145596245,-0.004358982353784589,-0.00192467842815505,-0.00340071201880751,0.002954114078415719,0.004475367790179884,0.004477797951866618,-4.6316383268158926e-4,-0.002020957799574464,-0.001435234367081877,2.332285228604962e-4,-0.005476290136651784,-0.0016834929322662251,-0.0065046499683211675,-0.006269048213430929,-0.004200952444368538,0.005394207035028045,0.005642363638001867,-0.009160123653057455,-0.012372993217377783,-0.0015445892185247867,-0.009264923464582379,-0.005934255569833338,-0.012218898170640207,-0.0044934468202408664,-0.007195066588014337,-0.003927916102897274,0.020798575101332532,0.008315557596020347,0.011090093501993175,0.009892221018765477,0.004884500358895458
YLL016W,-0.001078992473168904,0.0029249453716476024,0.004726446051408853,0.001721673492407164,0.005153708350593028,0.005770449103582262,0.007085733596444842,0.0024756310137940595,3.3032072795606337e-4,-0.0037453428746839065,-0.0076071788195784295,-0.006912731879108397,-0.0012326619954039475,-0.003787929124816044,-0.00300189231962604,0.007627704393898642,0.0035703543660261746,0.004390949800522734,0.005304733922276838,-0.0022515406652692327,-0.0031036514629473573,3.2600315843661377e-4,-0.0016867708529217768,-0.005033800568586749,5.930762002999718e-4,0.003306786249459369,0.0034831749342792155,0.0037026985135073087,8.535686763376245e-4,0.0016498345077680862,4.79955834069627e-4,-0.007454716204723361,-0.0047167182494255045,-0.00379405339789557,-0.006932993368438885,-0.0021147555222367767,0.010413306424772974,0.00719222104932848,0.0025500699550527425,-0.019051259736002805,-0.012271795171186732,-0.006831935885435223,-0.0014236948553445782,-0.0021822145333330943,-0.003949096871113449,-0.0031464449117969855,-2.68168064474137e-4,0.008913545333740232,3.433771100449918e-4,0.006151663455439817,0.005938502085976493,0.007467635955979443
YLL057C,0.004722189629915274,0.0014557176590882077,0.001215509345992627,-9.496874086864439e-4,-0.0050470985116613356,1.5238393510808354e-4,0.0018579378638910026,-8.786565067729793e-4,0.007714638825757876,0.004316723456533822,-4.3514218368288115e-4,-0.003931160294365658,0.0021731579891298334,0.0016535346408726212,-0.0015864735231250423,0.003209148213038487,0.002709701489553978,-0.0036096872305844533,1.885302054493161e-4,1.1306004474824742e-4,0.005272240842013216,-4.81865823430176e-4,-0.0018657375941260454,-0.0035232566730159062,0.0032475633864575896,0.0017603006870381844,-4.6315148040219743e-4,-0.0013388445337173256,-0.0016333497824473193,0.001650952568830875,-5.137253921555794e-4,-0.004944953042478299,0.001255117902468427,-0.003244947337181382,-0.005098312417061568,-0.004328840530428363,0.00956920271684005,0.0013356978679514011,-0.010393560203750592,-0.012366536460384192,-0.014079676167042466,0.0019029097394516904,0.006717918071370594,-0.011388228338018228,-0.01197300134604036,-0.008387003419026158,-0.006142516321648295,0.015214556456406868,0.023513578751658576,0.0046163360847296655,0.00148152471681242,0.010301163153693891
YLL056C,-0.012529028534725078,7.863425626384e-4,0.006259759609623736,0.009583982268410328,0.0019077285497935686,0.01903749403623098,0.017793281405284963,0.01351094050465905,-0.011811069947129845,-0.018027514331435155,-0.013613003972322511,-0.015022361956343024,-0.012677702479521316,-0.005398661790513529,0.0031307403145003293,0.0073112722518259635,0.008909014240557584,0.021956891657935417,0.02049921572552487,-2.84439703782506e-4,-0.010945447434566474,-0.008571782653207629,-0.01041367965673619,-0.0060122450936545445,-0.009386108468471039,-0.009774099953015784,0.00527256086682731,0.009724598107432265,0.009489252046197159,0.012358480931097657,0.018434262185269366,-0.002157843114442317,-0.013027777584191047,-0.01072391970541129,-0.008824720938939884,-0.005664378236893235,0.027687908487380824,0.01966447803949421,0.017087381834716586,0.0038270716851544232,-0.007352240307427521,-0.008731966601714991,-0.013549489930654758,-0.015735273965153652,-0.017904502948120484,-0.013355714487516613,-0.008495571581353072,-0.0144367189871443,-0.01873833605958353,0.003142960239100829,0.016110561494381833,0.03012769152125085
YLL055W,0.004241729125780973,-0.03824618265282891,-0.02895654109631336,-0.014339358803631238,-0.006845496002494766,0.007599228016112521,0.018720577056201157,0.01835387251922763,-0.0014959536898563938,0.009429872097691461,0.0012017417394305644,0.007236702259701144,0.006471445637670588,-0.03806037928882394,-0.02371754194475159,-0.012501897178168011,1.410991535331025e-4,0.01548873089266215,0.02484751349081572,0.021285227001972152,0.019230212341530772,0.006142915338632805,-0.0065294040427535584,-0.003632174558356852,0.0028683865260607606,-0.03150413749250279,-0.019445398885735706,-0.0016906324866673094,-8.968082190432486e-4,0.01614318071774337,0.019186864437423047,0.003332269999404873,0.01304165047750033,0.008600982838126393,-3.6461046054496926e-4,0.002569583161907057,0.006799728994327817,0.00709851210575984,0.008914022052511957,0.025375222022124836,-0.005471346288234802,0.0354092981881974,0.0033274934354615405,-6.644907376091086e-4,7.90423223945949e-4,-0.002742189863464419,-0.003341125172727143,-0.0031569010281420895,-0.02216764316040309,-0.03337780551657143,-0.015446648121587693,-0.001154286578240528
