Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36
YDL215C,6.405327,7.087768,6.987084,6.899595,6.777187,6.82897,6.398775,6.407478,5.07452,5.3979800000000004,5.56966,6.132185,6.83703,7.200652,7.017328,6.870755,6.6849278,7.119103,6.749705,5.952479,5.883314,6.129408,6.130484,6.111847,6.772115,6.82897,6.720291,7.055419,6.880564,6.755754,6.5106922,5.686467,6.012952,6.383328,6.457605,6.424136
YDL214C,7.479343200000001,7.929665,7.754495,7.7190840000000005,7.947447,7.771596000000001,7.5207474,6.857804000000001,4.846360000000001,5.1242600000000005,4.977220000000001,5.220980000000001,7.571976,7.705656,7.664041,7.772215,7.6225700000000005,7.674460000000001,7.3998568,5.65392,5.593120000000001,5.94338,5.452310000000001,5.773490000000001,7.559932000000001,7.778052000000001,7.607047000000001,7.570588000000001,7.597695000000001,7.323537000000001,7.067476,5.35784,5.72355,5.95355,5.62872,5.809190000000001
YDL213C,6.319382,5.725183,6.120776,6.1656770000000005,6.2379750000000005,6.51601347,6.6223017,6.93509,7.85421,6.414164,6.029078,6.667572,6.4892762,5.990915,6.294052,6.380028,6.063956,6.944333,6.778544,7.86407,7.000496,6.4496365,6.5609975,6.847182,6.330391,5.848676,6.243383,6.53484653,6.718274,6.5934708,6.5389048,7.95159,6.699853,6.341257,6.6067027000000005,6.6078265
YDL212W,7.520128,6.715065,7.000837,7.01289,7.297772999999999,7.2208863999999995,7.18291016,7.1961425,6.535886,7.473344,7.18128344634,7.309521,7.266538799999999,6.882345,7.043928999999999,7.2449490999999995,6.997069,7.213493499999999,7.1670659,6.994053,7.282222,7.17831572,7.0980365999999995,7.020934,7.2409368,6.976674,7.118036099999999,7.1985531,7.1549987999999995,7.405097,7.1551035999999995,6.9610639999999995,7.293343,7.2166733,7.181296553659999,7.256103899999999
YDL211C,7.002364600000001,6.9008209,6.855042,6.785859,6.686986,6.7996240000000006,6.813898,6.9834486,6.916773,7.4766960000000005,7.24408,7.606948,7.132252,7.0124747,6.9310209,6.838011000000001,6.707435,6.96920626,6.8096890000000005,6.9808751000000004,7.011650400000001,7.288827,7.303953,7.188918,6.9560184000000005,6.869141000000001,6.86782,6.9383634,6.976953740000001,6.959737400000001,6.9142913,7.129144,7.165265000000001,7.4875050000000005,7.355505000000001,7.167141
YDL210W,8.2617955,8.093052,8.058812,8.071833,7.956626000000001,8.095405000000001,8.0984747,8.288430100000001,8.44623,8.313457,8.083155,8.2840851,8.442587,8.070205,8.037898,8.033157000000001,7.940786,8.1871477,8.1787768,8.462565,8.541612,8.226785600000001,8.1774825,8.2084723,8.1277577,8.073820000000001,8.0282,8.2269076,8.2599595,8.249624,8.2191314,8.851595,8.663844000000001,8.092826,8.230351500000001,8.2412882
YDL209C,5.998249,6.162859,6.271043,6.297562,6.251637,6.4394164,6.520644,6.68495,6.793667,6.4062484,6.532236,6.531392,6.309603,6.247612,6.325069,6.3294804,6.289557,6.584923,6.55598,6.998494,6.3280644,6.484262,6.575551,6.5111426,6.249163,6.102384,6.3775339,6.41600633,6.560511,6.4067015,6.610063,7.015554,6.3741355,6.4641441,6.566127,6.43553367
YDL208W,6.184698,5.794829999999999,6.455722,6.483149999999999,6.748469,6.82989,6.998512,7.3851629999999995,8.43236,7.279133,7.2686839999999995,7.430143999999999,6.335020999999999,6.022177999999999,6.713229999999999,6.7975389999999996,6.696784,7.0842734,7.1906289999999995,8.4342,7.148014,7.029749499999999,7.277152,7.3268699999999995,6.355708,6.136375999999999,6.801838999999999,6.773467,7.0006977599999995,7.0966311,7.239977,8.617329999999999,6.99866224,6.9165695,7.266067,7.134233999999999
YDL207W,6.4588131,6.5023045,6.467783,6.51757042,6.4291219,6.620421,6.4663968,6.5520354,6.046355,6.3279320000000006,6.5036472000000005,6.644455,6.51266984,6.2752360000000005,6.6531780000000005,6.5530826,6.2256800000000005,6.830758,6.5582244,6.388198,6.306723,6.6101909,6.5359432,6.703461,6.38677,6.218394,6.52465583,6.5867965,6.5902533000000005,6.52112958,6.5469612,6.4818671000000005,6.5119508,6.624215,6.692105,6.6068547
YDL206W,6.513493749999999,6.8718509999999995,6.52186412,6.640528,6.667339,6.729744999999999,6.417021,6.417839,5.752308,6.330443,6.154584,6.630701999999999,6.38917,6.734915,6.705121,6.5224644099999995,6.4612709,6.879093,6.398754,5.868539,6.337893,6.639231,6.4508916,6.5684990999999995,6.379863,6.51943588,6.6100617999999995,6.862875,6.7633909999999995,6.733732,6.414377,5.839403,6.4858894,6.684461,6.6174007,6.4853121
YDL205C,7.1865939999999995,6.4615698,6.347693,6.325857,6.106065,6.019381,6.116104,6.270034,6.628546,6.6067687,7.357562,7.157639,7.3114,6.5409263,6.5702337,6.302767,6.112911,6.397292,6.117997,6.808742,7.184244,7.382029,7.399454,7.299877,6.980873,6.113333,6.119849,6.205312,6.267003,6.205958,6.3027239999999995,6.865841,7.26375,7.063954,7.438494,7.53102
YDL204W,4.93448,7.531765999999999,7.363205,7.746224,7.889641999999999,7.745804,7.397183,7.1029876,4.76343,5.03107,5.23877,4.83315,5.19999,7.234357999999999,7.5139499999999995,7.729112,7.724412,7.901159,7.545103,5.9466399999999995,4.8379199999999996,5.82189,5.3087,5.248749999999999,5.32841,7.1060897999999995,7.559231,7.903179,7.7099709999999995,7.593215,7.0719524,5.767329999999999,5.24154,6.0854099999999995,5.41909,5.39077
YDL203C,7.103943,7.162267,6.988392,7.2184800000000005,7.151858,7.2676922,7.177792,7.2331307,7.451338,7.2758033,7.2224413,7.546644000000001,7.143974,7.14505,7.2202102,7.2370799,7.148983,7.492394,7.157604,7.3276994,7.3216254,7.3734664,7.3796584,7.444229,7.174931,7.149578,7.3247563,7.3028767000000006,7.448028,7.3330854,7.487714,7.726507,7.4103,7.417207,7.46588,7.396663
YDL202W,7.87907,6.965647,6.138501,6.121422,6.053209,6.069222,5.913226,6.135638,6.173945,7.48057,8.03515,8.01104,7.93202,6.874792,6.3527707,6.183749,5.895517,6.263873,6.052184,6.410302,7.246465,7.94688,7.70324,8.02146,7.160533,6.481598,6.101976,6.1593659999999995,6.121924,6.161039,6.241446,6.651834,7.53583,7.8456399999999995,7.95655,7.84305
YDL201W,5.836945999999999,5.883566,5.759796,5.964239999999999,6.015396,6.292108,6.331645,6.829891,8.19928,6.70398,6.591653,6.710996,5.959727,5.6887799999999995,6.041078,6.081923,6.097016,6.4856205,6.4931728,7.7614399999999995,6.667431,6.800402999999999,6.4779371999999995,6.7547489999999994,6.009366999999999,5.84708,5.938953,6.278199,6.3254269999999995,6.455861799999999,6.677344,8.475,6.4347382,6.4939981,6.696287999999999,6.668297999999999
6708_at,6.4729387,6.4032906,6.384597,6.4012642,6.48742252,6.518996,6.4586574,6.4578149,6.47917973,6.5692468,6.49446698,6.705668,6.5176318,6.5219336,6.386221,6.5152504,6.4578948,6.48531748,6.4167534,6.4493585,6.48983841,6.5086736,6.49116418,6.4704698,6.4187955,6.4682059,6.4628619,6.4481396,6.48914821,6.5064975,6.48981738,6.4186772,6.620147,6.5796989,6.5308652,6.587531
YDL247W,7.012104,7.035163,6.7204014,6.7744430399999995,6.7181958999999996,6.8223283,6.727170999999999,6.735345,6.577719,6.763609939999999,6.7410757,7.000636999999999,7.427417,7.059142,6.750919799999999,6.7576366,6.608937999999999,6.8387332999999995,6.654819,6.595431,6.877698,7.025003,6.879359,7.034447,7.003991,6.738261499999999,6.7245528,6.7400639,6.829571499999999,6.76767961,6.77005696,6.672028999999999,6.920551,7.056233,6.914065,6.874807
YDL243C,6.8154107,6.7500799,6.549196,6.613038,6.615456,6.666302000000001,6.533877,6.736181810000001,6.309323,6.626529000000001,6.844158,7.207542,7.145561000000001,6.796867300000001,6.654360100000001,6.6272400000000005,6.612967,6.834045000000001,6.627652,6.530926,6.73637989,6.931097,6.8428640000000005,7.094631000000001,6.74506081,6.6656221,6.559936,6.7780718,6.6928032,6.740700110000001,6.7746009,6.5680570000000005,6.92705,6.924406,7.147394,7.078995000000001
YDL242W,8.035167399999999,7.997283599999999,8.0109887,8.068879299999999,8.1420572,8.0708298,8.0703409,8.0163304,7.9498679999999995,8.05057501,8.04382836,8.077411099999999,8.158732,7.9836021,8.112891,8.1130281,8.0731669,8.022810999999999,8.05548499,7.9959454999999995,8.04462069,8.05661512,8.0760718,8.0950442,8.1438446,8.05592514,8.0829504,8.0165796,8.027551299999999,8.05714203,8.0930362,7.9959402,8.0355508,8.0371965,8.0155197,7.9970792
YDL241W,7.0293238,6.9360109,6.910141,6.8615532,6.806997,6.924524300000001,6.882050700000001,6.8910567,7.060567000000001,6.924232300000001,6.999220800000001,7.203136000000001,7.148143,6.843888000000001,6.9180663000000004,6.919177,6.840173,6.8936571,6.9033464,6.969441000000001,7.0150474,6.9956782,7.0122404000000005,6.985751100000001,7.0007329,6.8436960000000004,6.924163200000001,6.918743,6.956474565000001,6.956325435,6.9713477,7.246411,7.0090575,7.0499834,7.0319602,7.060222
YDL240W,6.827068,6.876087999999999,6.70789425,6.7271052,6.4025289999999995,6.6553515999999995,6.473625999999999,6.569431,6.241245999999999,6.3949799999999994,6.7821793999999995,7.236699,6.8027999999999995,6.703357199999999,6.922679,6.70367018,6.371199,6.821196,6.557081999999999,6.595121,6.514284,7.029579999999999,6.992754,7.10697,6.542388,6.403264999999999,6.6882874,6.7268542,6.6992028,6.606668,6.595814,6.6520136,6.6592403,6.995633,7.110722,6.924347999999999
YDL239C,7.358224000000001,7.734153,7.2309722,7.3048210000000005,7.257022,7.334955000000001,7.140871400000001,7.0596372,5.95694,6.889781,6.681004000000001,7.0886962,7.217043,7.424022000000001,7.374793,7.124526800000001,7.1667746,7.455780000000001,7.120141,6.393857000000001,7.164825100000001,7.056031000000001,6.995979,7.082123200000001,7.223137400000001,7.287893,7.271261000000001,7.324567,7.379650000000001,7.302960000000001,7.074159600000001,6.169918000000001,7.1445549,7.094904400000001,7.053973,7.073236400000001
YDL238C,6.4236171,6.495581100000001,6.3685802,6.654466,6.7111,6.689173,6.502970400000001,6.44230837,5.28035,5.947965,5.862697000000001,6.117808,6.5407054,6.43973364,6.639188000000001,6.6951860000000005,6.533938900000001,6.790163000000001,6.4599463,5.928003,6.258813,6.278230000000001,6.234457000000001,6.456131630000001,6.566477000000001,6.297216000000001,6.5886320000000005,6.5108842000000005,6.672392,6.558984000000001,6.600135000000001,5.748992,6.438077600000001,6.316735,6.245457,6.245596000000001
YDL237W,6.676173,6.4016085,5.99009,6.264107,6.3770634600000005,6.3312953,6.120029,6.258276,5.419475,6.585559,6.566862,6.509181,6.657279,6.269381,6.19197,6.250218,6.125988,6.426152,6.219803,6.2941136,6.4321159,6.775018,6.4658426,6.632451,6.613751,6.269284,6.105291,6.3270073,6.223288,6.36331654,6.4274497,6.2976917,6.703526,6.819128,6.5422460000000004,6.50213
YDL236W,7.950222,7.489559,7.272531,7.492974,7.438092,7.346838,7.359751,7.68985101,8.331572,8.318913,8.210954000000001,8.330212,8.098228,7.502973,7.479281,7.466424,7.21209,7.548356,7.389192,8.633076,8.088574,8.233388,8.070824,8.260156,7.777360900000001,7.401218,7.4785390000000005,7.514988000000001,7.503909,7.506668,7.701228990000001,8.630572,8.258957,8.064238,8.122756,8.23063
YDL235C,6.670201,6.679507999999999,6.528073,6.640575,6.595883,6.7591071,6.602869999999999,6.7971239,7.147625,6.9201859,7.0062679999999995,7.147831,6.5880279999999996,6.648841,6.659999,6.709696999999999,6.723179999999999,7.020106999999999,6.8163070999999995,7.042807,6.9410855,7.005805,6.9311402,6.989178,6.603184,6.6714199999999995,6.687505,6.878177099999999,7.011832999999999,6.9404471999999995,6.909869199999999,7.403195,6.8286229,7.0575079999999994,6.979769999999999,6.9290173
YDL234C,7.7830734999999995,8.181262,7.8036974,7.8761529999999995,7.7085782599999995,7.960963,7.603482,7.6707918,6.34458,7.1960049999999995,7.396713999999999,7.6206764,7.7609578,7.9615089999999995,8.025112,7.87334,7.874636,8.135531,7.9108339999999995,7.044097,7.357914999999999,7.701686339999999,7.4366509999999995,7.6513741,7.679815499999999,7.950310999999999,7.893477,7.91245,8.012331999999999,7.878864999999999,7.6395371999999995,6.902292999999999,7.337236,7.6156543999999995,7.70584561,7.71106174
YDL233W,7.2016489,7.367147,7.1890974000000005,7.3069984,7.272088,7.2875532000000005,7.159063300000001,7.2676526,6.829517,6.870478,6.850008,7.11543,7.420749,7.2748398000000005,7.438796,7.2139867,7.1713802,7.4475940000000005,7.075038,7.046889,7.170609600000001,7.3051918,7.201919,7.2986657,7.3270859,7.2645416,7.2369984,7.2683635,7.2872747,7.135241,7.2844187,7.067951,7.3095357000000005,7.2011623,7.3278234,7.2140081
YDL232W,8.775056,8.503151,8.216753,8.034708,8.016682,8.013179,8.105246,8.243181,8.029892,8.609646,8.609069,8.883477,8.601895,8.580987,8.192357,8.112438,8.042806,7.977039,8.068109,8.3398174,8.655106,8.653794,8.607209,8.586603,8.805686,8.510436,8.3013906,7.895356,8.111621,8.3674826,8.074662,8.3295567,8.489552,8.636208,8.565125,8.553625
YDL231C,9.1154581,8.708484,8.820913,8.733183,8.871849,8.9623443,8.841902,8.9854454,9.165237999999999,9.131867999999999,9.0092038,9.445971,9.272991,8.849397999999999,8.867097,8.761084,8.933664799999999,9.156861,8.9842991,9.209204,9.203185,9.0927632,9.118357699999999,9.349874,9.0495871,8.797512999999999,8.789501999999999,8.922044,9.139486999999999,9.1192818,9.010312899999999,9.584487,9.242614999999999,9.0783539,8.9843434,9.269784999999999
YDL230W,6.501357,6.514899,6.261845,6.2894217999999995,6.307939299999999,6.3801681,6.138134,6.22893,5.320029999999999,6.3047618,6.3894499,6.467010999999999,6.566256999999999,6.591148,6.3223861,6.2968509,6.235646,6.4798089999999995,6.2972364999999995,6.0958879999999995,6.503463999999999,6.522341,6.4374256999999995,6.57196,6.3513017,6.507,6.3492504,6.270795799999999,6.3481046,6.3386742,6.3748783,6.15159,6.516158,6.622584,6.4211379,6.4575632
YDL228C,10.121542519999998,9.587128,9.844902999999999,9.752896999999999,9.971684,9.819246999999999,9.778179999999999,10.161350299999999,10.584750999999999,10.750770999999999,10.1685252,10.678277999999999,10.594432,9.786128999999999,9.992664999999999,9.940971999999999,10.0503051,9.974675,10.0876939,10.741919,10.381568999999999,10.263810999999999,10.076996999999999,10.275224,10.391941,9.650376999999999,9.787319,9.901919,10.1516586,10.12605748,10.1976619,10.847176,10.30599,10.513102,10.259297,10.111053
YDL227C,8.811575399999999,8.742358699999999,8.624144,8.704855,8.849203099999999,8.8662595,8.853879,8.7709923,8.767378299999999,8.7848446,8.9076256,8.900692399999999,8.7577103,8.707939,8.715152,8.684315,8.8854835,8.995436999999999,8.8910152,8.868451799999999,8.71237,8.844820499999999,8.83030263,8.834137369999999,8.779109499999999,8.781851399999999,8.747097,8.7964354,8.865425,8.853121699999999,8.9139245,8.938208,8.7704282,8.859112999999999,8.83772166,8.836529859999999
YDL226C,7.029471999999999,6.921840899999999,6.4645779999999995,6.734641,6.617806,6.803081,6.528769,6.704863,6.514551,7.015229,7.076289999999999,7.271833,6.9596043,6.9279309,6.8947591,6.746778,6.496785999999999,7.050662,6.6832069999999995,6.976941,7.04207,7.346406,7.2284489999999995,7.408397,6.6830169999999995,6.599087,6.663282,6.7605569999999995,6.8827807,6.8773921,6.8911611,7.241143999999999,7.041694,7.20911,7.263748,7.126561
YDL225W,8.386181,8.2403756,7.907707,7.917967,7.79916,7.8985710000000005,7.836619,7.950509,8.14867007,8.315415,8.517552,8.65419,8.360292,8.305860000000001,8.0751087,7.994203,7.737054,8.1256488,7.811958,8.1844437,8.402708,8.478777000000001,8.390878,8.481502,8.017061,8.009724,7.875025,7.920111,8.0897224,8.13482993,7.908976,8.484755,8.286839,8.541271,8.497982,8.487608
YDL224C,7.3570150000000005,7.5257154,7.5246113,7.47972927,7.4601851,7.61728,7.55048,7.515207,6.637126,7.076575,7.283543,7.5270547,7.362963000000001,7.47469511,7.4706533550000005,7.373515,6.889411,7.716130000000001,7.554998100000001,7.2775300000000005,7.3869229,7.583469,7.578390000000001,7.667467,7.21874,7.472226645,7.2478370000000005,7.5153740000000004,7.3872557,7.4117081,7.321052,7.348154,7.235650000000001,7.64597,7.5687902000000005,7.5406450000000005
YDL223C,3.8306,6.6722505,7.00858,7.097558,7.448103,7.385355,7.3306819999999995,6.849589,4.07444,3.72633,3.8479699999999997,3.9811799999999997,4.13924,6.6242095,6.883307,7.56404,7.277853,7.112564,7.107228,6.024446,3.8223599999999998,4.28806,4.330579999999999,4.16633,4.111319999999999,6.749496,7.019774,7.009485,6.960979,6.984139,6.776876,5.54308,3.96411,4.416399999999999,4.32201,4.057169999999999
YDL222C,4.23021,6.507314,6.761143,7.4561399999999995,7.95527,7.84397,7.832509999999999,7.63186,4.516439999999999,4.20193,4.52128,4.38951,4.87357,6.4080322999999995,6.947813999999999,7.75411,7.44477,7.55478,7.72748,6.2929477,4.202579999999999,4.91829,4.63003,4.48025,4.65278,6.2845189,7.055136,7.4738,7.434699999999999,7.58881,7.6251,5.997739999999999,4.55695,5.1243,4.7284,4.341939999999999
6731_at,6.6036301,6.861452,6.7380794999999996,6.7480625,7.193024,6.6922776,6.6519582999999995,6.7639116,6.531556,6.4897,6.413104,6.7911068,7.039501,7.02579,6.985861,6.800801,6.848821,6.7819267,6.569348,6.249304,6.7141624,6.6874124,6.581031,6.5789919999999995,6.7310253,6.515643,6.574693,6.6661486,6.7569622,6.7970575,6.7667107,6.6184566,6.516948,6.945943,6.6828792,6.553692
6732_at,7.402196741999999,7.4772782,7.402583258,7.4586575999999996,7.514906,7.4325000999999995,7.293506,7.5007785,7.564584999999999,7.281514,7.3581372,7.5541529999999995,7.2148509999999995,7.2278139999999995,7.3362193,7.181381999999999,7.584707,7.4849355,7.722771,7.4451519,7.282878999999999,7.3911734,7.3395264,7.3761475999999995,7.294535,7.4307427,7.3326879,7.4648352,7.538487999999999,7.519911,7.3751636,7.39850463,7.090706,7.047972,7.542145,7.4894628999999995
6733_at,6.684494601,6.847497000000001,6.7626964,6.7081402,6.94934,6.7632414,6.5546240000000004,6.7812601,6.6068968,6.504207,6.367702,6.800142,6.513190000000001,6.7625859,6.69026634,6.434798000000001,6.7031972,6.6633656000000006,6.858356000000001,6.513314,6.6686857,6.584186000000001,6.5850613000000005,6.6681444,6.67485611,6.7762308000000004,6.582649,6.7097483,6.685045399000001,6.7740648000000006,6.49064,6.800601,6.4881470000000006,6.6005229000000005,6.721024300000001,6.68677617
6734_at,7.6590306,7.6006871,7.5984686,7.6452459811,7.7151602,7.6673093,7.7109659,7.6779876,7.7129477,7.5970912,7.64094805,7.5828679,7.7336226,7.65177637,7.6275203,7.6764501,7.645987182,7.6243282,7.6260926,7.6452940189,7.6433447,7.5815104,7.6127728,7.6251969,7.7183126,7.63797724,7.65387195,7.63748597,7.6674068,7.6862806,7.6592775,7.665532,7.65106635,7.6237847,7.6032902,7.5991692
6735_i_at,9.35924436,9.405154,9.429035299999999,9.392038999999999,9.3104856,9.2902834,9.175593,9.2769699,9.4014192,9.3809978,9.3158613,9.388188699999999,9.556822,9.4412346,9.4211251,9.224286,9.462429,9.377359799999999,9.4372464,9.375924999999999,9.3433383,9.35211734,9.2795806,9.250097,9.36459564,9.330765699999999,9.3146138,9.3426598,9.518957,9.3874202,9.3051964,9.3855652,9.305369899999999,9.4434106,9.219236,9.212883
6736_r_at,7.123525,7.1125753,7.1161217699999995,7.124588699999999,6.933901,7.115146279999999,7.165633,7.1639232,7.1776577,7.10227339,7.1389748,7.0349438,7.0956019,7.1282985,7.0726189,7.0677736,7.081033,7.0630185999999995,7.106949709999999,7.1522954,7.11514119,7.1141869799999995,7.0911348,7.0309074,7.0379211,7.0702967999999995,7.0964427,7.108961090999999,7.155362,7.108578909,7.1333736,7.0658522999999995,7.1202375,7.1240445999999995,7.0493352,7.086444
6737_at,7.074221,6.9134869,6.9478544,6.9386845,6.854957,6.9267508,6.9984271,6.97326494,7.0301057,7.110534,6.97480692,7.006825,6.9588094,6.8815739,6.9035945,6.9180809,6.996879,6.96729726,6.9487497,6.9498351,6.982048,6.8997492,7.0363717,6.9256499,6.8882212,6.9864191,6.9976783,6.97098112,6.9970779,7.0373459,7.0253461999999995,7.0143149,6.96731888,6.9074273999999996,6.9447242,6.97337153
6738_at,6.8678327,6.707012,6.573395,6.712138,6.735754,6.90979133,6.8874399,7.017769,7.208692,6.9865332,6.90787422,7.20193,6.81151,6.609629,6.673975,6.67084,6.660248,6.9996688,6.9854766,7.560493,6.9302532,6.92517176,6.9453426,6.936453,6.709105,6.750069,6.8258881,6.9747045,7.14121,7.0091154,7.0068891,7.854212,6.8982982,6.92480867,6.9935792,6.8731612
6739_at,8.4732706,8.3899562,8.302041000000001,8.390509,8.4370305,8.41059862,8.4831235,8.4296626,8.4634935,8.4391133,8.4902171,8.4795116,8.4859464,8.400079100000001,8.3964681,8.42544436,8.3996825,8.3859718,8.3788222,8.3741062,8.4412511,8.41032099,8.42806245,8.42051749,8.3955467,8.395347300000001,8.3868688,8.3647296,8.4306888,8.3872301,8.41656251,8.4207602,8.4759344,8.398956,8.434080100000001,8.421309280000001
6740_at,6.675066,6.6086361,6.4886386,6.414673,6.52001203,6.394418,6.287182,6.4378605,6.282664,6.825099,6.723592,6.930243,6.9877009999999995,6.753102,6.5875641,6.5458768,6.360864,6.397407,6.307793,6.357149,6.795843,6.692848,6.5445616,6.69442,6.5846923,6.380686,6.316491,6.253904,6.4664149,6.3725249999999996,6.390255,6.4817037,6.51386797,6.897188,6.686531,6.5784876
6741_at,8.355338000000001,8.383158,8.346744000000001,8.548585600000001,8.796492,8.6087798,8.5722658,8.945213,8.296054000000002,8.378638,8.278835,8.35251,8.335220000000001,8.578742700000001,8.53457277,8.648974,8.882268,8.799404000000001,8.691929,8.5571655,8.310004000000001,8.369424,8.303964,8.337689000000001,8.445306400000002,8.527995370000001,8.53024463,8.666777000000002,8.959990000000001,8.681000000000001,8.5702038,8.703691000000001,8.289442000000001,8.4848286,8.400456,8.367332000000001
6742_at,8.117818999999999,7.9033565999999995,7.8264949999999995,7.848104,7.8986905,7.9353309,7.8805534,7.9888031999999995,8.174368,8.0240969,8.276708,8.103659,7.9746994099999995,7.843644,7.847409,7.8306,7.9380182999999995,7.96640999,7.866092,7.9538136,8.120511,8.0023048,8.0541498,7.9981054,7.8693773,7.9253464,7.858245,7.9321699,7.9934085,7.9253559,7.96373001,8.308239,8.107095,8.0367724,8.0218854,7.9764926
6743_at,6.5421109,6.865544,6.5090592,6.53336894,6.52055106,6.540762,6.5387305,6.4878986,6.4786169,6.4435927,6.4445491,6.53611929,6.78646,6.9880949999999995,6.724455,6.5947775,6.5619523,6.5693717,6.388675,6.328685,6.5096001999999995,6.408067,6.53647372,6.4663801,6.419694,6.5391148,6.4918521,6.54542,6.5659472999999995,6.4942682,6.4862058,6.4473057,6.4924291,6.5668921,6.5596714,6.4618829
6744_at,7.897692000000001,8.34327,7.985602600000001,8.259808000000001,8.1219643,8.382538,8.323771,8.157448,7.504650000000001,7.735627000000001,7.622771,8.03803328,7.904624000000001,8.357951,8.330719,8.329533000000001,8.555092,8.817814,8.150193,7.923616000000001,7.863269000000001,7.849751,7.858602,8.023464500000001,8.04056605,8.0278861,8.343582000000001,8.373603000000001,8.737111,8.648243,8.129056700000001,7.877061,7.777513000000001,8.05493395,7.837109000000001,7.9636389
6745_at,6.083434,6.415919499999999,6.039764,6.2321599999999995,6.148931999999999,6.468489999999999,6.3533859999999995,6.315945699999999,6.550954,6.262198799999999,5.869788,6.598313999999999,6.2743778,6.2606702,6.253829499999999,6.3344564199999995,6.134123,6.54153,6.202928,6.3450517,6.2119919999999995,6.4114838999999995,6.3807797,6.5600499999999995,6.148553,6.071511999999999,6.333354068999999,6.310928,6.640027999999999,6.3238983,6.332065931,6.672034,6.3508327,6.425588599999999,6.357218199999999,6.3557888
6746_at,6.253091159999999,6.27175,6.233031499999999,6.26594156,6.208044299999999,6.355821499999999,6.354323099999999,6.354823,6.3036977,6.155726,6.0759479999999995,6.252039399999999,6.267776639999999,6.259286352999999,6.259833647,6.3200753999999995,6.158220999999999,6.367101999999999,6.2262507,6.307093399999999,6.259028375,6.2491582999999995,6.3116169,6.2904855,6.1618628,6.214097099999999,6.240161199999999,6.25793239,6.3036977,6.202434299999999,6.275475299999999,6.552489,6.3313533,6.325149199999999,6.209427099999999,6.2283045999999995
6747_at,7.143421,7.037348,7.18303,7.2705144,7.3928901,7.521864,7.495742,7.767024,9.03621,7.2858807,7.220718,7.504477,7.0850219999999995,6.806144,7.25197,7.3378796,7.35545527,7.570732,7.717058,8.937429999999999,7.3381815999999995,7.2572939,7.351904729999999,7.4094942999999995,7.114008999999999,7.3131316,7.209549,7.501135,7.522843,7.506342,7.381213799999999,9.10901,7.3220073999999995,7.218805,7.3837597,7.4409608
6748_at,8.4352658,8.3335112,8.389375979999999,8.4055457,8.327318199999999,8.3583891,8.464662899999999,8.3778613,8.533261,8.4205536,8.382028989,8.38886909,8.3635024,8.3207823,8.3301172,8.254052,8.462671,8.3518928,8.3934568,8.442416099999999,8.4669755,8.3630623,8.428742699999999,8.4255397,8.326079,8.348161099999999,8.3757827,8.382731010999999,8.4168764,8.3622518,8.38086931,8.448468799999999,8.412595,8.3490706,8.37899414,8.38622152
6749_at,6.616133,6.72814,6.59469612,6.5791954,6.477577,6.597464975,6.6255824,6.6111249,6.6167672,6.6131283,6.6220056,6.60140237,6.6487828,6.6230752,6.5982676559,6.5345826,6.706918,6.5981923441,6.5543561,6.5669912,6.6563346,6.645237,6.5870652,6.59544556,6.535997,6.60379007,6.6120207,6.59230558,6.60423042,6.5615256,6.59414389,6.5489426,6.6351166,6.59308069,6.5692749,6.5673807
YCL075W,7.0109287,6.9351119,7.068878,7.0622337,6.797349,6.9956164,7.0219844,6.9871118999999995,6.9855958,6.9839812,7.0018769,6.95647761,7.0298361,6.803286,6.9465914,6.97165551,7.0119161,6.9852621,7.0281073,6.8971925999999995,7.0191327999999995,6.9168486,7.0215108,6.900503,6.822922,6.995351,6.96466511,6.9481931999999995,6.9680548899999994,6.96118716,6.8921057999999995,6.832892,6.9453324,6.8825758,6.9108909999999995,6.8829959
6751_at,7.2805548,7.3171831,7.2758093,7.2886978000000004,7.3444449,7.3672321,7.357535,7.2873879,7.3154112,7.3560302,7.2704584,7.528924,7.33891712,7.3803372,7.307113,7.2735746,7.32803157,7.32765749,7.32340617,7.33140843,7.365487,7.3071759,7.3750968,7.4096718,7.2669959,7.2900746,7.3872816,7.3603934,7.440473,7.458786,7.3734149,7.3025627,7.431711,7.3838942,7.3094611,7.2817206
CEN3,6.6214692,6.591678,6.5786489,6.6193615,6.6547797,6.5854108,6.6792673,6.5801229,6.6741150000000005,6.5425553,6.558775600000001,6.420972,6.735653,6.5515891,6.72611,6.5166586,6.464351,6.59592863,6.59785021,6.6472799,6.500255,6.6304445,6.6922003000000005,6.6456033,6.594181,6.6572987,6.729298,6.59767417,6.896035,6.741981,6.706375,6.5854108,6.6132897900000005,6.5889252,6.4653670000000005,6.6905655
6753_at,8.2511198,7.993285,7.749782000000001,7.920183,7.8644810000000005,7.844684,7.813611,8.014417,8.401884,8.646742,8.2040779,9.123221000000001,8.287075,8.0767537,7.860506,7.8671370000000005,7.713777,7.9449760000000005,7.853114000000001,8.542893,8.1994298,8.262943,8.2452558,8.2411981,8.025857,7.9723250000000005,8.0958656,8.0953407,8.411187,8.299339,8.1101502,8.849216,8.402675,8.469735,8.438514,8.401629
