Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YCR026C,8.429809988436373,8.939614981226695,8.548891936620677,8.832852524526357,9.178731390207455,8.849138701477559,8.746194774749195,9.151413173502934,9.05862882082113,8.884778438573404,9.272590225254,8.936265742384174,9.055182249241259,9.318208531108683,8.973833441677792
YCR027C,8.496734008684964,8.35382874209073,8.174778244168115,8.731443184834859,8.708734194008048,8.777744501433233,8.540260690040604,8.838870193438602,8.566233133187117,8.917132091638019,8.819277148871517,8.733569028669589,8.609942730529962,8.963426220915604,8.792105035779759
YCR028C,9.10201987078251,8.582459428937563,8.723538331854533,8.793140014093307,8.627097140959751,8.715425853131576,8.816424105452228,9.20146715568722,8.895207543947713,8.74758008619563,9.032961362957671,8.888198442224638,8.927426245748025,9.042809952510101,9.065464835890266
YCR028C-A,9.574355325151325,9.3584980120631,9.390003234103292,9.380372010801715,9.220152940589042,9.234058391693935,9.59269768371947,9.443011600301825,9.410601833680053,9.257540587621586,9.383838126001708,9.361276831749416,9.27641049823693,9.477715249721966,9.374235140925535
YCR030C,9.511014992906965,9.43204565744645,9.21969924520559,9.058984993768519,9.299590393242346,9.151737152545024,9.437934895885185,9.428590940276257,9.36634961250487,9.511732069488673,9.30379117334186,9.436127818852459,9.362364703851894,9.243367003342794,9.34420527191524
YCR031C,8.73712752329471,8.634372816678662,8.58102149603312,8.688795617506958,8.708734194008048,8.676700206086892,8.9885306793513209,8.976087259875984,8.827908030801355,8.817809570466688,8.889514383080648,8.897057913634072,8.606238744518093,8.69513108746975,8.802535894872495
YCR032W,8.359629824765419,8.504013357802888,8.608002838170817,8.622363030385669,8.68741200700634,8.702632456904066,8.697401023225428,8.875480883612072,8.722630721986476,8.595949892340622,8.80480983941141,8.51503370637227,8.514364610982751,8.92802027671435,8.708602336038417
YCR033W,9.511014992906965,9.562825085717908,9.63922700455901,9.490001526090907,9.614014761671601,9.601028657526593,9.683186495409588,9.565376944613636,9.59873790802099,9.401705994226223,9.431702028699545,9.439163888632143,9.621001299468169,9.553246334299818,9.56704551756202
YCR034W,9.842230373071533,9.826037693450989,9.532953868314369,9.60341220436442,9.76668115787246,9.726404722492,9.538321761917585,9.644874175628113,9.707189130475387,9.401705994226223,9.781194479844737,9.678918516052981,9.526177527097627,9.625019005442251,9.464036261537624
YCR035C,8.943127538718914,9.136471842338825,9.009803901298145,9.050588571889058,9.143933514671236,9.242921844960986,8.769986437707077,9.174066165399262,8.959507063321519,9.257540587621586,8.875737833585957,9.039897022532584,9.016634535305666,9.209362034970015,9.203707654231074
YCR036W,9.058379272268507,9.375545668853473,9.187266499330589,9.311764852820549,9.292546858141534,9.377796616450247,9.048121775445917,9.337359041195624,9.338622827445185,9.532765042373125,9.272590225254,9.261897832510822,9.264709709967796,9.49394846830692,9.372485875650119
YCR037C,9.678920231731787,9.553866829604296,9.623886732566286,9.697840191058747,9.796861445298612,9.769980923967266,9.837518204470586,9.686678506366897,9.71701176556537,9.816210159462765,9.617005532817224,9.884449488001838,9.85280312900619,9.731540430337528,9.867013871848842
YCR038C,8.529066729179506,8.684482875380795,8.501714620669118,8.204766561320467,8.698112491326802,8.689724596804536,8.425106374112866,8.667702650953798,8.34592259293795,8.426490879885371,8.516019930258457,8.532196233470552,8.642857504348125,8.645130661437044,8.59618236270043
YCR038W-A,9.478270512368152,9.720579611286125,9.579136617574424,9.458613209568368,9.480926386811886,9.621563691480576,9.264552836327164,9.369422132430952,9.307755015757607,9.594084429792765,9.557843337715385,9.527396295871373,9.510410172169241,9.621329206670941,9.468955978671868
YCR039C,8.463660024342357,8.239292182442812,7.981987022094949,8.307000679407667,8.21513911304299,8.254095843290006,7.650493720158571,8.470645870142183,8.267885067182311,7.599673596640281,8.199507485857398,8.419883764656694,8.498466904665255,8.45921449337429,8.427846667754862
YCR040W,8.083027212529586,8.106727834276374,7.693747921664886,7.957755599659772,7.954563560322343,7.897872262543185,7.598292215155725,8.309997208746573,7.978824518810504,7.599673596640281,7.878805791247213,8.142870682263096,8.231429094380532,8.236127136366342,8.17035586680914
YCR041W,8.651604630563446,8.61727507592337,8.571914403418575,8.587963220783791,8.461122462099047,8.72810679773348,8.08917550361566,8.741894221630563,8.553132542566136,8.426490879885371,8.635288030052575,8.838474288407465,8.79051576554188,8.816269898961544,8.683425898267455
YCR042C,8.285860389552804,8.711587653651861,8.576475135842442,8.552723100348425,8.498331095127789,8.435143616091786,8.746194774749195,8.851897961141304,8.658832872115488,8.127897940641825,8.745444652318632,8.53787200304825,8.478345206937561,8.637844152844192,8.680601201687155
YCR043C,9.749225744469785,9.772985959529155,9.875925989613167,9.734994590335441,9.71493380989998,9.81822207972716,9.892741359211819,9.853578066096512,9.954740332981931,9.652903450149005,9.941875493706355,9.787724876895291,9.879133289197682,9.846623761226152,9.778637873211693
YCR044C,10.493735431355322,10.329675062400359,10.177047549207328,10.321138952808788,10.165969874226738,10.289568536589753,10.10403850156564,10.078983078366113,10.09843814890261,9.993563035461872,10.201355488051501,10.139037457312972,10.066011762137707,9.982259792525332,10.030125172511214
YCR045C,10.204451144857213,10.483838758089233,10.288264597875122,10.345367703563255,10.233727594052759,10.150468367341926,10.238015044057974,10.10823201397589,10.286967486355913,10.44569417929533,10.217829686328693,10.255564869985124,10.26118302417797,10.082275655381281,10.02679265385134
YCR045W-A,10.174103510996467,9.926624536247969,9.928602845686198,9.975742209464135,9.959119197021716,10.178458332857193,9.837518204470586,9.991430468730117,10.052628425566327,9.88325161267349,10.13928769058414,9.960377180328438,9.895917905692622,9.96780368780312,9.846997725792896
YCR046C,10.31983430347147,10.669462566202203,10.67918132201922,10.425478108230887,10.398607605075279,10.205915579391784,10.352744052495174,10.222146200219617,10.419200780431215,10.306074609556383,10.32309737139351,10.270982355577576,10.379827689318102,9.979380136615891,10.05542191333415
YCR047C,10.510026001334648,10.757930054913396,11.129089320155328,10.582238869675514,10.746653327215311,10.554548305135276,10.790951327956412,10.381118750944696,10.748121419509502,10.531790853991835,10.676930874855131,10.598799052095627,10.628326313304774,10.305627976112314,10.243255849911659
YCR047W-A,10.122060907849736,10.52720150284769,10.542507657727164,10.264181627577074,10.233727594052759,10.063084857865773,10.238015044057974,10.110943941802589,10.348924297626446,10.178424573253107,10.184690995102972,10.114558409296764,10.209631232755402,9.814668779176678,9.94205496544064
YCR049C,11.028347237238403,11.309733020707496,11.526787120321384,11.061140738752243,11.167268458742718,10.920461180084436,11.167484750557067,10.689436243372567,11.131222382162727,10.938726580174967,11.195206856279215,11.056742011344236,11.117661596794367,10.761190323166876,10.745068119245142
YCR048W,10.39192902756864,10.727712437092617,10.968335162902775,10.460759615287046,10.63553456335525,10.4203407972843,10.495151918820376,10.315232373819356,10.6804539864306,10.467704812136127,10.539515473201572,10.425932754250208,10.491461651887095,10.134983110006067,10.098386621805645
YCR050C,10.565636596266764,11.000309496431505,10.932317084367547,10.775494348379784,10.76458077655496,10.52214862877098,10.676026364549012,10.453416680138089,10.856959944990384,10.84933850189934,10.712242627296705,10.542035509049342,10.852022809066561,10.37080795458909,10.321497961593527
YCR051W,10.828512339842561,11.259190594149251,11.232406003225444,11.01441471687134,11.036358678041855,10.71921515785869,10.939962876139264,10.653304893467343,11.089485940627922,11.059592265422292,10.964108874807495,10.805849816324928,11.08543225765245,10.54646069385181,10.492304806945782
YCR052W,10.194406030689732,10.647173390465975,10.545999937768714,10.296496341929473,10.427830977926444,10.192252275629661,10.391603722882031,10.090021036383483,10.513522408680338,10.268951338467526,10.276674917035006,10.183166463973476,10.444523949752545,9.833926575914152,9.995312219301631
YCR053W,10.374240281611735,10.360826992230253,10.447363399824647,10.185840801461147,10.21149341136624,10.173830887187206,10.32088464569676,10.18830725320274,10.271053427071436,10.467704812136127,10.086440513014903,10.215399387436657,10.26353652743281,10.092972321760763,10.067365328846236
YCR054C,9.829305476699213,9.677239227653526,9.71977083277958,9.574420851176502,9.738450071660319,9.806312174263464,9.683186495409588,9.641126733719704,9.8335615558057,9.798951448599768,9.824866912743554,9.714436846780972,9.737325675331672,9.758666198216897,9.85954032299593
YCR057C,10.243946462054152,10.263447065693176,10.231560400153578,10.3000425904569,10.194589973332796,10.246145830385498,10.352744052495174,10.196841690253757,10.358996601886235,10.110098033076731,10.45402324637799,10.20829849342768,10.242215491267503,10.021982847315563,9.936145873880095
YCR059C,10.000496270248178,9.845745575479903,9.805798409750327,9.988985201490388,9.963560642428945,9.915672896320196,9.924888287690916,9.818613703945156,10.040162784688714,9.88325161267349,10.201355488051501,10.030496261820876,9.891359615022777,9.700401604974441,9.594317200916233
YCR060W,10.329045644040498,10.290663713871572,10.243080939843551,10.359032178712361,10.273621073919328,10.155171235344843,10.304687163329152,10.181443165894539,10.4216055221097,10.243660944708115,10.552562893446929,10.387156018776347,10.296088690188942,10.060641414627547,9.946764874245758
YCR061W,9.855040504566341,9.78579540716266,9.996541357692772,9.831269713010949,9.876742291695852,9.713708742165322,9.997224129408146,9.662234671697702,9.844356510965603,9.76380200864401,9.673836868573737,9.773362086768135,9.4120062143826,9.290595930064983,9.265334160350694
YCR064C,9.393002351042385,9.728562954660449,9.576862256497389,9.042142996994473,9.388158089079305,9.225140147435624,9.3139424430194655,9.318712174496088,9.249389421692102,9.532765042373125,9.314043319138733,9.2584643570942,9.492463447416773,9.238557948114666,9.199767173013393
YCR063W,9.42771667666446,9.720579611286125,9.480384758737435,9.38705664150144,9.40131390436666,9.361610892847038,9.281204615539602,9.578499070739127,9.36634961250487,9.727774765983574,9.531726064456793,9.374024801178612,9.606242107962267,9.304468291334022,9.440853116401769
YCR065W,9.558779039209023,9.870007769425087,9.680060928116706,9.194719346504915,9.532657606566781,9.320333847557942,9.467336652024818,9.45870959505818,9.436991479675461,9.594084429792765,9.468881709653639,9.361276831749416,9.598805501738365,9.389358293043143,9.333455467694005
YCR066W,9.494735649781633,9.741771133913605,9.473065504176475,9.508511864751338,9.641993732425133,9.648496822926132,9.987109852912138,9.853578066096512,9.619834154888474,9.690824751672105,9.59194678388732,9.555647379013163,9.609946085349891,9.610202848596803,9.717940284401323
YCR067C,8.894319005775536,9.045665023500261,9.09809367802016,8.927599393032432,9.079919091318796,9.123218728554267,9.067450762173488,9.298235661301417,9.139738330803924,9.097353194106507,9.020494367409976,9.223672548988585,8.912506769942636,9.070134973627871,9.0392429703095
YCR068W,9.013377285512775,9.16812497412276,9.350606564513988,9.209879969974722,9.201472259330014,9.216166430570091,9.345953833299747,9.37995340900721,9.168658235652948,9.257540587621586,9.174722146353016,9.275550599548122,9.100646434273031,9.224033845230673,9.118609290088523
YCR069W,10.409403517819799,10.493241123137725,10.771572956862626,10.428721410334683,10.496868742922896,10.380733150216486,10.487997100290304,10.179722029070748,10.272386324087009,10.434561640618758,10.411687865603572,10.335950692159802,10.446596790512498,10.319357227843373,10.25469646133678
YCR071C,10.03467897589626,9.935848358954523,10.194954072284101,9.939821489503474,9.88378956363844,9.996511415572623,9.90353678861175,9.905527056836796,9.851508533312716,9.978311333857864,10.006516848192943,9.943371220660179,9.918495796394275,10.030354476749045,9.789166201302947
YCR072C,9.965483955454285,10.194031928541362,10.03515745291161,9.755803821582841,10.05588661790899,10.027619771347807,10.036986726198412,9.878195392816648,9.982694819493668,10.08183483721419,9.874201404724127,10.00818145443718,10.157434940067583,9.94436833244238,9.931401112469931
YCR073C,10.35633196065904,10.493241123137725,10.61634331414399,10.395955536772505,10.405153036060085,10.340007347649804,10.246519516798653,10.143978521639706,10.368999072720987,10.165015692799342,10.121886174492657,10.276085120146265,10.245790950848747,10.052444196475935,10.12979076720516
YCR073W-A,10.282389301496048,10.39967771936895,10.528453382251993,10.267808103399403,10.355322757504743,10.23730222289516,10.177037228541266,10.112749065717232,10.276377642291932,10.067492856069425,10.012824497517741,10.186783669629502,10.192441444922178,10.013562355555933,10.059776422083143
YCR075C,10.35633196065904,10.466440306252485,10.517822091203225,10.405863671849835,10.190806605506365,10.136267075822795,10.140999522370564,10.102792816879973,10.320857290709718,10.204874148381517,10.382757960347751,10.319569010463193,10.26705959919808,10.030354476749045,10.108930808067536
YCR075W-A,10.272874199028408,10.424462906197656,10.181545059281547,10.234836901388029,10.07037263405374,9.985991094510892,9.966666057728263,10.031106139559142,10.060365106856498,9.93156427179158,10.271423436175318,10.139037457312972,10.074079057042804,9.846623761226152,9.961966744498751
YCR076C,9.735436063621655,9.828515951966182,10.013458113224836,9.912281567985298,9.799348200933874,9.788260911890708,9.510345429003848,9.703546060598425,9.874510734914203,10.053006867005946,9.78856564480874,9.689156152026113,9.617325632831898,9.501997091344796,9.663187461156486
YCR077C,10.41806202686153,10.679106830746461,10.834802441290476,10.540874627849329,10.61591817984661,10.514848808100323,10.436894497597763,10.256026552027384,10.5688101178269,10.583103659555796,10.397295427035477,10.39499519351085,10.47327615639115,10.150427031062522,10.207398455179034
YCR079W,10.374240281611735,10.551407327670507,10.7464964546456,10.460759615287046,10.571508703417868,10.462688923898378,10.336902292246513,10.254392181571964,10.504476386817796,10.622879076487564,10.486112791642697,10.299662250867778,10.236236629789728,9.941411963674794,10.04447779013703
YCR081W,10.501903709879034,10.557395854149563,10.58839038283511,10.2311264842587,10.459621883834545,10.28528460875419,10.271736214185948,10.172816874809438,10.328566240132503,10.306074609556383,10.444722161027967,10.307990140595084,10.48643307633583,10.377385644919949,10.245168929893609
YCR081C-A,9.302376221210336,9.032827319857708,9.514058715286096,9.304721223415902,9.220152940589042,9.216166430570091,9.452710672693124,9.213293359158476,9.294695921402287,8.817809570466688,9.032961362957671,9.125314892291351,9.092726744691795,9.219159801725093,9.215464929920596
YCR082W,9.494735649781633,9.544852600445612,9.293578834628532,9.171675442537923,9.565168644588528,9.216166430570091,9.281204615539602,9.249842599920276,9.36134785266262,9.4903879157494,9.251408296482476,9.42391924112104,9.185008975936556,9.610202848596803,9.475489612751913
YCR083W,9.080364577744607,8.805153196996665,9.358572435250016,9.156105778989057,9.178731390207455,9.188905434241995,9.297666388678367,9.101379384076477,9.19700979358781,8.851682550485469,8.995232446514818,9.059759032803768,9.137040790486289,9.17956305696795,8.980739126669041
YCR084C,9.283547259024074,9.351622142174625,9.279661963350387,9.304721223415902,9.212709669180914,9.242921844960986,9.264552836327164,9.238313423567305,9.227566177357648,9.4903879157494,9.26203813516806,9.234198472123397,9.121555492742598,9.091628370811788,9.14753674362462
YCR085W,9.635031318182028,9.770410365280323,9.90159642012729,9.597660353612945,9.608353259830656,9.594118174836769,9.695662311323792,9.45302097686817,9.683338299934231,10.008655186297405,9.583496201785604,9.380356791783683,9.494468588361926,9.276588881740915,9.270978930050727
YCR086W,9.283547259024074,9.37893115952124,9.366494563678296,9.380372010801715,9.234925258855808,9.216166430570091,9.330036922349795,9.296648441037444,9.305152636511526,9.4903879157494,9.21904061632373,9.202387470935703,9.124147945808675,9.133677747592207,9.171878267254888
YCR087W,9.762884866640913,9.760061759326087,9.825090449956019,9.806550449724796,9.814179387311153,9.8300344696139,9.670601852144342,9.610791526373616,9.699282584505566,9.652903450149005,9.860277138419917,9.970905000693106,9.942195676009348,9.887134426311784,9.743880300575173
YCR087C-A,9.543032744224751,9.707175076463683,9.815476676796546,9.729745043591882,9.72019287227431,9.794303129758076,9.756472660768157,9.656058448427794,9.661123151381025,9.76380200864401,9.70533425167083,9.804302718248284,9.848106333060048,9.811434005124932,9.704097971471963
YCR088W,9.664438440382629,9.657860554712713,9.754397341482452,9.609141214215937,9.743624257278304,9.713708742165322,9.744513918637292,9.5454672175328,9.718968292680115,9.468723234922708,9.846217170343161,9.96670308704059,9.85592585289394,9.798421888062192,9.637198588364251
YCR089W,9.649809805361738,9.96542490156047,9.996541357692772,9.841040033222626,9.779333092437524,9.763835758539978,9.632175547988014,9.622242107171289,9.705216552555699,9.85012027467568,9.867256070378602,9.97718501316438,9.991301237640526,9.821116649472213,9.946764874245758
YCR090C,9.245135677038908,8.738192574856674,8.815148575940915,8.927599393032432,8.892321438032015,9.132787644215355,8.968107151278872,9.053312495132522,8.738148912860416,8.513707039833,8.635288030052575,9.04389136052858,8.988455902163091,9.19453948212668,9.143439592711138
YCR091W,9.46161529076114,9.52053561471276,9.650085327742007,9.703206905389575,9.573909599640007,9.812279416966629,9.619135922603082,9.557445994611987,9.469894901195671,9.652903450149005,9.374071795765449,9.580608831323493,9.68209603475528,9.583902704355445,9.66889973501226
YCR092C,8.869281215409798,8.835040145937473,8.807409398789607,8.793140014093307,8.942682134585402,8.715425853131576,8.9885306793513209,9.05143140050636,8.922631108422328,8.78312212701616,8.80480983941141,8.753218872850317,8.915503033689381,9.042809952510101,8.902895252328054
YCR093W,9.357432086529872,9.365341267006688,9.443411406903444,9.124453113408839,9.174906149443228,9.074398335419472,9.361697051330257,9.22669137005068,9.15427074716485,9.282590928438426,9.081779156652875,9.188020929296131,9.40349469175683,9.331819142336265,9.452491255674767
YCR094W,8.591636286153188,8.689944722856893,8.407591348227312,8.74191096217868,8.910838456271975,8.81388318921606,9.160392090763695,8.97806913513759,8.798604467639267,8.884778438573404,8.699260610076184,8.6521786755533725,8.709971998311246,8.637844152844192,8.888279230626022
YCR095C,8.869281215409798,9.100011693941743,9.35592202908245,9.27619769565188,9.330867551258331,9.142293510402702,9.377270326396696,9.30614567445453,9.151375951226314,9.424392743124281,9.344369747311735,9.14404244356903,9.252913247513629,9.32275968362019,9.395062540531933
YCR095W-A,8.429809988436373,8.582459428937563,8.669063651387537,8.899822900165178,8.89697302143039,8.72810679773348,8.769986437707077,9.028664848919512,8.71480857944668,8.673756153414567,9.045321547768973,8.672960765993018,8.79051576554188,8.95172052087582,9.056777061987384
YCR096C,8.496734008684964,8.427608815355574,8.210427103856313,8.362323883178647,8.649322665726695,8.510481972732427,8.861413526352338,8.890289938347015,8.490372523875081,8.555414432882325,8.443161176415249,8.419883764656694,8.642857504348125,8.94583186059636,8.784232099347312
YCR097W,8.359629824765419,8.40785825904247,7.933037103386308,8.21982251708984,8.473632271132217,8.200504023542699,8.816424105452228,8.70647118153363,8.283833921685622,8.012850445164036,8.326471998617102,8.236592027596338,8.502457784885193,8.809800281820602,8.599177100501704
YCR097W-A,8.560690685607762,8.24672337788265,8.009230345099313,8.21982251708984,8.552404323746893,8.40387104995657,8.72200417237279,8.716002692367242,8.340849384234135,8.426490879885371,8.405303856646924,8.208397695739604,8.420463989961009,8.809800281820602,8.646266288882735
YCR098C,9.511014992906965,8.953305455838098,9.101262139995379,9.290529950729386,9.10827552391028,9.277840949717532,8.947390340480258,9.01714541425774,8.870776716917181,8.948776072650656,9.240699554972418,9.12907990116,9.134471422574414,9.281273024518432,9.2520765008359
YCR099C,9.735436063621655,10.014136256190328,9.885146523472985,9.888923104428441,9.809252579950645,9.937676570853096,9.814823156893365,9.599249335439712,9.667215832274442,9.91563914254165,9.795899339628477,9.970905000693106,9.841820057792095,9.976494721342432,10.113126998856456
YCR100C,9.605012282424322,9.688196996025722,9.430873348257656,9.591885479104187,9.553431041483933,9.587174431681147,9.565765889731253,9.355767968810735,9.36884400459029,9.532765042373125,9.314043319138733,9.618599160632181,9.604386547055034,9.731540430337528,9.867013871848842
YCR101C,9.375326841024014,8.989190689842058,8.890339248644546,9.224882932723384,9.029972496919846,9.17044098630513,9.142276658686288,9.022916628909496,8.949543099413232,8.884778438573404,8.91667899024666,8.966040692165816,9.060605939687777,9.228891477552295,9.221307830823571
YCR102C,9.762884866640913,9.994407259437182,9.762425380777254,9.740225104740723,9.774285625158614,9.580197106342405,9.59269768371947,9.492378160760126,9.458229636491247,9.652903450149005,9.641636446945926,9.588834255463631,9.551437541208161,9.646961791869888,9.651694610047997
YCR102W-A,9.165101176242699,9.210544268477825,9.029896075092084,8.999157201318898,9.038417936234936,9.179702749911275,9.123930861594838,8.997739571273952,8.915823932545742,8.97974084761879,8.861828460009772,9.011622650723426,8.90045909655756,9.059266991112267,8.957590454849154
YCR104W,8.966926229688571,9.037119259732798,9.06925995803896,8.899822900165178,8.995687492466859,9.044292901920683,9.123930861594838,8.843225867184223,8.966111678995878,8.97974084761879,8.943341551597177,8.897057913634072,8.84496376883365,8.841862089401033,8.771014305145483
YCR105W,4.118827884115739,5.430780518017376,5.014682500741766,4.687131247465905,4.490810848705997,4.939605256518068,3.9335879949161523,3.674515409310645,3.634751361262519,3.5509542188951584,5.024595759176617,5.0489829826942865,4.172398745506616,4.535201108794078,4.285086885369165
YCR106W,6.372746408179938,6.3601625504304256,6.195620066741868,6.6884628970717985,5.927128278416797,6.432176985584998,6.5518398526228925,6.243449936223383,6.3591638197316,6.029510539328664,6.510068018830072,6.66808179857646,6.360139219087103,6.1617424585928005,6.132535263773491
YCR107W,5.647340721409237,5.837432143925129,6.195620066741868,5.902266382281484,5.998121016056948,5.386158213034973,6.028143262570055,5.501594657354271,5.472525856033132,5.455548836215144,6.579703395979929,5.781228420212493,5.587527110469852,5.68435375732716,5.860355506302134
YCR108C,7.564506396051767,8.122970840131666,8.113333222422643,8.307000679407667,7.6138875254222995,7.653879501059824,7.017047385704795,8.421973565651134,8.085797782679055,8.182154696041126,7.182191868291797,7.671336276153517,7.777394237332061,7.0888918353508155,7.218838370948702
YDL248W,8.359629824765419,8.689944722856893,8.768078247955849,8.80317109394179,8.770872769039382,9.013545830236486,8.672371011661612,8.941972029414078,8.891742653355394,8.948776072650656,8.875737833585957,8.565920666240753,8.750805890522948,8.841862089401033,8.919762207570356
YDL247W-A,9.829305476699213,9.754859485699312,9.851673111126171,9.776317166163631,9.874385530345517,9.694452793385288,10.075682743510596,9.605673060646618,9.638560568917088,9.88325161267349,9.743762921516629,9.82765970396106,9.942195676009348,9.905454772319262,9.89652683107604
YDL247W,9.735436063621655,9.688196996025722,9.776367844344572,9.614847563855031,9.53564361632196,9.417483865097239,9.6450983712035665,9.40078810439465,9.415435995122795,9.511732069488673,9.649754180908165,9.686603545742459,9.58945551157384,9.583902704355445,9.684492857913316
YDL246C,9.245135677038908,9.066810557346159,9.285244831958533,9.171675442537923,9.465351476993016,9.440782522397573,9.345953833299747,9.128398805741318,9.06479583352497,9.152748911035678,9.069728697972929,9.01569593159709,9.264709709967796,9.12848811310958,9.191853774543329
YDL245C,9.855040504566341,9.685465346679955,9.796054777656906,9.816489037589468,9.65303513691121,9.70090004220148,9.708031165958925,9.467200684986956,9.35632869159364,9.33142330948788,9.860277138419917,9.634579397808192,9.69784426139033,9.689870829901395,9.844476067822836
YDL244W,9.511014992906965,9.172033227888216,9.669426711088093,9.703206905389575,9.381534918676037,9.345241517825647,9.657906466192125,9.352716080468447,9.36134785266262,9.282590928438426,9.374071795765449,9.686603545742459,9.630149702726644,9.595232952890354,9.626964006292011
YDL243C,9.080364577744607,9.095903097007763,8.968760091341256,8.75230333514595,8.627097140959751,8.906048386699489,9.178282871463647,8.917395560627517,8.863719812149915,8.917132091638019,9.140566342515378,8.940557114805232,8.832336110387187,8.95172052087582,9.187880738244466
YDL242W,9.789821162888895,9.843296762927329,9.923241852794455,9.532828575342638,9.45276934265553,9.54479515326707,9.345953833299747,9.475642092237306,9.458229636491247,9.1796690194148,9.583496201785604,9.678918516052981,9.66261178428942,9.67214689784275,9.789166201302947
YDL241W,9.036053740150253,8.916504803246701,8.67332782045478,8.832852524526357,8.830445112740428,8.81388318921606,9.264552836327164,8.792323641134981,8.82427747075917,8.817809570466688,8.91667899024666,8.957596083184358,8.906495509193743,9.184572492813142,9.124857045139601
YDL240C-A,8.869281215409798,9.172033227888216,9.17829318322258,9.187078869651709,8.98698740374419,9.216166430570091,9.195954504454932,9.340443554568447,9.174373295218349,8.74758008619563,9.140566342515378,9.136580569800012,8.953898555005216,9.281273024518432,9.21936282530397
YDL240W,9.058379272268507,9.015530726396156,8.908540171760702,9.06733283146229,8.873563660006846,9.013545830236486,9.281204615539602,9.123035252343897,8.908984485534809,8.555414432882325,9.020494367409976,8.961824566330055,8.869892262791238,9.12848811310958,9.225189992870797
YDL239C,10.41806202686153,10.540867216863044,10.490291875970584,10.467082755170617,10.459621883834545,10.380733150216486,10.203486781891263,10.206171624547558,10.277705631622677,10.467704812136127,10.377879401912923,10.410546901517572,10.437245463332275,10.426842341003907,10.22204281733737
YDL238C,9.245135677038908,9.295402590666036,9.282456098190744,9.346476218846458,9.100230398462042,9.303486578200902,9.2306613525218,9.393381634333375,9.202613854018496,9.152748911035678,9.240699554972418,9.335437901811527,9.329044537593724,9.27188948093372,9.35310265783747
YDL237W,9.444765544740235,9.674486731611646,9.707348542702713,9.654172262968876,9.622465573952464,9.463710892391532,9.49615115601973,9.648611908661898,9.559969403450786,9.468723234922708,9.583496201785604,9.67377232548003,9.720292441695864,9.814668779176678,9.539248360526654
YDL236W,9.511014992906965,9.544852600445612,9.402899956851325,9.318774260324517,9.407847096256996,9.52312934770862,9.605977364357075,9.52798703626834,9.420254012408627,9.76380200864401,9.478028823418459,9.481011338414932,9.409883036822219,9.529818840862575,9.540806778311799
YDL235C,9.10201987078251,9.24805397386221,9.228419449039144,9.406926682055625,9.433687969687657,9.471273414605255,9.437934895885185,9.472833774229173,9.469894901195671,9.282590928438426,9.403174656944303,9.364474400011316,9.066009316570351,9.15934953880048,9.242531594087621
YDL234C,9.574355325151325,9.806056859681052,9.766422709985909,9.816489037589468,9.764137401892544,9.621563691480576,9.632175547988014,9.644874175628113,9.646806028916806,9.6139584161939,9.751327331187364,9.420850885427827,9.51831538989637,9.481790710489868,9.435836458107932
YDL233W,9.46161529076114,9.838386632682797,9.877774816824425,9.836163144006678,9.836144150596535,9.52312934770862,9.803340332695967,9.705939692704623,9.75182959955234,9.652903450149005,9.751327331187364,9.436127818852459,9.547580056184787,9.465419332254896,9.43080229458742
YDL232W,9.90517300262705,9.76524534124059,9.756408543276184,9.860384384720748,9.976803523335334,9.800320147438553,9.632175547988014,9.571952926768397,9.742241965119204,9.816210159462765,9.955037547819346,9.706899044341146,9.866802463391835,9.758666198216897,9.685902092857168
YDL231C,9.762884866640913,9.720579611286125,9.796054777656906,9.771216109642067,9.855391544337127,9.738989949807092,9.791765379632345,9.659767354355012,9.776463292000717,9.652903450149005,9.743762921516629,9.699321651398819,9.874521571379013,9.724678541319262,9.591312347422713
YDL230W,9.721513304139336,9.760061759326087,9.80385494072229,9.791513003016968,9.904727157135774,9.776100025019353,9.8487332363085809,9.678170194267958,9.802529774506757,9.727774765983574,9.75885228555693,9.766126712435929,9.892880646054257,9.748553709192409,9.585283799428833
YDL229W,9.721513304139336,9.78834370506832,9.80385494072229,9.953396783315167,9.978998899863235,9.847573667040498,9.945928393258507,9.8351088077893,9.910910414016687,9.866781048790898,9.853264282214727,9.868772375430876,9.966957374832662,9.795150438187244,9.886756107129642
YDL228C,10.079031415274518,9.963171185919537,9.750366507100601,9.750629585075137,9.806782852474637,9.551945382702861,9.632175547988014,9.73552975141714,9.697299158937602,9.6139584161939,9.49615088195987,9.82765970396106,9.911009024238306,9.93844952427819,9.958472811223388
YDL227C,9.749225744469785,9.795961702536667,9.647920191205888,9.71388081154206,9.76158915284566,9.835904592697817,9.467336652024818,9.77368185634585,9.820864496610316,9.93156427179158,9.795899339628477,9.758854868425205,9.813187847174646,9.884058288778338,9.853282654808734
YDL226C,9.635031318182028,9.598112007538475,9.63267256523369,9.420022948800451,9.526666982023068,9.607906196866885,9.297666388678367,9.63862302033849,9.699282584505566,9.553495777713255,9.657826493588106,9.655614708717186,9.699583499931904,9.808191961843315,9.631359149128228
YDL225W,9.867737891337669,9.81608186725533,9.778348670857362,9.86518021469438,9.728045694210344,9.910119138097626,9.59269768371947,9.791822863006086,9.858625275023217,9.78148377243037,9.810455829197828,9.934792472755797,9.863703218694932,9.833926575914152,9.87691875899716
