Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
uridine(245/113),-12.251008203919593,-12.080170437607725,-12.42660315307938,-12.613515707024415,-12.554893090865082,-12.748914448408083,-12.56145990209848,-12.610506645343651,-13.072248147622496,-13.561945831709224,-13.385506055615068,-13.154439416894123,-12.782718183531708,-12.032607621849214,-12.302163149440865,-12.222134590059465,-12.261726895536759,-12.446317181835166,-12.232788933766306,-12.643973275898952,-13.192268443265432,-13.410788051287035,-13.119600511858687,-13.0429787904586
FMN(457/243)N,-9.4594749602157009,-9.125949299924757,-9.273746920389348,-9.315694499078797,-9.36287318186448,-9.412918322597285,-9.32455548106747,-9.280637682527859,-9.19702608512625,-8.844136951230068,-8.888430557036093,-8.952910994580968,-8.997633150701427,-9.05630642994354,-8.656745829789632,-8.76513862219892,-9.142552661101385,-9.302208086922501,-9.188647530419226,-9.318197983654175,-9.189217419472143,-9.153814301205605,-8.967734699569627,-8.920348330029954
FMN(457/172)N,-10.1857613060087,-10.067260148323372,-10.193792598635005,-9.840090477463955,-10.240015608882063,-10.2791414873469,-10.219167635989644,-10.148540294814637,-9.668550994400176,-9.741358710975973,-9.97449595103704,-9.723350083679433,-9.871297417806797,-9.696815006568071,-10.016744479582478,-9.93217096458542,-10.208428672226452,-10.371177357209833,-10.160016308147222,-10.12518612577141,-10.149955051870519,-9.638947051329673,-9.7082501103556,-9.756118934251646
FAD(786/348)N,-7.384636800734009,-6.975246251450042,-7.081492020810451,-7.27558111859349,-7.420011229980885,-7.602179328449408,-7.496168395282487,-7.411177402540106,-7.35860619956453,-7.144773997235378,-7.19797929960332,-7.15429515670403,-7.044268125293407,-6.922196399974904,-6.938077782380395,-7.153942501534736,-7.277553003637103,-7.347471491489015,-7.295484367193616,-7.417203764537646,-7.274219991666326,-7.079042369410705,-7.06531938139089,-7.069593078632592
FAD(786/136)N,-7.623983394358084,-7.529452321621393,-7.621142362361012,-7.777266731132088,-7.669520645611874,-7.815392446938891,-7.747697222431317,-7.613375232637239,-7.625674885553492,-7.612369557814359,-7.603520295478027,-7.53031852165828,-7.328241868819565,-7.391022296522949,-7.438965926718263,-7.512416240339621,-7.614753054122704,-7.765329569419086,-7.791385143096783,-7.928280252313081,-7.692757908594591,-7.464865543685475,-7.465176755005829,-7.473864147042367
acetyl-CoA(810/303)N,-8.18643342695223,-8.008202415763849,-8.325764542093735,-8.767013350375999,-7.993308872431925,-8.290263284899456,-7.719014675101336,-7.530064205864817,-6.854786743629907,-6.952602398276343,-6.849673772053981,-6.933052137895527,-7.313134976429357,-7.684265515835076,-7.602133156811764,-7.43075549674855,-7.706872016709183,-8.102432963187495,-7.355631846869427,-6.927818193000021,-6.858208374267298,-6.953000934472947,-7.098014623396887,-7.135935573461288
acetyl-CoA(810/159)N,-10.788072324370527,-10.378309345886649,-10.859148647885986,-11.061430886800048,-10.023256294145684,-10.706171109021525,-9.771158488847403,-9.761229155084171,-9.028037927795305,-8.96994252161973,-8.89478315462956,-9.046385086669604,-9.223787490834074,-9.89960228682313,-9.67120061075413,-10.01569640056026,-9.88755838576447,-9.81672088866732,-9.33722729041585,-8.801571889360368,-8.935884938228144,-9.177390743538105,-9.255260969859776,-9.269202104324753
NADP(H)(744/136)N,-7.0526940598839545,-7.17365799986183,-7.058044233600774,-7.0949334625959075,-6.984358055789007,-6.834563663634684,-6.840195630840449,-6.695931247324071,-6.3931432128462236,-6.256324553498945,-6.185027846865888,-6.187937305982529,-6.33585505292944,-6.692499794549028,-6.669128374331083,-6.761509082683704,-6.837512860731616,-6.764279292280608,-6.346778710133614,-6.403061154795929,-6.265275569812575,-6.182426353103566,-6.188298068090364,-6.192179684100908
NADP(H)(744/232)N,-10.731704669510293,-10.212105035432106,-10.298649845573332,-10.346537066582789,-10.858618751182124,-10.321220920309637,-10.19251622241579,-9.9491009889201365,-10.116150042055663,-9.626793224674085,-9.485868988346501,-9.293872141462286,-9.844986140690951,-9.849183861087896,-9.681286522943841,-10.121407791781767,-10.034445430667128,-10.22116513264798,-9.896708262562537,-9.829419942919317,-9.582676022846616,-9.531660483471317,-9.292710554627602,-9.234259407343394
ADP(428/136)N,-3.2875226811496288,-3.2757118003970063,-3.2698027102484306,-3.217551611030265,-3.343574508424121,-3.322595673327611,-3.3807837998295107,-3.302105779435636,-3.2356948190228083,-2.9806178837989563,-2.892153096004854,-2.6565458286102777,-3.127708881446856,-3.316766835764703,-3.1411927329980864,-3.362084351817221,-3.4577495433774215,-3.3920650055392723,-3.328981484653068,-3.5372528022644043,-3.305668168249656,-3.108282530878708,-2.9313430659240938,-2.892481536597011
ADP(428/119)N,-5.64236024872626,-5.643729280766449,-5.605932902719595,-5.591307418313648,-5.809688560545315,-5.854064102518807,-5.8836505180247896,-5.77717069936806,-5.7094811119859985,-5.409655887269978,-5.285429251625856,-5.121499664524029,-5.600416928509827,-5.788485573297323,-5.507918860210057,-5.865260237558082,-6.00590874090522,-5.9397147003790405,-5.838538726454947,-6.068280337970999,-5.771292500403908,-5.537915916390713,-5.385145341474211,-5.353033695128223
CMP(324/112)N,-8.85566184353927,-8.873516253836463,-8.620186282894338,-8.96440180404333,-9.476500054613668,-9.817362379010174,-9.93366224560523,-9.773970846836281,-9.591642034785107,-9.17356433712214,-8.87631206814924,-8.587825806547313,-9.046764858032306,-8.89654972946635,-8.539287455851731,-8.704897357987692,-9.101136045526498,-9.114301376819922,-9.431854028002954,-9.637052144452543,-9.517064337438196,-8.92787796232033,-9.257464897550848,-9.397612787246837
CMP(324/95)N,-11.130320024038891,-10.906837379989364,-11.01919238791929,-11.51043092599331,-11.249280628993525,-12.348542734969941,-11.89286365565502,-11.766590814623655,-11.446856360304592,-11.700196716847808,-11.521848650936532,-11.110900304167613,-11.289288234474988,-11.207532428180949,-10.743727305892563,-11.2572297407064,-11.86555495212847,-11.575893982762766,-11.841579175407317,-12.258487691799932,-12.17871037660161,-11.418225815521376,-11.963120997510908,-12.209043121734558
asparagine(133/74),-6.0194360633818045,-5.899950150700071,-5.9653832004415,-5.88671971861889,-5.766521874497366,-5.878352746593938,-5.855692764201148,-5.878479017562435,-6.024902485416342,-6.120295461401396,-6.163802872600245,-6.205360513609871,-5.9992442006074125,-5.9168443959595916,-5.9930764132471355,-5.696021817683883,-5.748700390106905,-5.655212502504634,-6.002003573934869,-6.102186434422476,-5.948733785664155,-5.941371486243346,-6.1062610275102065,-6.150863814988673
asparagine(133/87),-6.584787612318629,-6.265191476671998,-6.338035504715517,-6.2861033277825396,-6.353405126849711,-6.333780878107291,-6.225998860838096,-6.300848451836077,-6.4769471974960755,-6.6081864619450545,-6.575079701652477,-6.668644996835724,-6.546422038869098,-6.358632831042521,-6.329899789698544,-6.148253825820399,-6.191009355601997,-6.102693499116842,-6.323369219289999,-6.461741940049379,-6.361909874935184,-6.495142382779161,-6.6028160293950755,-6.6205140059932095
dAMP(332/136)N,-5.763486693576553,-5.99659849298511,-6.072637387629579,-5.985496113512979,-6.266299807930597,-6.147695037159289,-6.179246059906338,-6.1581560885987985,-6.14734220310311,-5.753605576985942,-5.773612717471556,-5.661883606747296,-5.57616938226315,-5.65689449305111,-5.67544920111598,-5.553249232818773,-5.658429849000887,-5.639618661097875,-5.497817085149324,-5.698041979772853,-5.57292418760292,-5.39907875879014,-5.458655667190823,-5.481931428310481
UDP(405/97)N,-4.740550841356504,-4.242491677133124,-4.246064649796057,-4.2798940602521345,-4.3480155280050194,-4.437409523022337,-4.365091837566135,-4.362377269805749,-4.35378919670417,-4.368139747478154,-4.46734479450883,-4.410328287049162,-4.412939033394846,-4.234464539465321,-4.216070694117803,-4.245224961672186,-4.3551262635004715,-4.385119587397621,-4.358065928812586,-4.378180078270363,-4.3998412265954085,-4.513189002843798,-4.415800388115399,-4.384194626614684
UDP(405/69)N,-8.496169039974552,-8.02287086178414,-7.958760786687012,-7.919715239609992,-7.887732342208005,-7.949784007607414,-7.898329446817029,-7.927065804955536,-7.948660404231543,-8.106696640207826,-8.063840359273927,-7.933477061283248,-8.048431750234943,-7.864223213711738,-7.856036535064104,-7.86906520253041,-7.8739820116321635,-8.103927633194818,-7.8525963481258625,-7.822863669827389,-7.907501939726022,-8.163617574385487,-7.975425040940132,-7.91596988951938
UDP-glucose(584/405)N,-5.008193944393052,-4.329132433658727,-4.329146062830174,-4.345729857227979,-4.5521446971161765,-4.472226166250116,-4.512850357197688,-4.538452308576889,-4.693702054219391,-4.510172354520413,-4.6593437716472215,-4.636134404775154,-4.446886365318184,-4.288028746147008,-4.320172881731525,-4.356728272172432,-4.411950353334164,-4.583336175467111,-4.342487550480599,-4.458153028840258,-4.502490903519707,-4.627901306351794,-4.567737187431631,-4.543918315206182
UDP-glucose(584/97)N,-5.200264593455277,-4.774306793353652,-4.495221298651337,-4.476082669019316,-4.594217038364739,-4.694043386046699,-4.59923693526989,-4.61631701088585,-4.678565196341351,-4.634501407377997,-4.790318391580188,-4.845968057628363,-4.693526332901309,-4.457496776288053,-4.552418023790213,-4.559389835457467,-4.628292737201083,-4.730784451641831,-4.5227120092801965,-4.711376505183505,-4.759207307689742,-4.795101539657924,-4.722175683154427,-4.699836458654615
UDP-N-acetylglucosamine(608/204)N,-5.351590196229764,-5.535016443644652,-5.388565287917653,-4.967832751584362,-4.8440332686222805,-5.012945103698355,-5.128835463147397,-5.2159216558575645,-5.334340593543949,-5.4195692379941995,-5.02158103947184,-5.130312538563605,-5.328241868819565,-5.493924114483762,-5.141816331210156,-4.896891566890962,-4.924015460627813,-5.053562060731576,-5.131437372796721,-5.424273117040784,-5.577959850794596,-5.056678046687191,-5.089453523024405,-5.125366331751101
UDP-N-acetylglucosamine(608/138)N,-5.953517017919835,-6.131283677871932,-6.0451026124473195,-5.602586364382951,-5.502539414430584,-5.640780429892101,-5.7491074695610775,-5.905335359620935,-6.178380813739191,-6.0381385694987255,-5.772208673881847,-5.955190281024398,-5.936165517984032,-6.2861602257399705,-5.868492340051554,-5.5002779228561565,-5.509928745328751,-5.700991498814853,-5.792946191274746,-5.963857431607627,-6.063642512442199,-5.8021539065098775,-5.752008066121979,-5.752536215297926
glucosamine(180/162)N,-1.429767494078457,-1.6610652682826461,-1.654334838089583,-1.7324169561575642,-1.56137003452852,-1.5975315340000165,-1.6871596221613758,-1.6286809677558323,-1.5913775811827993,-1.5911600487644095,-1.4869717063649304,-1.5497378984788357,-1.4383243518147595,-1.43329450502804,-1.5041835698046802,-1.5256163738679787,-1.487566617087595,-1.5224025446966636,-1.549707801091629,-1.5308217707447465,-1.5798142558053152,-1.4631810729450287,-1.4930139520786505,-1.5091528970455053
glucosamine(180/72)N,-9.490119860225851,-9.401302599681381,-9.318568952020522,-9.475432059626103,-9.35550943473296,-9.512763366789885,-9.427626685779272,-9.310739597348904,-9.422232088822186,-9.147677644257135,-9.373135364792036,-9.436914325590962,-9.089026082503887,-9.161752935781362,-9.473211725720724,-9.274423902222468,-9.459457080351978,-9.227254550524735,-9.265465044761271,-9.194991200270108,-9.220370163785308,-9.281849557033114,-9.0996465625676,-9.051871308672814
threonine(120/74)N,-5.90211161250023,-6.116061118042921,-6.122720506868927,-6.2941994542212045,-6.1994617164334755,-6.4135880552279785,-6.344634991073974,-6.385803929762579,-5.643806524882567,-5.92774946819863,-5.8610891414441815,-6.104420102346192,-6.154385050543722,-6.022656795911305,-6.0621969460065745,-6.006583262886772,-6.079055512455226,-6.001467416593149,-6.291261885298066,-5.889201680458559,-5.665167586459185,-5.748639772573168,-5.794001180124164,-5.800492672099445
N-acetylglucosamine-1-phosphate(302/204)N,-12.868948990198694,-14.122189644213552,-14.656296684354249,-13.635962047274026,-14.758199295391089,-13.824333661548579,-12.752913220109008,-13.185397531334635,-12.961076900438918,-12.578523504217475,-13.064482395778182,-12.87651732310985,-13.631061140759222,-13.292150226552717,-13.040191903129687,-12.826208144146074,-12.910682221410198,-14.206668061526905,-13.130256174527293,-13.144329407798681,-12.930189885179601,-12.74202837453435,-12.68986947530123,-12.683371145454121
N-acetylglucosamine-1-phosphate(302/138)N,-14.649354801104117,-14.305161105022682,-14.205922105529115,-13.864969406545411,-14.318785564079722,-14.951800489579524,-13.881299590797179,-14.02814467989508,-14.607365700954674,-13.74935490274348,-14.336183540697508,-15.491655310627614,-13.623090429650643,-13.10525091644583,-13.67844641127887,-13.57202607680237,-13.460022855890658,-14.360487441753248,-15.646638801852943,-15.03805629101377,-15.470034240501604,-13.560909963681354,-13.913621849602487,-14.123093508915943
N-acetylglucosamine-6-phosphate(302/284)N,-11.257758478567386,-12.15437590719861,-10.9133642611119,-10.858807889382371,-10.893510832681967,-11.25929581169653,-11.484748338808599,-11.871399256099052,-11.385052730759488,-10.92835059333221,-10.164378670511542,-10.595220099677142,-11.083888884051845,-10.478834524876074,-9.906950550461394,-10.405125931141708,-11.619892979097045,-11.678076639294822,-11.253109533547715,-11.185321463207352,-11.183808190256475,-9.82048923178316,-10.27694113270942,-10.51410777898827
N-acetylglucosamine-6-phosphate(302/126)N,-12.814123918822432,-12.544765158085493,-11.378431393024934,-11.55453538463969,-12.400529024902823,-13.836505010303595,-13.182159518887968,-12.935494977833024,-12.692784709405919,-12.139594902704227,-10.555332156594556,-11.220581557207879,-12.621104613726798,-12.937886240009496,-11.480427615691017,-11.687666944546852,-12.326245223994809,-11.404403899398373,-12.905343603692137,-12.937159469246012,-13.059945381221993,-10.545008941116828,-10.93365831351368,-11.16681488634526
deoxyadenosine(252/136),-7.945503414364012,-8.378488475774194,-8.745611856087663,-8.91323551320101,-8.906729214811229,-9.248503259293916,-9.239493215070528,-9.153575415267454,-8.644787180021716,-9.00445808972658,-8.984778901979762,-8.411016632785534,-8.385027894911142,-8.533644537394881,-8.545735668272064,-8.524585447633882,-8.76631912862174,-8.891308939371703,-8.966051884082452,-8.768014888351784,-8.721010372196316,-8.715401352972851,-8.722024408817719,-8.725147547183802
deoxyadenosine(252/119),-10.669401332274246,-10.429906785044901,-11.018858101923724,-11.785012792018211,-11.358908344360579,-11.506118242103703,-11.701412912406282,-11.561529524766813,-11.652950052060692,-11.384968568724341,-11.153768493712107,-10.885031049090443,-10.793760817335777,-10.76406834042004,-11.158945910160082,-10.550736298632545,-11.350425097204349,-11.316759941127426,-11.02721663961967,-10.938791933566065,-11.28265805738746,-11.228910734776319,-11.256388346292452,-11.274797567218272
CoA(768/261)N,-9.05324965853339,-8.99778400208361,-8.849319207158114,-9.021446725364036,-9.067476491349932,-9.32848121627716,-9.227390479829923,-9.168529585220389,-9.350203137470068,-9.209533267772647,-9.28723244244581,-9.338213262843784,-8.675705055814065,-8.934947000025005,-8.814151361292865,-8.779040810481906,-9.179288697539574,-9.356844669635086,-9.177753428661532,-9.50379066718305,-9.28911514755159,-9.125672570701795,-8.965089543878005,-8.92767539017166
