Symbol,T1,T2,T3,T4,T6,T8,T9,T10,T11,T12,T13,T14,T15,T16
YJR079W,9.622273318646084,9.231385578577196,9.549875669347315,9.782508501428314,9.893720165615346,10.057991722759176,10.097140147078079,9.936657157574734,9.795299466525158,9.902782848957646,9.686409356490168,9.383403099975252,9.516199392735038,9.659395715360903
YJR080C,9.005998372426559,9.236872440001314,9.139923493731551,9.10584576047028,8.560426278150322,9.321928094887362,9.421173317272961,9.531423430378009,9.377241827946055,9.412822961825748,9.303238459240827,9.451207842711163,9.171300266863247,9.13707795493761
YJR082C,9.28770156204018,9.311574761562653,9.668870354511483,9.152846815895733,9.254109809278178,9.436711542137214,9.39142600099948,9.244822621745067,9.491454487544306,9.517011946460157,9.55553697102562,8.939879875074368,9.44316713551891,9.426118613411933
YJR083C,9.844818385267212,9.568149549630949,10.231990882585364,9.90326938172668,9.92065912795438,9.952741247186488,9.972087923962219,9.849987089765007,9.963065668427369,9.87167721878859,9.994111903386619,9.622742835964528,9.936213785729176,9.953970774657597
YJR084W,9.61646338819424,9.541793137003797,9.937456080349799,9.458319542342844,9.72058215689047,9.674192268145683,9.697812990723456,9.568086224707535,9.7773978541581,9.839886120611688,9.753836130009871,9.138047804986105,9.686514100276094,9.773592456921328
YJR085C,8.974549362096813,9.295889537160594,9.042922607016072,8.609824992974106,7.494234445375734,8.810571634741146,8.806464164732146,8.647407619977423,8.659032166989912,9.036385396244915,9.13324724377189,8.79082268819197,8.89619252649637,9.115583324589942
YJR086W,8.947036430539681,9.402265197406125,9.152545387713541,8.729823770282525,7.870898327347493,8.94251450533924,8.844599241618194,8.8515495097276,8.764574455650786,9.126983314635597,9.173817860618358,9.009004827806823,8.929481910693402,9.179129691771937
YJR087W,9.763032988561068,10.35905058147319,9.934535669527767,9.754484384483117,9.254109809278178,9.86418614465428,9.785377888315836,9.776695462849792,9.819994309185116,9.963051657920406,10.009712286797804,10.062833779971534,9.843202549375697,9.787251843957117
YJR088C,10.748986510904166,10.708175640096293,10.698430648847747,10.916202252518262,10.85156384190778,10.62296694479051,10.773894818631828,10.840239968975787,10.77115847262777,10.659524572371964,10.847665919802253,10.643728542399762,10.63103697249187,10.7274338884613
YJR089W,9.959410124992594,10.26551116950439,10.107865845975295,10.164742864742367,9.893720165615346,10.169925001442312,10.232727667788417,10.202247879913356,10.267494032408969,10.33402081756784,10.394782187044193,10.197255796354597,10.20104882996409,10.06467002118945
YJR090C,11.305961194513419,10.9955487731758,11.3179783414795,11.140987969733168,11.153600445096153,11.014717929860009,11.065869598028593,11.0774324469334,11.06920633435046,11.133813046946294,11.13685479628684,10.943572540096646,11.11439564601699,11.01839533618325
YJR091C,10.320892783604373,10.067270403641173,10.009996565974287,10.168015146781672,9.998583293968695,10.116343961237469,10.040767248223284,9.997061374811912,10.280262315712575,10.05822128771342,10.262130261384335,9.666190118491336,10.46217383964984,10.16747718912564
YJR092W,10.24760950877527,10.03928239382252,10.150018975632427,10.426201938197003,9.523795527207309,10.333155350310616,10.105016568252385,10.183466344610759,10.385641041141232,10.194345248844142,10.247584080495423,9.815159151451448,10.597773613150427,10.253636800211934
YJR093C,10.144395090125784,10.299992996561873,10.502339349618602,10.075207215702285,10.574619582899379,10.109830654278793,10.133534364040841,10.344297858603095,10.138801559459216,10.108006502414314,10.32583189767622,10.643728542399762,10.11323658098549,10.047746069571135
YJR094C,9.839840406382967,10.07034692941425,9.876373162332046,9.610384829071736,9.414325754011598,9.296916206879288,9.191401590323938,9.217387614711948,8.935745801513887,9.236847330344279,9.142711468047825,9.451207842711163,9.42577525448594,9.381790028592873
YJR094W-A,9.383178117928123,8.89208713254582,9.349579468891054,9.188731140592044,9.625541507799932,9.515699838284043,9.745622610062545,9.638729794980799,9.419407482579123,9.543570190668644,9.114130474936768,9.312253788560772,9.198865060468188,9.07160878788294
YJR095W,9.701247256989697,9.352586971332702,9.615166401713342,9.631872828293298,9.657922398075094,9.768184324776927,9.827244715933835,9.896858111763327,9.99749495832513,10.085589603089998,9.726822926797709,9.853252502407564,9.812304727955373,9.807501456325802
YJR096W,10.326241840630946,10.463369112216176,10.200731491679464,10.313996859295118,9.625541507799932,9.899356922923111,10.071910613036223,10.169217975669376,10.448079460415551,10.509305799422528,10.621541197862866,10.347159868527266,10.484744638095803,10.344210197861184
YJR097W,10.078302563761333,10.432618793157975,10.243835652160607,10.126568275923146,9.94710427481927,10.06204613772049,10.069229024511499,9.902611351978623,9.812981667368625,10.134454945248219,9.962395751687591,9.815159151451448,9.960573264189673,10.070267506005825
YJR098C,9.459805638510751,9.469060477133675,9.593112277494779,9.423147754720187,9.254109809278178,9.445014845868423,9.347836773215844,9.399303369231548,9.48264293340436,9.556668195456718,9.682088689198348,9.57794638706153,9.636993287854862,9.50263141751125
YJR099W,9.362500457060687,8.986310356925205,9.420176692928742,9.3982858180314,8.867813489891057,9.50382573799575,9.323289189108019,9.306878818651507,9.491454487544306,9.308284886028035,9.651476185807185,9.158475841782565,9.537946818535742,9.45207637230004
YJR100C,8.63276301265798,9.043786532630124,8.413917701692514,8.530690328238938,9.33644070198783,8.829722735086058,8.84145953831717,8.674561837239475,8.856112631103594,8.792473826291335,8.914969774128666,8.939879875074368,8.534487326432126,8.829057758164774
YJR101W,8.666893540072092,8.999282184864429,8.418105393868357,8.560876775098142,9.254109809278178,8.870364719583405,8.835159558476049,8.687949660181147,8.84240236637838,8.758867556808234,8.965619753310335,8.916082093402979,8.534487326432126,8.802399712405256
YJR102C,8.461852936703632,8.177830888029511,8.5268090369988645,8.14212912650183,7.977373243838701,8.483815777264256,8.437901675452864,8.36022151636155,8.72028399580144,8.616020396154168,8.811961298922602,8.056027071916803,8.658791948545124,8.521061860569965
YJR103W,8.561979735671349,8.177830888029511,8.6278928998847,8.299601111521746,8.627366760769519,8.566054038171092,8.494964749956115,8.343399347805056,8.771825786553881,8.825315055392037,8.918647196349824,8.624571630917995,8.90458716164032,8.569295409291522
YJR104C,10.203722237173281,9.904425655998693,10.026547605834217,10.23351143472355,9.866268594078152,10.375039431346925,10.401054033323256,10.511748809022311,10.785559327593177,10.295474075045545,10.396101751373704,10.12643419280435,10.643629098535792,10.213731226137176
YJR105W,10.226786432020077,10.32853970989326,10.131011004791262,10.438448221051035,9.592417117846084,10.121533517340032,10.206122325011458,10.065333190608477,10.594309730611897,10.450874337773833,10.590754915112305,10.347159868527266,10.731186386113196,10.44243916695714
YJR106W,10.366605400244193,10.305225498642224,10.267237381069004,10.39721641957029,10.023649959794598,10.482807956726667,10.527561964699004,10.623961190796845,10.836589507393713,10.475221624923188,10.528342419640136,10.382322608440187,10.763851184342005,10.34882328014014
YJR107W,10.63865937656452,10.936077513446456,11.026541694985342,10.670723456400577,10.734984671397918,10.642954223480332,10.610132617608505,10.522997584423322,10.418353632189843,10.641196392429615,10.703764438375693,10.700556028144783,10.745276242044214,10.79322057152874
YJR107C-A,9.446768110578892,9.450289578493708,9.547966101127045,9.528738486418067,9.558514281133478,9.63662462054365,9.711635314146063,9.575308290844747,9.766549284151562,9.829131481828192,9.798429127170063,9.293904353541018,9.686514100276094,9.50263141751125
YJR108W,10.221054859039093,9.971784843197605,10.167536605917858,10.073463286979589,9.625541507799932,10.227615943414223,10.180260275365258,10.115735940972296,10.241613372516555,10.33402081756784,10.292208034474859,10.373611942210555,10.141922211827868,10.114282327457031
YJR109C,9.316655496128423,9.80080509060109,9.812589246972905,9.705782486352692,9.72058215689047,9.707359132080883,9.806463168051298,9.732156939356276,9.837378217359559,9.902782848957646,9.843620696914796,9.500048741636817,9.753106068146984,9.674174512596254
YJR110W,9.327365143627771,9.724743417164262,9.788530636940218,9.694480776200429,9.72058215689047,9.726218159332198,9.811285548182175,9.764109853498413,9.826973028824245,9.892488644054735,9.878026285669824,9.451207842711163,9.780730666731392,9.72473969243853
YJR111C,9.212667637264293,8.642119465526232,9.001661320064828,8.819949832399798,9.451746243907309,9.090112419664289,9.146313749256992,8.965870846010525,9.22177791451712,9.212226502207738,9.237036518950013,9.237412759290876,9.128939693905204,9.15825703365945
YJR112W,10.054865467044108,9.86599219347995,10.056406652370121,9.934347773446397,10.165539023707524,10.047123912114026,10.042135379377514,9.914049457483257,10.04615130000051,9.958124312473304,10.080363339622632,9.637371127421064,9.960573264189673,9.966031485598494
YJR112W-A,9.092249971268853,9.61525352828593,8.99886815179084,9.067811233516721,9.592417117846084,9.047123912114026,9.171536305663855,9.289419170296298,9.400819166894582,9.483111497184142,9.408985324387116,9.51596839091616,9.601288723748734,9.527259762385558
YJR113C,7.869195504459643,7.5607737540410795,7.888535637437458,8.317392815815547,8.416438571818519,7.857980995127572,8.307449096568579,8.182461834382103,8.079753621530173,8.094066232582419,8.027591627963425,8.098936347736158,8.004499745114465,8.383951000037603
YJR114W,9.991187262929783,10.05800126548634,9.440905169809167,10.000084089351295,9.809746893317994,9.63117705570398,9.800008150383421,9.801542016085893,10.009813748863884,9.751516886617672,10.073781778192055,9.637371127421064,10.120461637563263,9.923370369336888
YJR115W,9.636696598347632,9.2906230026618,8.677644878521896,9.521081763245677,8.811353481751967,9.118941072723507,9.26589523972543,9.112078334917076,9.358098540709241,9.036385396244915,9.490312399542411,8.81675972740965,9.378345043468673,9.168731110129793
YJR116W,8.468318621760373,7.393988052046454,8.340801651934362,8.54586250156149,7.977373243838701,7.930737337562887,8.510862349726683,8.201256366481406,8.611323940136804,8.443424248690176,8.514357276586075,8.624571630917995,8.479356866933102,8.705015094731097
YJR117W,9.423665032753906,9.568149549630949,9.405487491612417,9.3954967465532,9.657922398075094,9.39231742277876,9.53048991662116,9.226590707593736,9.676692477669683,9.383719810810538,9.475408693250255,8.986329198732706,9.596115165817857,9.551474722168896
YJR118C,10.628591995446246,10.36156426567379,11.107212004989552,10.678775082596342,10.946373341434516,10.73893668167614,10.727028230424178,10.55987240754715,10.679671096334644,10.653441013924256,10.72492162422171,10.607040005200977,10.62596918622298,10.574344062380883
YJR119C,8.304534522586625,8.530384396383068,8.17748394383316,8.175028640483617,7.494234445375734,8.543031820255237,8.311993012854677,8.104735185765922,8.402951843213458,8.62847964168943,8.17631363017703,7.6572227777011665,8.248245649288105,8.171235687323586
YJR120W,8.260508790551558,7.956268558150675,8.15758497791623,8.305556092043501,7.631010353522418,8.839203788096944,8.617495023902219,8.219809200445178,8.666832379447195,8.792473826291335,8.469934557542919,7.919065533039412,8.523628485674521,8.5533960652541
YJR121W,9.832341083428425,8.67482825045091,9.199526061393051,9.452963995778964,8.627366760769519,9.842350343413807,9.740575278968727,9.58964485972103,9.857966128225565,9.855869236151017,9.631448067270707,9.117326355025847,9.724942172959619,9.567395138157385
YJR122W,11.064892615220474,11.22268761264856,11.209209123990957,11.343407083889028,11.142200707968096,11.059344460824425,11.031842204164663,11.056941549419586,11.201287904939408,11.283127518016432,11.325269758284271,11.273571296417956,11.3197943929348,11.24316835979832
YJR123W,10.49564639535107,10.413364494512681,10.131011004791262,10.281131112736364,10.2098950773362,10.308339030139408,10.32553743193816,10.297029135481006,10.380906669540957,10.267865154083896,10.321671521458706,10.301965886859598,10.334407670332252,10.273183150799177
YJR124C,11.041234849176409,10.475023802273354,10.710431684847922,10.830001737790614,10.315162291874028,10.63662462054365,10.690851308402898,10.599374940903994,10.628663337455663,10.764857511135151,10.744737574892307,10.56939405767891,10.848956308426468,10.738022777350968
YJR125C,11.155825118966694,11.016435952494913,11.114971895324082,11.255390911036585,10.959422907591074,11.004220466318195,10.99981195415885,11.012407357705188,10.981233573657924,11.008340531056596,11.057352345194213,11.094324725211075,11.022896820029455,11.049900219317916
YJR126C,10.87842526557473,10.8402037169581,10.892257903955235,10.766658396563546,10.959422907591074,10.792790294301064,10.742259164443796,10.791460868173544,10.812179502853011,10.822927735991696,10.837988638393568,10.73496907849923,10.798047452945834,10.983223080849887
YJR127C,8.84638640986247,8.484994791694112,8.216476939728455,8.213542623985278,8.076527226234797,8.348728154231077,8.307449096568579,8.163419223457682,8.374654718859452,8.803504177257793,8.305520257349423,8.682143777626637,8.422035686034347,8.383951000037603
YJR128W,10.044085060374268,9.911304873103388,9.651190233730645,10.000084089351295,9.375908750083253,9.80896417491926,9.893925950673331,9.745023152327146,10.163822125601135,9.923153485460645,10.109614361962416,9.8022345232768,10.407109057726846,9.76671395780455
YJR129C,10.70586272619775,10.540825027901539,10.883955723637728,10.691337543166483,10.794451481099967,10.669770888525518,10.705603801799915,10.678633065559186,10.559118096288227,10.66558258534448,10.615889377590793,10.45017697570683,10.5610724858334,10.501636660139573
YJR130C,9.988940533835452,9.421667203791408,9.871800474188424,10.023757231240076,9.625541507799932,9.843921051289035,9.916480252291253,9.942254157908385,9.9081860924813,9.953180080600811,9.891187736376427,9.853252502407564,10.011982127071093,9.847167455406398
YJR131W,10.105518841147653,9.181041532434904,9.876373162332046,9.909147805329805,9.375908750083253,9.787902559391432,9.803239269406724,9.891081836643504,9.931036940092806,9.818296069571941,9.87424371170803,9.749346048627709,9.864874177968579,9.738867240064279
YJR132W,10.54999855461839,10.7925637181546,10.745847189957477,10.64629540001091,10.450715761679168,10.67595703294175,10.657319284679541,10.588708344706165,10.50139886196519,10.600668047199989,10.47189423391027,10.686557628022074,10.589987303101346,10.601658287267117
YJR133W,10.281048374105545,10.03928239382252,10.468415698830356,10.455955770835878,10.522815261176188,10.646558710154547,10.588758975338159,10.465855565086652,10.340024598239578,10.42610909603853,10.470642233161339,10.338233623023804,10.386280266201444,10.526281848166784
YJR134C,10.082523247709508,9.921562582871589,10.008608703359261,9.994565447472194,10.07251336038634,9.980139577639157,10.053033970943643,10.220788049101188,10.340024598239578,10.076524396281325,10.314710788422007,10.577002244700264,10.309336292707801,10.213731226137176
YJR135C,9.453301601891157,9.362660410393957,9.927208673541847,9.61758311518713,9.375908750083253,9.659995892429977,9.673300610513687,9.575308290844747,9.661156772150692,9.657379548239328,9.831967384071934,9.666190118491336,9.821200406461351,9.787251843957117
YJR135W-A,9.466280484825154,9.352586971332702,9.618809533291728,9.172530645058757,9.025035268963016,9.400879436282183,9.32778356548386,9.447327606650116,9.547453999784452,9.412822961825748,9.604303926190697,10.01882042371542,9.39034958188902,9.606444114084862
YJR136C,11.221407611549383,10.985805587245062,11.123972661142451,11.033865710359256,10.765024451733684,10.749869427396844,10.859418784611853,10.834232016666347,10.865685495578155,10.873526345631127,10.98026750452098,10.883482719208542,10.939567980220334,10.849642640813807
YJR137C,9.717622112755661,9.92496567581655,10.090915909099,10.094252575819324,10.540290873409225,10.684748620421626,10.577480524732337,10.695301689328572,10.477205151211587,10.443841827304011,10.247584080495423,9.890365846076795,9.762373164714129,10.08693082286806
YJR138W,9.049768645422875,8.986310356925205,9.119495923712009,8.954891557065181,9.893720165615346,9.214319120800766,9.136099947585059,8.921223401358644,9.232329519221382,9.17023440253331,9.277693908173086,8.682143777626637,9.143198531961032,9.259725515382648
YJR139C,10.115851431665204,10.171226703499936,10.160055080290398,10.255211929842071,10.048288522744661,10.171176797651771,10.170284821488409,10.039455720130178,10.135994520314384,10.099081497237806,10.183308316715344,10.12643419280435,10.23472988617599,10.081397741223567
YJR140C,10.134265632716318,9.997871912758423,9.931609334999264,9.992721199059929,9.973073384964215,10.029287226968245,10.208561369186658,10.183466344610759,10.090322821882797,10.035010948144897,10.160195406670171,10.329251805020508,9.79885751153142,10.019090684446288
YJR140W-A,10.037577936575133,10.171226703499936,10.234367629081277,10.256749546220668,10.1428388859984,10.177419537989236,10.206122325011458,10.055037834535856,10.196521861433054,10.081064119852863,10.201535687980227,10.274153941011308,10.254567436473375,10.141124918646423
YJR141W,10.251363442915157,10.55846111939941,10.284542887597372,10.078688761681022,10.1428388859984,10.156083076288681,10.29487689417558,10.331559215803063,10.246826779865014,10.279762303117948,10.3437228318325,10.514982790316484,9.972600481223763,10.183060555230954
YJR142W,9.433611688218816,9.3270912860433,9.507269991027512,9.687657007815204,9.558514281133478,9.73640193131829,9.849295054484113,9.610886074913543,9.72232034793937,9.614180722326429,9.772245623654454,9.950175507252183,9.499670949513598,9.651949154187534
YJR143C,10.186178845415785,9.819210038562128,10.183614695113388,10.078688761681022,9.657922398075094,10.222794902868111,10.191400827053632,10.301390863607304,10.307960994474934,10.15613085933906,10.28367818078378,9.996299754455888,10.299821048277602,10.156993971965697
YJR144W,10.979203972675316,10.785092822894498,10.851809611402182,10.726163406739643,10.505125365554115,10.732167425663384,10.823270951624883,10.966454543864279,10.902488533049201,10.659524572371964,10.926489957523259,10.91384045785784,10.707393118769676,10.501636660139573
YJR145C,9.613549625327273,9.994636709388663,9.199526061393051,9.487424870159442,9.488220613298424,9.396604781181859,9.356660615251192,9.447327606650116,10.028096926877247,9.829131481828192,10.035343809404555,9.853252502407564,10.069109490231423,9.847167455406398
YJR146W,9.472726401678,9.89751347943101,9.132297010103699,9.347238473396565,9.375908750083253,9.30149619498255,9.314258213493938,9.332678387838442,9.985070074345382,9.716931199412828,9.971275960894818,9.607964699423984,9.964593487552069,9.752857784620728
YJR147W,9.598891879376763,9.997871912758423,9.206806181746076,9.466315769259378,9.558514281133478,9.396604781181859,9.347836773215844,9.439433763180823,10.015933922281341,9.850561181282025,10.028553139531072,9.853252502407564,10.057863554299942,9.834066259879267
YJR148W,9.679120931339586,9.826506773638712,9.519015061322781,9.66698988525786,9.375908750083253,9.72451385311995,9.544072877585458,9.289419170296298,9.637534956218849,9.576094901006066,9.631448067270707,9.09630294018414,9.543332835735756,9.535376659150069
YJR149W,10.697631521230711,10.562836660914556,10.461331290195176,10.661466235851016,9.893720165615346,10.353146825498083,10.275232374769251,10.110774171772475,10.544374158674648,10.781688877929046,10.825310339405465,10.665302012008363,10.789007409472493,10.758970212619174
YJR150C,8.75942962659383,8.319026021245675,8.788544579005448,8.419767732177476,8.169302568007836,8.467605550082997,8.534385033011722,8.533371645528865,8.545155034494714,8.969402031938992,8.504603095405312,8.963291465397276,8.534487326432126,8.454134660524812
YJR151C,10.9904783315743,10.794425412659363,11.004431084667019,10.954605542834498,11.059776095475778,10.76983784362944,10.774718039499424,10.744182286268183,10.767535685612026,10.764857511135151,10.716495945715975,10.650955602802872,10.740594896366302,10.813387161733376
YJR151W-A,9.13757852580512,9.362660410393957,9.331931835689605,9.204751733763578,9.523795527207309,9.057991722759176,9.097140961883014,9.151267773123923,9.088745195839225,9.308284886028035,9.242915339647064,9.17861865891929,9.192023079552675,9.126370670301023
YJR152W,10.66844674886545,10.771924934996518,10.662699321608866,10.616664567331323,10.048288522744661,10.432541900388259,10.493963452671528,10.446293962325278,10.552817707305227,10.411764288856988,10.51017697122652,10.48294373680936,10.41300532248917,10.451046125931866
YJR153W,10.546947269401352,10.962812285597666,10.757461761285448,10.74710006858182,10.906501112817088,10.754887502163468,10.795958546561785,10.651556091001908,10.612598784422612,10.66558258534448,10.574529213494818,10.466653379863814,10.579539752640255,10.702419985213421
YJR154W,9.28404111844209,9.00572462138396,9.254423524500961,9.116047119597821,9.073852556872108,9.663558104217273,9.615657230704667,9.501407238699674,9.609478263957064,9.601596833239498,9.242915339647064,9.500048741636817,9.07789382119601,9.168731110129793
YJR155W,11.0541871534393,10.882825133262102,11.07905788072096,11.391791559560996,11.46857224701447,11.560332834212442,11.461098516461666,11.4319192025096,11.270752612885497,11.172615250396577,10.721767758524964,10.621827568418311,10.92106793797932,11.06118808285779
YJR156C,8.506515779459258,8.642119465526232,8.438863439078883,8.892958374833363,8.811353481751967,8.651051691178928,8.723623213605421,9.040825942242412,8.764574455650786,8.836098075374627,8.990293152679348,8.710090608414859,9.245871366154095,8.815790307661173
YJR157W,8.506515779459258,8.745819369933558,8.87942667991113,8.756153670940776,8.416438571818519,8.744833837499545,8.743943168458138,8.79080187976822,8.916245788606792,8.792473826291335,9.098004024286674,9.293904353541018,8.95395435959454,8.675939299098504
YJR158W,10.18028331900565,10.522970674770898,10.372409846680219,10.296162965596642,10.335324445896788,10.335390354693924,10.27290356987274,10.283864267122832,10.397409441306651,10.443841827304011,10.360042905268081,10.538553622372412,10.362101787116979,10.459602041112865
YJR159W,8.215097151847994,7.816683530291334,8.197112175048131,8.251055121218467,8.169302568007836,8.066089190457772,8.138661768469763,8.064242933590606,8.213580640295856,8.525656151943881,8.533669994365368,7.819955561952602,8.398453940142065,8.504618876921054
YJR160C,9.96627868160604,9.528432140338724,9.974893059552242,9.563942187522944,9.75092018118122,9.78953364497036,9.763979866515658,9.686199513327887,9.7773978541581,9.861157832858543,9.770211686744481,9.749346048627709,9.812304727955373,9.794033344133503
YJR161C,8.951658510232964,9.1580898162204,8.990456052918178,8.840603349847328,8.867813489891057,8.92481250360578,8.890892832586012,9.071794557042317,9.088745195839225,9.17023440253331,8.972712459296755,8.916082093402979,9.128939693905204,9.115583324589942
YJR162C,8.12793771245072,7.20536920463773,8.240323002111891,8.148769322918175,7.343120161825541,8.011227255423254,7.838314937084902,8.23812647391441,8.170336435506854,8.471358924693696,8.271413977601041,7.263549269720595,8.44523816470308,8.252261527256275
YKL225W,8.333155903009505,7.969512086487359,8.323045652103689,8.293621448842961,8.169302568007836,8.214319120800766,8.015918984975151,8.472785080025151,8.125755842179528,8.603452613424203,8.603873929609069,7.6572227777011665,8.410292994835988,8.537319546756988
YKL224C,8.806117587111023,8.556948145422954,8.936009201291174,8.951097657750335,8.560426278150322,8.800899899920305,8.899975925548945,9.009177951080929,8.883148369226673,8.969402031938992,9.017984108124423,8.986329198732706,9.07789382119601,9.115583324589942
YKL223W,8.890384646110858,8.287647437068827,8.775547490820404,8.900846989322133,8.490228010666614,8.823367240046235,8.866387901283861,8.909842256166819,8.856112631103594,8.90940350935207,8.933263858653712,8.939879875074368,9.05545173829157,8.918662988735948
YKL222C,8.429082578346247,8.776283356699816,8.388533025018923,8.565847009214027,9.211112682797385,8.73809225962049,8.510862349726683,8.674561837239475,8.935745801513887,8.899156605053264,8.823776671254343,8.79082268819197,8.95395435959454,8.747558738261235
YKL221W,8.997082676573026,9.387540517164853,8.681133791867552,8.773443708424777,8.867813489891057,8.977279923499916,8.866387901283861,8.943719831248822,9.029477974579258,9.300519836084584,9.024824590211539,8.842238689006658,9.205674746389466,9.126370670301023
YKL220C,10.701752994033443,10.66609034596759,10.623342731913265,10.640417719455227,10.450715761679168,10.63390340934852,10.576536661789518,10.588708344706165,10.552817707305227,10.482103184366936,10.705894173874507,10.42510408647953,10.636087019333136,10.578277898754827
YKL219W,8.970000155780237,8.992810850184663,9.242665718836276,8.954891557065181,9.295862477473644,9.194756854422248,9.043503060008568,9.019804607670574,8.916245788606792,9.391050823166479,9.035024881622903,9.531714287832616,9.245871366154095,9.037725295431487
YKL218C,9.495062976139947,9.473715287872743,9.345187757396493,8.881043981085877,8.811353481751967,8.73809225962049,8.546004096970453,8.61973248935542,8.510896590004789,9.300519836084584,9.949870907369162,9.76275104382525,9.482950949083088,9.485975802097906
YKL217W,9.97991846450756,9.203633822314318,9.997457474700637,10.030963809379115,9.295862477473644,9.39231742277876,9.282197035765568,9.306878818651507,9.39143441819365,9.626655797049327,9.808374511494947,9.8022345232768,9.932113582748373,9.527259762385558
YKL216W,9.498225870804287,9.541793137003797,8.798216127518957,9.162722300472492,8.922146893902381,9.381542951184585,9.347836773215844,9.280609464519799,9.358098540709241,9.620431743740301,9.550805358640256,9.198484111418,9.150275449283981,9.408550285105044
YKL215C,9.681905351366934,9.77463721298466,9.654743633864877,9.47690892715532,9.689592433987041,9.60177078840771,9.56706450131076,9.447327606650116,9.580865101707726,9.834518822567512,9.6448309917035715,9.8022345232768,9.681637813891001,9.800783116422457
YKL214C,10.648656992271297,10.562836660914556,10.869502093026677,10.784889823113591,10.750082746150557,10.618385502258606,10.666219340604156,10.675276105236422,10.640595440609394,10.72480342771647,10.712264581347517,10.871158472602342,10.509721724746242,10.789831895271625
YKL213C,10.215300424674973,9.660868064660152,9.873326314507969,9.987174266079059,9.657922398075094,10.250298417906333,10.153926141721035,10.178732506650299,10.244222431123793,10.243772419352485,10.13828407871807,9.749346048627709,10.173526129132203,10.108853353035467
YKL212W,10.54999855461839,10.595236943552264,10.43574200249433,10.67992165543485,10.27397245206973,10.665335917185176,10.682979660808194,10.681982232809736,10.787349369061218,10.66860207914459,10.656096771967464,10.347159868527266,10.754593607426512,10.639802807281878
YKL211C,9.75247595551132,9.037512206536569,9.204383554548654,9.528738486418067,9.657922398075094,9.554588851677638,9.444123376423864,9.801542016085893,9.73721449519985,9.675504562981956,9.611137990848894,9.198484111418,9.753106068146984,9.269490633869994
YKL210W,9.81975492820016,9.581149364576216,9.442961730831211,9.947736843458838,8.974508095665813,9.800899899920305,9.80967987851506,9.83802747525935,9.844273550201633,9.882120457687963,9.898655005476268,9.815159151451448,10.015861805561396,9.834066259879267
YKL209C,9.695747407964813,10.142281329362378,9.790147086528446,10.027365020109709,10.165539023707524,10.253847484987404,10.190167227767448,10.075555597265637,10.119036614909879,9.801888819090124,9.922660108501487,9.51596839091616,10.10233069608799,9.910946129578775
YKL208W,9.316655496128423,8.80611734524785,9.137385809409297,9.312175008372229,9.451746243907309,9.541096615349524,9.429561095219087,9.407419247272907,9.258375760935861,9.064167101820336,9.406368482780866,9.158475841782565,9.52711408328813,9.336056098282898
YKL207W,10.842790171598658,10.171226703499936,10.612420126847706,10.752559587468895,10.1428388859984,10.66622400280318,10.644766239165806,10.688657332239677,10.70261835667462,10.56221900957421,10.703764438375693,10.441867668380727,10.80926842706822,10.709611179073963
YKL206C,9.783918087696815,10.446892734766712,10.200731491679464,10.151579006645035,9.689592433987041,10.323054760341646,10.22069511850555,10.261652289171431,10.04615130000051,10.247815919501573,10.016592008419677,10.116026929485784,10.197637069841234,10.263443078213365
YKL205W,9.879191438679591,10.127587910068609,9.95629599964087,9.985320538923931,9.558514281133478,10.247927513443585,10.130965005844942,10.275020470991494,9.940720439850582,9.923153485460645,10.023439078632558,9.973421952169353,10.091341741068085,10.103403871764822
YKL204W,10.858873461637279,10.962812285597666,11.009990586923735,10.749286355983017,10.985173179966743,10.782998208920414,10.826450445030485,10.822140528582171,10.656352933339988,10.704351503469887,10.787598761960737,10.71441990668013,10.800298640579859,10.741535206270488
YKL203C,10.884481260493335,10.868757438647462,10.746679910247591,10.235072341586756,10.71972691993586,10.16867211813223,10.042135379377514,10.085706081027858,10.275168554727225,10.644267304460284,10.546281982166342,11.25945592024974,10.299821048277602,10.601658287267117
YKL202W,10.916751475403201,10.745223018806119,10.729933490957169,10.315473113701335,10.624628014614085,10.205793249397157,10.097140147078079,10.197575368650904,10.25461173617366,10.662556758627089,10.582664875084596,11.216261746655675,10.365146350115417,10.620856610127975
YKL201C,9.400185956755019,9.050033689598964,8.984820613130493,9.59830729317114,9.025035268963016,9.618385502258606,9.361052380230598,9.289419170296298,9.609478263957064,9.65128691878298,9.472909704642142,9.348267008157851,9.488545840774128,9.288824789710178
YKL198C,9.864560294665088,9.965188698757132,9.45930952530631,9.508229557476998,9.689592433987041,9.43879185257826,9.528539011884007,9.439433763180823,9.491454487544306,9.823723948144648,9.615676114932413,9.400655374820158,9.626881830861803,9.535376659150069
YKL197C,9.320234219410683,9.306365278522783,9.240302614835096,9.3356450819732,9.295862477473644,9.243173983472952,9.208562123431813,9.462986887647197,9.167830295331585,9.588902214796954,9.251688896651892,9.400655374820158,9.606443795381779,9.54344814397439
YKL196C,11.185559557824137,11.046429490968317,11.05236536558208,10.944146136706209,10.946373341434516,10.679480099505446,10.80565736991722,10.803811132298621,10.939986264140138,10.662556758627089,10.928315216304842,11.225972831833287,10.846779836679252,10.66960852185354
YKL195W,10.712686370401077,10.588814837731716,10.605092176389345,10.668414714058434,10.557557331549452,10.61194694181998,10.680346204955246,10.574362419889145,10.671940176448603,10.51602705876797,10.613622435324947,10.943572540096646,10.62596918622298,10.518113474924737
