ID,Symbol,GeneTitle,Loading,p value
YFL031W,HAC1,Homologous to Atf/Creb1,-0.00715306102361296,0.36793
YOR187W,TUF1,NA,-0.00718309741927951,0.4471
YDR292C,SRP101,Signal Recognition Particle,-0.00718927152120182,0.1429
YEL003W,GIM4,Gene Involved in Microtubule biogenesis,-0.00719443535394264,0.15049
YMR235C,RNA1,rapid cessation of net RNA accumulation,-0.00720188990894371,0.12057
YBR206W,NA,NA,-0.00722724350595575,0.30106
YLR394W,CST9,Chromosome STability,-0.00725820931614084,0.24007
YLR451W,LEU3,LEUcine biosynthesis,-0.00726306712193756,0.30122
YLR059C,REX2,Rna EXonuclease,-0.00726613262870468,0.19669
YLL067C,NA,NA,-0.00726867766976458,0.30475
YGR260W,TNA1,Transporter of Nicotinic Acid,-0.00726948342232083,0.23624
YKL183W,LOT5,LOw Temperature-responsive,-0.00726988122993071,0.15691
YPR132W,RPS23B,Ribosomal Protein of the Small subunit,-0.00727629532898622,0.18572
YMR033W,ARP9,Actin-Related Protein,-0.00728025577261515,0.12711
YKL042W,SPC42,Spindle Pole Component,-0.00728195722948936,0.19444
YLR316C,TAD3,tRNA-specific Adenosine Deaminase,-0.0072969739265198,0.29069
YJL209W,CBP1,Cytochrome B mRNA Processing,-0.00729978841294744,0.13529
YOR169C,NA,NA,-0.00730295119057996,0.1627
YDR428C,BNA7,Biosynthesis of NAD,-0.00730598518811539,0.12627
YDR044W,HEM13,HEMe biosynthesis,-0.00730762166604459,0.12385
YJL192C,SOP4,Suppressor Of Pma1-7,-0.0073088909197539,0.08529
YIR023C-A,NA,NA,-0.00733887620049112,0.24514
YKR044W,UIP5,Ulp1 Interacting Protein,-0.00736491417761205,0.26371
YNR075W,COS10,COnserved Sequence,-0.00736715293671092,0.22288
YNL244C,SUI1,SUppressor of Initiator codon,-0.00736970932015352,0.15551
YGR140W,CBF2,Centromere-Binding Factor,-0.0073743795833225,0.10155
YOL094C,RFC4,Replication Factor C,-0.00737524119637454,0.20487
YDR217C,RAD9,RADiation sensitive,-0.00737986147093491,0.1008
YHR206W,SKN7,Suppressor of Kre Null,-0.00738665758427626,0.32043
YGL215W,CLG1,Cyclin-Like Gene,-0.00739079730903823,0.33922
YNR075W,COS10,COnserved Sequence,-0.00740316184783626,0.22971
YOR311C,DGK1,DiacylGlycerol Kinase,-0.00740459846107447,0.25426
YJL197W,UBP12,UBiquitin-specific Protease,-0.0074084671569461,0.12733
YBL055C,NA,NA,-0.0074179612888648,0.1499
YEL017C-A,PMP2,Plasma Membrane Proteolipid,-0.00742884358476257,0.14741
YAR073W,IMD1,IMP Dehydrogenase,-0.0074323195224042,0.28046
YMR091C,NPL6,Nuclear Protein Localization,-0.0074399340316586,0.07118
YAR066W,NA,NA,-0.00744471335623806,0.25313
YGR172C,YIP1,Ypt-Interacting Protein,-0.00744897142340001,0.08807
YDL217C,TIM22,Translocase of the Inner Mitochondrial membrane,-0.00745035685581077,0.13989
YER044C-A,MEI4,MEIosis-specific,-0.00745375197779075,0.19217
YER130C,COM2,Cousin of Msn2,-0.00745835964048902,0.09655
YPR124W,CTR1,Copper TRansport,-0.00746151793803748,0.18894
YBL008W,HIR1,HIstone Regulation,-0.00746268172250486,0.07134
YDL052C,SLC1,SphingoLipid Compensation,-0.00746971919951394,0.25199
YPR044C,OPI11,OverProducer of Inositol,-0.00747119017386842,0.19177
YOR127W,RGA1,Rho GTPase Activating Protein,-0.00748176946112307,0.15259
YOR323C,PRO2,PROline requiring,-0.00748293035918912,0.11042
YML105C,SEC65,SECretory,-0.0075008768550519,0.11163
YPR126C,NA,NA,-0.00750486099049291,0.17976
YKL223W,NA,NA,-0.00751264742711335,0.25099
YBR082C,UBC4,UBiquitin-Conjugating,-0.00751363997846407,0.12113
YGL107C,RMD9,Required for Meiotic nuclear Division,-0.00753335959773191,0.42235
YAR002W,NUP60,NUclear Pore,-0.00753789559710882,0.12171
YMR283C,RIT1,Ribosylation of Initiator tRNA,-0.00753874411949538,0.0723
YOR246C,ENV9,late ENdosome and Vacuole interface function,-0.00755544678641565,0.13638
YGR062C,COX18,Cytochrome c OXidase,-0.00755796343306741,0.3096
YPL204W,HRR25,HO and Radiation Repair,-0.00757137322957289,0.12575
YNR046W,TRM112,TRna Methyltransferase,-0.00757220067587005,0.22372
YGL092W,NUP145,NUclear Pore,-0.00757636611332948,0.11576
YNL273W,TOF1,TOpoisomerase I-interacting Factor,-0.00759878489718878,0.22365
YFL047W,RGD2,RhoGAP domain,-0.00759916391629648,0.10687
YOR297C,TIM18,Translocase of the Inner Mitochondrial membrane,-0.00760905464102304,0.16287
YDR337W,MRPS28,"Mitochondrial Ribosomal Protein, Small subunit",-0.00761460312492545,0.42909
YBR268W,MRPL37,"Mitochondrial Ribosomal Protein, Large subunit",-0.00762847206546255,0.43120000000000003
YKR045C,NA,NA,-0.00765007516107725,0.30527
YLR292C,SEC72,SECretory,-0.00765124121224035,0.1224
YNL210W,MER1,MEiotic Recombination,-0.00766505004845527,0.19604
YNL291C,MID1,Mating pheromone-Induced Death,-0.00766796239756406,0.10087
YJR077C,MIR1,Mitochondrial Import Receptor,-0.00768540410915906,0.40892
YJR101W,RSM26,Ribosomal Small subunit of Mitochondria,-0.00768744547857388,0.43261
YOR241W,MET7,METhionine requiring,-0.00769124891543238,0.06132
YBR162W-A,YSY6,NA,-0.00770510364199595,0.14587
YHR093W,AHT1,NA,-0.00770984094154375,0.2183
YIL128W,MET18,METhionine requiring,-0.00771722548496885,0.09636
YNL188W,KAR1,KARyogamy,-0.00772635240802223,0.15419
YDL121C,EXP1,ER eXport of Pma1,-0.00774029405978706,0.13282
YDL157C,NA,NA,-0.00774196163362324,0.14817
YDR267C,CIA1,Cytosolic Iron-sulfur protein Assembly,-0.00774676324328007,0.06045
YIL130W,ASG1,Activator of Stress Genes,-0.00775203923210102,0.35493
YER005W,YND1,Yeast Nucleoside Diphosphatase,-0.00775293768615065,0.08096
YLL036C,PRP19,Pre-RNA Processing,-0.00776057963555172,0.13047
YGR176W,NA,NA,-0.00776722386474776,0.25116
YAL024C,LTE1,Low Temperature Essential,-0.00777353664463111,0.10748
YNL185C,MRPL19,"Mitochondrial Ribosomal Protein, Large subunit",-0.00777437375109898,0.40453
YDR296W,MHR1,Mitochondrial Homologous Recombination,-0.0077825800181767,0.43052
YCR102W-A,NA,NA,-0.00778920855009553,0.1958
YKL154W,SRP102,Signal Recognition Particle,-0.00779798403984326,0.16764
YGR036C,CAX4,CAlmodulin-dependent in cmd one two twenty-siX,-0.00780188540543196,0.19169
YDR026C,NSI1,NTS1 SIlencing protein 1,-0.00780566866422807,0.10182
YHL026C,NA,NA,-0.00781228992611044,0.16253
YOL056W,GPM3,Glycerate PhosphoMutase,-0.00782240023622166,0.06746
YBR281C,DUG2,Deficient in Utilization of Glutathione,-0.00782677161480433,0.08698
YJL129C,TRK1,TRansport of potassium (K),-0.00783711054488801,0.11997
YDL164C,CDC9,Cell Division Cycle,-0.00784217343221251,0.27315
YDR249C,NA,NA,-0.0078478873446476,0.14746
YJL118W,NA,NA,-0.00785025074688874,0.20742
YEL065W,SIT1,Siderophore Iron Transport,-0.00786544060925121,0.3554
YLR439W,MRPL4,"Mitochondrial Ribosomal Protein, Large subunit",-0.00786628043470719,0.44245
YNL238W,KEX2,Killer EXpression defective,-0.00787681016230805,0.13079
YOR017W,PET127,PETite colonies,-0.007893860453935,0.20616
YFR001W,LOC1,LOCalization of mRNA,-0.0078971537758177,0.21249
YDR041W,RSM10,Ribosomal Small subunit of Mitochondria,-0.00789862843375768,0.4231
YPR020W,ATP20,ATP synthase,-0.00790345179212638,0.40177
YDR325W,YCG1,Yeast Cap G,-0.00793016952620595,0.11807
YHR107C,CDC12,Cell Division Cycle,-0.00793345478031705,0.10639
YNL283C,WSC2,cell Wall integrity and Stress response Component,-0.00793446508027825,0.38387
YIL021W,RPB3,RNA Polymerase B,-0.00793848593101013,0.14458
YOR269W,PAC1,Perish in the Absence of Cin8p,-0.00794357625894292,0.28544
YML011C,RAD33,RADiation sensitive,-0.00794908163763189,0.08355
YDR062W,LCB2,Long-Chain Base,-0.0079546481486062,0.18904
YDR097C,MSH6,MutS Homolog,-0.00795794244833959,0.29713
YDL080C,THI3,THIamine metabolism,-0.00796746627004528,0.13915
YBR245C,ISW1,Imitation SWitch subfamily,-0.00798739191056622,0.10341
YFL031W,HAC1,Homologous to Atf/Creb1,-0.00798964048593374,0.31528
YOL078W,AVO1,Adheres VOraciously (to TOR2),-0.00799479369231932,0.07437
YER072W,VTC1,Vacuolar Transporter Chaperone,-0.00799816901369731,0.13202
YJR119C,JHD2,JmjC domain-containing Histone Demethylase,-0.00800133495484169,0.15275
YJR015W,NA,NA,-0.00801039213803139,0.11444
YLR253W,CQD2,CoQ Distribution,-0.00801504028690014,0.42045
YBR239C,ERT1,Ethanol Regulated Transcription factor,-0.00802039136432352,0.16403
YMR240C,CUS1,Cold sensitive U2 snRNA Suppressor,-0.00802672466274183,0.05564
YPL108W,NA,NA,-0.00802993519745739,0.20478
YNL154C,YCK2,Yeast Casein Kinase,-0.00805293347944214,0.14217
YJL054W,TIM54,Translocase of the Inner Mitochondrial membrane,-0.00805573646588953,0.22398
YKR063C,LAS1,Lethal in the Absence of SSD1-v,-0.00805790414625182,0.34558
YJR111C,PXP2,PeroXisomal Protein,-0.0080601863143770491,0.34823
YDR158W,HOM2,HOMoserine requiring,-0.00806254909767038,0.13499
YBL077W,NA,NA,-0.00806897926379116,0.20911
YHR133C,NSG1,NA,-0.0080692843235478,0.09601
YJL087C,TRL1,tRNA Ligase,-0.00807696062316783,0.15233
YOL033W,MSE1,"Mitochondrial aminoacyl-tRNA Synthetase, Glutamate (E)",-0.00809214953336413,0.41055
YDL068W,NA,NA,-0.00809500049780976,0.2046
YPL153C,RAD53,RADiation sensitive,-0.00810688623820697,0.19457
YDL180W,NA,NA,-0.00811124683558555,0.18358
YDR257C,RKM4,Ribosomal lysine (K) Methyltransferase,-0.00811147036147157,0.14407
YIR023W,DAL81,Degradation of Allantoin,-0.00811621638209998,0.0698
YOR115C,TRS33,TRapp Subunit,-0.00812632527538446,0.06664
YMR121C,RPL15B,Ribosomal Protein of the Large subunit,-0.0081332015557186,0.14785
YOL103W,ITR2,myo-Inositol TRansporter,-0.00813583785070545,0.13775
YLR405W,DUS4,DihydroUridine Synthase,-0.00813911956122642,0.13866
YML099C,ARG81,ARGinine requiring,-0.00814441222186509,0.10979
YDR489W,SLD5,Synthetic Lethality with Dpb11-1,-0.00815969283797657,0.10016
YPL241C,CIN2,Chromosome INstability,-0.00816625698439887,0.24329
YGR233C,PHO81,PHOsphate metabolism,-0.00817735203327273,0.16446
YPR120C,CLB5,CycLin B,-0.00819775294640914,0.23674
YBR182C,SMP1,Second MEF2-like Protein 1,-0.00820020925775263,0.14106
YJL107C,NA,NA,-0.00820815595085164,0.22703
YGR027C,RPS25A,Ribosomal Protein of the Small subunit,-0.00821280865572967,0.13579
YPL244C,HUT1,Homolog of UDP-galactose Transporter,-0.00822083850463574,0.09489
YBL029W,NA,NA,-0.00822596109814208,0.24108
YMR039C,SUB1,SUppressor of TFIIB mutations,-0.00822836140369713,0.16816
YOR368W,RAD17,RADiation sensitive,-0.00823743168634759,0.12878
YBR002C,RER2,Retention in the Endoplasmic Reticulum,-0.00824657444402198,0.37593
YHR142W,CHS7,CHitin Synthase-related,-0.00825007461852718,0.29902
YJL193W,NA,NA,-0.00825772326189635,0.34621
YJL183W,MNN11,MaNNosyltransferase,-0.00826939054196014,0.25663
YOR182C,RPS30B,Ribosomal Protein of the Small subunit,-0.00827054040800799,0.15533
YLR412W,BER1,Benomyl REsistant 1,-0.00827889730912547,0.1548
YCL024W,KCC4,NA,-0.00828523967964344,0.23099
YKL184W,SPE1,SPErmidine auxotroph,-0.00828683047713865,0.14322
YIL093C,RSM25,Ribosomal Small subunit of Mitochondria,-0.00829645366029055,0.40998
YAR014C,BUD14,BUD site selection,-0.00829828605347912,0.08044
YLR380W,CSR1,Chs5 Spa2 Rescue,-0.00830884045043527,0.14053
YKL073W,LHS1,Lumenal Hsp Seventy,-0.00831074189615081,0.08638
YLR383W,SMC6,Structural Maintenance of Chromosomes,-0.008313217760548,0.20206
YLR075W,RPL10,Ribosomal Protein of the Large subunit,-0.00832253642549208,0.15867
YML006C,GIS4,GIg1-2 Suppressor,-0.0083229971626813,0.13659
YBL021C,HAP3,Heme Activator Protein,-0.00832583562776171,0.29031
YAL044C,GCV3,GlyCine cleaVage,-0.00832690325261569,0.17799
YDL189W,RBS1,RNA-Binding Suppressor of PAS kinase,-0.0083560907856171,0.23803
YHR045W,NA,NA,-0.00836216992581046,0.06535
YOL090W,MSH2,MutS Homolog,-0.00836520661198738,0.20935
YMR132C,JLP2,dnaJ-Like Protein,-0.00836791003607406,0.15953
YCR035C,RRP43,Ribosomal RNA Processing,-0.00838700940647802,0.3233
YMR193W,MRPL24,"Mitochondrial Ribosomal Protein, Large subunit",-0.00838922003030925,0.42756
YDL092W,SRP14,Signal Recognition Particle,-0.00839448955838042,0.13441
YPR169W,JIP5,Jumonji domain Interacting Protein,-0.00839481542690709,0.2047
YPL169C,MEX67,Messenger RNA EXport factor of 67 kDa,-0.00840244085658918,0.14759
YLR420W,URA4,URAcil requiring,-0.00840538842453008,0.08963
YCR003W,MRPL32,"Mitochondrial Ribosomal Protein, Large subunit",-0.00841025757371495,0.42281
YOR067C,ALG8,Asparagine-Linked Glycosylation,-0.00841661849039059,0.1182
YHR042W,NCP1,NADP-Cytochrome P450 reductase,-0.00842002490471995,0.09994
YLR139C,SLS1,Synthetic Lethal with SSM4,-0.00842539826747898,0.20285
YDR222W,NA,NA,-0.00844135531575028,0.25385
YBL093C,ROX3,Regulation by OXygen,-0.00844349406098811,0.34821
YLR264C-A,NA,NA,-0.00844464326724943,0.24612
YEL045C,NA,NA,-0.00845742428863804,0.19414
YPR062W,FCY1,FluoroCYtosine resistance,-0.00845746098906309,0.20289
YDR441C,APT2,Adenine PhosphoribosylTransferase,-0.00846721743800644,0.05692
YJL174W,KRE9,Killer toxin REsistant,-0.00847001936749688,0.16702
YGR020C,VMA7,Vacuolar Membrane Atpase,-0.00847307612337363,0.1206
YBL023C,MCM2,MiniChromosome Maintenance,-0.0084858196850197,0.16007
YFL028C,CAF16,CCR4 Associated Factor,-0.00848955358529559,0.08684
YJR067C,YAE1,NA,-0.00849125570060059,0.11027
YDL098C,SNU23,Small NUclear ribonucleoprotein associated,-0.00849215305514616,0.08601
YPR080W,TEF1,Translation Elongation Factor,-0.00851583992774803,0.18482
YDR190C,RVB1,RuVB-like,-0.00851716139534934,0.2974
YNL095C,NA,NA,-0.0085221601636233,0.21514
YNL191W,DUG3,Deficient in Utilization of Glutathione,-0.0085400550743989,0.33487
YOR074C,CDC21,Cell Division Cycle,-0.00854554519080277,0.27501
YBR055C,PRP6,Pre-mRNA Processing,-0.00854780159824069,0.15709
YAL035W,FUN12,Function Unknown Now,-0.00856712300926126,0.112
YGL040C,HEM2,HEMe biosynthesis,-0.00857222248197284,0.39952
YGR027C,RPS25A,Ribosomal Protein of the Small subunit,-0.00857308572421796,0.19981
YIL022W,TIM44,Translocase of the Inner Mitochondrial membrane,-0.00858591602213791,0.31789
YOR048C,RAT1,Ribonucleic Acid Trafficking,-0.00858780384345217,0.19422
YDR046C,BAP3,Branched-chain Amino acid Permease,-0.00863406665306661,0.13357
YPR004C,AIM45,Altered Inheritance rate of Mitochondria,-0.00864203142410843,0.3134
YDR020C,DAS2,Dst1-delta 6-Azauracil Sensitivity,-0.0086420883168954,0.137
YCR037C,PHO87,PHOsphate metabolism,-0.00864945448588841,0.06517
YOR390W,FEX1,NA,-0.00865004503349538,0.25633
YOR299W,BUD7,BUD site selection,-0.00865908261296371,0.10827
YNR058W,BIO3,BIOtin,-0.00866127683790606,0.22145
YAL007C,ERP2,Emp24p/Erv25p Related Protein,-0.00866883571464259,0.23703
YIL159W,BNR1,BNi1 Related,-0.00867359655138482,0.07722
YHR024C,MAS2,Mitochondrial ASsembly,-0.00867487188290962,0.34866
YNL087W,TCB2,Three Calcium and lipid Binding domains (TriCalBins),-0.00867682640286111,0.08751
YDR469W,SDC1,"Set1c, homolog of Dpy30 from C.elegans",-0.00867971711098986,0.13382
YIL134W,FLX1,FLavin eXchange,-0.00868614951498492,0.15434
YHR084W,STE12,STErile,-0.00869264275742377,0.10474
YDR493W,MZM1,Mitochondrial Zinc Maintenance,-0.00870060377847066,0.40016
YML046W,PRP39,Pre-mRNA Processing,-0.00870119732140955,0.07841
YPL144W,POC4,PrOteasome Chaperone,-0.00870855642022503,0.09693
YLR084C,RAX2,NA,-0.00871209559345992,0.27832
YMR038C,CCS1,Copper Chaperone for SOD1,-0.00871301583925838,0.19739
YPL088W,NA,NA,-0.00871913143036554,0.13558
YFL031W,HAC1,Homologous to Atf/Creb1,-0.00872012436100602,0.31774
YCR020W-B,HTL1,High-Temperature Lethal,-0.00872098023008675,0.11656999999999999
YER154W,OXA1,cytochrome OXidase Activity,-0.00872450585747552,0.31261
YDR331W,GPI8,GlycosylPhosphatidylInositol anchor biosynthesis,-0.00873048645547759,0.04223
YLR215C,CDC123,Cell Division Cycle,-0.00873442273973484,0.20051
YGL211W,NCS6,Needs Cla4 to Survive,-0.00874434733882487,0.30859
YOR136W,IDH2,Isocitrate DeHydrogenase,-0.00874966960261873,0.43354
YNL174W,NA,NA,-0.00875636874883179,0.21744
YDR049W,VMS1,VCP/Cdc48-associated Mitochondrial Stress-responsive,-0.00877671998743584,0.1535
YJL079C,PRY1,Pathogen Related in Yeast,-0.00877692274977126,0.23761
YBR085W,AAC3,ADP/ATP Carrier,-0.00877720397769859,0.20638
YBL071C,NA,NA,-0.00878449616458734,0.30048
YHR072W,ERG7,ERGosterol biosynthesis,-0.00879146316376632,0.08692
YGR165W,MRPS35,"Mitochondrial Ribosomal Protein, Small subunit",-0.00879896825680134,0.42497
YNL232W,CSL4,Cep1 Synthetic Lethal,-0.00882278549830786,0.29692
YER045C,ACA1,ATF/CREB Activator,-0.00882506499407322,0.17562
YML123C,PHO84,PHOsphate metabolism,-0.00882913931289168,0.14694
YER148W,SPT15,SuPpressor of Ty insertions,-0.00883484254060059,0.09171
YEL036C,ANP1,ANP and osmotic sensitive,-0.00883949914538274,0.13765
YNL029C,KTR5,Kre Two Related,-0.00884538765844556,0.09387
YGL162W,SUT1,Sterol UpTake,-0.00885864406390293,0.38916
YLR042C,NFG1,Negative regulator of the Filamentous Growth MAPK pathway,-0.00886506965647312,0.17751
YPR138C,MEP3,NA,-0.00886565764308724,0.3133
YDR322W,MRPL35,"Mitochondrial Ribosomal Protein, Large subunit",-0.00887038349240277,0.38841
YHR025W,THR1,THReonine requiring,-0.00888861468109879,0.11532
YPR071W,NA,NA,-0.00889463548765231,0.15416
YLR195C,NMT1,N-Myristoyl Transferase,-0.00891820446674684,0.10379
YPL175W,SPT14,SuPpressor of Ty,-0.00893326530174692,0.1782
YLR026C,SED5,Suppressor of Erd2 Deletion,-0.00893654176995718,0.07354
YMR266W,RSN1,Rescue of Sro7 at high Nacl,-0.00894127460535331,0.13485
YOR239W,ABP140,Actin Binding Protein,-0.00894356141012559,0.07509
YJL076W,NET1,Nucleolar silencing Establishing factor and Telophase regulator,-0.00894520838852708,0.06257
YPR183W,DPM1,Dolichol Phosphate Mannose synthase,-0.00894548301848226,0.12131
YNL023C,FAP1,FKBP12-Associated Protein,-0.00895585775089163,0.25821
YBR114W,RAD16,RADiation sensitive,-0.00895842665503457,0.30224
YKR034W,DAL80,Degradation of Allantoin,-0.00896680006448168,0.29858
YKL072W,STB6,Sin Three Binding protein,-0.00896723712665534,0.12902
YBR283C,SSH1,Sec Sixty-one Homolog,-0.00897513658561903,0.10577
YDR353W,TRR1,ThioRedoxin Reductase,-0.00897701545425416,0.19654
YEL001C,IRC22,Increased Recombination Centers,-0.00898539686203288,0.15568
YJR072C,NPA3,Nucleolar Preribosomal Associated,-0.00898677006594694,0.34381
YDL184C,RPL41A,Ribosomal Protein of the Large subunit,-0.00899059324539998,0.14443
YLL014W,EMC6,ER Membrane protein Complex,-0.00899481759575969,0.28145
YAR002C-A,ERP1,Emp24p/Erv25p Related Protein,-0.00899851279362829,0.24668
YBR028C,YPK3,NA,-0.00901090376849573,0.08793
YOR198C,BFR1,BreFeldin A Resistance,-0.00903311859128678,0.24564
YBR294W,SUL1,SULfate,-0.00903560520114727,0.33493
YBR025C,OLA1,Obg-Like ATPase,-0.00905566482643544,0.21637
YLR143W,DPH6,DiPHthamide biosynthesis,-0.00906427620341377,0.10506
YDL151C,BUD30,BUD site selection,-0.00906657698192037,0.18891
YGR118W,RPS23A,Ribosomal Protein of the Small subunit,-0.0090711572250941,0.20132
YDR280W,RRP45,Ribosomal RNA Processing,-0.00907178462244309,0.29052
YDR089W,VTC5,Vacuole Transporter Chaperone,-0.00907765726298036,0.15785
YCL026C-A,FRM2,Fatty acid Repression Mutant,-0.00908503941452983,0.09144
YJR071W,NA,NA,-0.00909171251600433,0.16949
YPL128C,TBF1,TTAGGG repeat-Binding Factor,-0.00909526197694329,0.10041
YML081W,TDA9,Topoisomerase I Damage Affected,-0.00912150316574541,0.06439
YBL020W,RFT1,Requiring Fifty-Three,-0.00913299604028454,0.07242
YOL019W,TOS7,Target Of Sbf,-0.00916023810006555,0.25548
YBL083C,NA,NA,-0.00917649142823155,0.2052
YDR472W,TRS31,TRapp Subunit,-0.00920839339861024,0.20407
YOL002C,IZH2,Implicated in Zinc Homeostasis,-0.00922371669161891,0.23774
YLL067C,NA,NA,-0.00922941722279218,0.29045
YGL195W,GCN1,General Control Nonderepressible,-0.00923418056674908,0.08618
YHR063W-A,NA,NA,-0.0092450474147522,0.12406
YKL113C,RAD27,RADiation sensitive,-0.00924606881985019,0.18495
YMR259C,TRM732,Transfer RNA Methyltransferase,-0.00924919258056332,0.14064
YHR121W,LSM12,Like SM,-0.00926617759265586,0.2847
YPL050C,MNN9,MaNNosyltransferase,-0.00927634432644707,0.04418
YNL268W,LYP1,LYsine-specific Permease,-0.00928237139263631,0.25584
YNL252C,MRPL17,"Mitochondrial Ribosomal Protein, Large subunit",-0.00930174519183957,0.36187
YJL157C,FAR1,Factor ARrest,-0.00930466553189713,0.23054
YEL022W,GEA2,Guanine nucleotide Exchange on ARF,-0.00930670484032549,0.07645
YGR121C,MEP1,NA,-0.00931263598083601,0.28776
YER122C,GLO3,GLyOxalase,-0.00931773032194797,0.10771
YLR303W,MET17,METhionine requiring,-0.00932021375174836,0.21905
YHR070C-A,NA,NA,-0.00933167697532811,0.22259
YDR123C,INO2,INOsitol requiring,-0.00934649349426599,0.19121
YLL004W,ORC3,Origin Recognition Complex,-0.00935037280348435,0.19972
YKL089W,MIF2,MItotic Fidelity of chromosome transmission,-0.00935048955306465,0.13719
YEL021W,URA3,URAcil requiring,-0.00935204055217857,0.1076
YML102W,CAC2,Chromatin Assembly Complex,-0.00936847084818761,0.16784
YLR107W,REX3,Rna EXonuclease,-0.00937773084200104,0.19744
YJR030C,RBH2,Ran Binding domain Homolog,-0.00939782321264182,0.26127
YKL155C,RSM22,Ribosomal Small subunit of Mitochondria,-0.00940156640001427,0.16495
YER003C,PMI40,PhosphoMannose Isomerase,-0.00945908094256232,0.25153
YPL258C,THI21,THIamine metabolism,-0.00946602115508708,0.24794
YER007C-A,TMA20,Translation Machinery Associated,-0.00947620591821883,0.08326
YLR384C,IKI3,Insensitive to KIller toxin,-0.0094775706293133,0.15723
YOR281C,PLP2,Phosducin-Like Protein,-0.00948406710718783,0.13857
YCR063W,BUD31,BUD site selection,-0.00948960360678791,0.14194
YJL104W,PAM16,Presequence translocase-Associated Motor,-0.00949963375407784,0.37619
YER149C,PEA2,PEAnut shmoo mutant,-0.00950106871308824,0.03848
YGL102C,NA,NA,-0.00951908839412403,0.21533
YJL189W,RPL39,Ribosomal Protein of the Large subunit,-0.00952022329907526,0.18641
YBR246W,RRT2,Regulator of rDNA Transcription,-0.00952123553355972,0.09926
YNL153C,GIM3,Gene Involved in Microtubule biogenesis,-0.00953735383841206,0.09813
YDR312W,SSF2,Suppressor of ste4 (Four),-0.00954672477349768,0.0767
YPL103C,FMP30,Found in Mitochondrial Proteome,-0.00955062986370657,0.36773
YMR024W,MRPL3,"Mitochondrial Ribosomal Protein, Large subunit",-0.00955246147279067,0.40494
YLR300W,EXG1,"EXo-1,3-beta-Glucanase",-0.00956391510595057,0.33186
YOL139C,CDC33,Cell Division Cycle,-0.0095928534448461,0.05172
YJL187C,SWE1,Saccharomyces WEe1,-0.00960538558019338,0.24887
YHR204W,MNL1,MaNnosidase-Like protein,-0.00961258414726678,0.09975
YLR285W,NNT1,Nicotinamide N-methylTransferase,-0.0096363563631454,0.11735
YMR247C,RKR1,RING domain mutant Killed by Rtf1 deletion,-0.00963715008592317,0.08803
YMR088C,VBA1,Vacuolar Basic Amino acid transporter,-0.00964115721639101,0.31977
YPR186C,PZF1,Putative Zinc Finger,-0.00966078827131721,0.09006
YER006C-A,NA,NA,-0.00966253343442759,0.21217
YGL067W,NPY1,NADH PYrophosphatase,-0.0096716636884879,0.15388
YJR007W,SUI2,SUppressor of Initiator codon,-0.00967730409419667,0.10794
YPL044C,NA,NA,-0.00967780992808698,0.21307
YLL055W,YCT1,Yeast Cysteine Transporter,-0.00967813660069961,0.21101
YOR342C,NA,NA,-0.00970585108040498,0.32477
YPL265W,DIP5,DIcarboxylic amino acid Permease,-0.00972149457332889,0.44487
YPL267W,ACM1,APC/C[Cdh1] Modulator,-0.00972439853166169,0.2152
YOL028C,YAP7,Yeast AP-1,-0.00972786528206934,0.07192
YOR232W,MGE1,Mitochondrial GrpE,-0.00972786747834971,0.33102
YPR043W,RPL43A,Ribosomal Protein of the Large subunit,-0.00973004485945998,0.22077
YMR096W,SNZ1,SNooZe,-0.00974882291863837,0.24852
YLR142W,PUT1,Proline UTilization,-0.00975627033380427,0.19866
YDL085C-A,NA,NA,-0.00976024784695401,0.19206
YOR012W,NA,NA,-0.00976446553858071,0.1881
YHL036W,MUP3,Methionine UPtake,-0.00977454835916017,0.30527
YOR167C,RPS28A,Ribosomal Protein of the Small subunit,-0.00978832017464463,0.11548
YJL138C,TIF2,Translation Initiation Factor,-0.00980312904668901,0.1298
YBR087W,RFC5,Replication Factor C,-0.00980854727520393,0.08366
YHL004W,MRP4,Mitochondrial Ribosomal Protein,-0.00981135400956948,0.42217
YNL290W,RFC3,Replication Factor C,-0.00981506837392639,0.09186
YOR006C,TSR3,Twenty S rRNA accumulation,-0.00982127225415354,0.21248
YFR034C,PHO4,PHOsphate metabolism,-0.00985976083775648,0.08233
YDL202W,MRPL11,"Mitochondrial Ribosomal Protein, Large subunit",-0.00986160496514075,0.40976
YNL067W,RPL9B,Ribosomal Protein of the Large subunit,-0.00987349265921984,0.3091
YNL050C,NA,NA,-0.00987769094082605,0.28136
YOR254C,SEC63,SECretory,-0.00988545241282449,0.10897
YKL114C,APN1,APurinic/apyrimidinic eNdonuclease,-0.00991286182350779,0.11947
YJR129C,EFM3,Elongation Factor Methyltransferase,-0.00991522182136309,0.09625
YAR008W,SEN34,Splicing ENdonuclease,-0.00991881982823736,0.20037
YDR110W,FOB1,FOrk Blocking less,-0.00992286407347944,0.24666
YOR202W,HIS3,HIStidine,-0.00993582701449618,0.2953
YMR079W,SEC14,SECretory,-0.00994013174903701,0.17622
YOR205C,GEP3,GEnetic interactors of Prohibitins,-0.00996921361114703,0.14674
YML047C,PRM6,Pheromone-Regulated Membrane protein,-0.0099788377692825,0.23257
YJR105W,ADO1,ADenOsine kinase,-0.0099858202420284,0.23556
