ID,Symbol,GeneTitle,Loading,p value
YPL189W,GUP2,Glycerol UPtake,0.00503959359142576,0.20229
YNR066C,NA,NA,0.00501196258814473,0.17211
YJL041W,NSP1,NucleoSkeletal-like Protein,0.00501079312447909,0.2219
YDL228C,NA,NA,0.00500826126632715,0.30198
YIL038C,NOT3,Negative On TATA,0.0050081998457642,0.27879
YCR028C,FEN2,FENpropimorph resistance,0.00500644924578521,0.11626
YER144C,UBP5,UBiquitin-specific Protease,0.00499752020727041,0.30091
YAL029C,MYO4,MYOsin,0.00499630242645587,0.24393
YLR321C,SFH1,Snf Five Homolog,0.00499194123098573,0.41509
YOR141C,ARP8,Actin-Related Protein,0.00498186984630728,0.12584
YER172C,BRR2,Bad Response to Refrigeration,0.00497493147194676,0.15865
YPL090C,RPS6A,Ribosomal Protein of the Small subunit,0.00497120819665046,0.3823
YIL066W-A,NA,NA,0.00496900628021049,0.27372
YKL005C,BYE1,BYpass of ESS1,0.00496548183710281,0.2599
YOR169C,NA,NA,0.00495892663062979,0.20077
YOR164C,GET4,Guided Entry Tail-anchored proteins,0.00495740075755448,0.25988
YJL024C,APS3,clathrin Associated Protein complex Small subunit,0.0049516671407105,0.09566
YNL328C,MDJ2,Mitochondrial DnaJ homolog,0.00494943311009645,0.17803
YGR195W,SKI6,SuperKIller,0.00493540808584644,0.39598
YLL053C,NA,NA,0.00493041568968814,0.41235
YER147C,SCC4,Sister Chromatid Cohesion,0.00492963102184021,0.11687
YKR082W,NUP133,NUclear Pore,0.00492940014441865,0.18359
YGR056W,RSC1,Remodel the Structure of Chromatin,0.0049286651893023,0.31483
YOR271C,FSF1,Fungal SideroFlexin 1,0.00490801589313886,0.28709
YLR172C,DPH5,DiPHthamide,0.00490677192688936,0.39882
YMR136W,GAT2,NA,0.00490402605001053,0.25493
YLR431C,ATG23,AuTophaGy related,0.00490236098690814,0.40143
YLR024C,UBR2,NA,0.0048982499267538,0.26563
YDR190C,RVB1,RuVB-like,0.00489588055025253,0.42795
YGR155W,CYS4,CYStathionine beta-synthase,0.00488486676839389,0.31234
YJR025C,BNA1,Biosynthesis of Nicotinic Acid,0.00488408571642113,0.32543
YOR235W,IRC13,Increased Recombination Centers,0.00487832489283847,0.33018
YOL039W,RPP2A,Ribosomal Protein P2 Alpha,0.00487679578569878,0.37799
YOR322C,LDB19,Low Dye Binding,0.00487584053844756,0.14251
YCR059C,YIH1,Yeast Impact Homolog,0.00487026206316115,0.22586
YDL182W,LYS20,LYSine requiring,0.00486242115483767,0.44928
YJR036C,HUL4,Hect Ubiquitin Ligase,0.00486085016298862,0.21478
YHR097C,PAL2,Pears And Lemons,0.00485979858817617,0.23271
YAL018C,LDS1,Lipid Droplets in Sporulation,0.00485973165048007,0.12479
YIR035C,NRE1,Novel REductase,0.00485486057646096,0.26722
YKL010C,UFD4,Ubiquitin Fusion Degradation protein,0.00484930628258824,0.14667
YOR096W,RPS7A,Ribosomal Protein of the Small subunit,0.00484901685189463,0.37079
YOR385W,NA,NA,0.00484507477639037,0.18963
YBL055C,NA,NA,0.0048336033848929,0.23636
YGL073W,HSF1,Heat Shock transcription Factor,0.0048284141460742,0.39258
YDL030W,PRP9,Pre-mRNA Processing,0.00482478501281031,0.237
YMR207C,HFA1,NA,0.00481222084293366,0.15499
YBL070C,NA,NA,0.00480951875852171,0.26667
YMR242C,RPL20A,Ribosomal Protein of the Large subunit,0.00479165711744466,0.39944
YGL154C,LYS5,LYSine requiring,0.0047916272526739,0.38594
YDR221W,GTB1,Glucosidase Two Beta-subunit,0.00478971026466697,0.19803
YAL058W,CNE1,CalNExin and calreticulin homolog,0.00478442072365461,0.05706
YOR212W,STE4,STErile,0.00478276520706272,0.20206
YDR370C,DXO1,Decapping eXOnuclease,0.00477605875302711,0.39793
YJL177W,RPL17B,Ribosomal Protein of the Large subunit,0.00477502931397162,0.43412
YMR230W,RPS10B,Ribosomal Protein of the Small subunit,0.00477416593160833,0.26838
YER010C,NA,NA,0.00477238259402096,0.25748
YNR060W,FRE4,Ferric REductase,0.00476631308875579,0.34162
YMR234W,RNH1,RNase H,0.00476322321166808,0.29435
YER056C-A,RPL34A,Ribosomal Protein of the Large subunit,0.0047605370901681,0.41754
YDR065W,RRG1,Required for Respiratory Growth,0.00475966301279369,0.17165
YOR134W,BAG7,NA,0.00475601291701785,0.31906
YDL061C,RPS29B,Ribosomal Protein of the Small subunit,0.00475585752663192,0.26797
YMR245W,NA,NA,0.00475366334766642,0.3311
YJL129C,TRK1,TRansport of potassium (K),0.00474817645596849,0.2302
YMR101C,SRT1,Suppressor of Rer-Two,0.00474710059925694,0.20477
YDR526C,NA,NA,0.00474335955357783,0.31795
YLR028C,ADE16,ADEnine,0.00474070361721889,0.29887
YGL035C,MIG1,Multicopy Inhibitor of GAL gene expression,0.00473384310295654,0.18659
YPL020C,ULP1,UbL-specific Protease,0.00472468585779848,0.26803
YLR441C,RPS1A,Ribosomal Protein of the Small subunit,0.00472414989194121,0.37358
YLR255C,NA,NA,0.00472353318591797,0.30086
YPL105C,SYH1,SmY2 Homolog,0.00471464029869573,0.41135
YML072C,TCB3,Three Calcium and lipid Binding domains (TriCalBins),0.00471302228346901,0.23308
YBR265W,TSC10,Temperature-sensitive Suppressors of Csg2 mutants,0.00470375378945682,0.39869
YLR263W,RED1,REDuctional division,0.00469980733742357,0.12599
YFR023W,PES4,Polymerase Epsilon Suppressor,0.00469910787233819,0.15474
YPL055C,LGE1,LarGE cells,0.00469762026600302,0.28599
YOR281C,PLP2,Phosducin-Like Protein,0.00469014755195097,0.24962
YMR137C,PSO2,PSOralen derivative sensitive,0.00468918184000698,0.28159
YGR148C,RPL24B,Ribosomal Protein of the Large subunit,0.00468889678869307,0.44101
YJL163C,NA,NA,0.00468480382508742,0.27034
YLR185W,RPL37A,Ribosomal Protein of the Large subunit,0.00468404840971844,0.44529
YBL076C,ILS1,IsoLeucine-tRNA Synthetase,0.00468387726974045,0.37267
YBR202W,MCM7,MiniChromosome Maintenance,0.0046777749337624,0.39992
YJR049C,UTR1,Unidentified TRanscript,0.00467374930155246,0.3087
YNL096C,RPS7B,Ribosomal Protein of the Small subunit,0.00467364382518455,0.32502
YNL017C,NA,NA,0.0046720280439632,0.25006
YKL079W,SMY1,Suppressor of MYo2-66,0.0046559726685844,0.36471
YKL006W,RPL14A,Ribosomal Protein of the Large subunit,0.00464702862677524,0.39192
YFL055W,AGP3,high-Affinity Glutamine Permease,0.00464143920602602,0.25194
YDR441C,APT2,Adenine PhosphoribosylTransferase,0.00464020989379337,0.06784
YJR128W,NA,NA,0.00462850565617258,0.22259
YJL186W,MNN5,MaNNosyltransferase,0.0046283154640131,0.27905
YNL069C,RPL16B,Ribosomal Protein of the Large subunit,0.00462398465523857,0.40502
YOL134C,NA,NA,0.00462315838182935,0.27073
YBR255W,MTC4,Maintenance of Telomere Capping,0.00462214789738483,0.31614
YLR219W,MSC3,Meiotic Sister-Chromatid recombination,0.00462130733549989,0.32538
YPL205C,NA,NA,0.00462067513678478,0.22965
YCR053W,THR4,THReonine requiring,0.00461711450502617,0.39453
YPR170C,NA,NA,0.00461576831511141,0.19969
YCR006C,NA,NA,0.00461123841930969,0.24164
YER074W,RPS24A,Ribosomal Protein of the Small subunit,0.00461087425699487,0.39719
YOL037C,NA,NA,0.00460382031591765,0.15727
YER041W,YEN1,NA,0.00460298458615576,0.09211
YGR285C,ZUO1,ZUOtin,0.0046025969953704,0.34441
YGR121C,MEP1,NA,0.00460223516658614,0.45284
YGR206W,MVB12,MultiVesicular Body sorting factor of 12 kilodaltons,0.0046018016551646,0.25409
YHR111W,UBA4,UBiquitin-Activating,0.00459738685738541,0.08491
YNL105W,RRT16,Regulator of rDNA Transcription,0.00459221449683352,0.25323
YLR344W,RPL26A,Ribosomal Protein of the Large subunit,0.00459089344623293,0.39689
YLR443W,ECM7,ExtraCellular Mutant,0.00459074591823591,0.35678
YOR167C,RPS28A,Ribosomal Protein of the Small subunit,0.00458847798419572,0.29412
YLR029C,RPL15A,Ribosomal Protein of the Large subunit,0.00458526245183262,0.39734
YPL080C,NA,NA,0.00458497897082032,0.27795
YCR014C,POL4,POLymerase,0.00457893443638692,0.14642
YDR153C,ENT5,Epsin N-Terminal homology,0.00457741756885638,0.36987
YOR258W,HNT3,Histidine triad NucleoTide-binding,0.0045739451773162,0.26918
YLR405W,DUS4,DihydroUridine Synthase,0.0045671765580445,0.35908
YNL317W,PFS2,Polyadenylation Factor Subunit,0.00456661504195899,0.33533
YGL183C,MND1,Meiotic Nuclear Divisions,0.00456519720099023,0.1352
YKL063C,NA,NA,0.00456511916535595,0.32038
YER184C,TOG1,Transcriptional regulator of Oleate utilization Genes,0.00456498668702619,0.16444
YPL025C,NA,NA,0.00454750621398468,0.23151
YKL075C,NA,NA,0.00454692366184829,0.27597
YLR048W,RPS0B,Ribosomal Protein of the Small subunit,0.00454576899981335,0.39001
YBR079C,RPG1,NA,0.00453913989009369,0.24562
YNL029C,KTR5,Kre Two Related,0.00453620361843057,0.16469
YNL162W,RPL42A,Ribosomal Protein of the Large subunit,0.00453386260572937,0.35528
YGL222C,EDC1,Enhancer of mRNA DeCapping,0.00453346200999457,0.28404
YJL047C,RTT101,Regulator of Ty1 Transposition,0.00453047046934878,0.09771
YNL153C,GIM3,Gene Involved in Microtubule biogenesis,0.00452893377148339,0.2478
YMR057C,NA,NA,0.00451939375137933,0.28544
YDL108W,KIN28,protein KINase,0.00451801734257821,0.31613
YPR097W,NA,NA,0.00451346088651947,0.17452
YML063W,RPS1B,Ribosomal Protein of the Small subunit,0.00451202854747224,0.40917
YJL177W,RPL17B,Ribosomal Protein of the Large subunit,0.00450819302935968,0.39676
YBR296C,PHO89,PHOsphate metabolism,0.00450725820373324,0.35102
YHR195W,NVJ1,Nucleus-Vacuole Junction,0.00450594149485332,0.33881
YBR102C,EXO84,EXOcyst,0.00449400822259537,0.21702
YBR229C,ROT2,Reversal Of Tor2 lethality,0.00449200105058149,0.16885
YLR227C,ADY4,Accumulation of DYads,0.00448590361308057,0.43429
YBL025W,RRN10,Regulation of RNA polymerase I,0.00448572243478228,0.31037
YIR033W,MGA2,Multicopy suppressor of GAm1 (snf2),0.00448550012349853,0.43104
YBR166C,TYR1,TYRosine,0.00448376415226835,0.12343
YPL192C,PRM3,Pheromone-Regulated Membrane protein,0.00447942731118273,0.25797
YGR254W,ENO1,ENOlase,0.00447778738177762,0.43294
YLL030C,RRT7,Regulator of rDNA Transcription,0.00447678824720661,0.20069
YKL060C,FBA1,"Fructose-1,6-Bisphosphate Aldolase",0.00447599998287336,0.21615
YDR217C,RAD9,RADiation sensitive,0.00447380684267322,0.23361
YLR076C,NA,NA,0.00447319925186251,0.33909
YLR047C,FRE8,NA,0.00446688087899362,0.14188
YNL017C,NA,NA,0.00446138233162328,0.25689
YPL095C,EEB1,Ethyl Ester Biosynthesis,0.00445103336421777,0.15043
YGL105W,ARC1,Aminoacyl-tRNA synthetase Cofactor,0.00444722075389607,0.1975
YLR211C,ATG38,AuTophaGy related,0.00444627212092672,0.27983
YNR010W,CSE2,Chromosome SEgregation,0.00444512909234436,0.34297
YKR019C,IRS4,Increased rDNA Silencing,0.00444348587814019,0.10854
YLR366W,NA,NA,0.0044397961718959,0.24664
YGR276C,RNH70,RNase H,0.00443906246335485,0.11962
YDR294C,DPL1,Dihydrosphingosine Phosphate Lyase,0.00443351565837424,0.18214
YOR162C,YRR1,Yeast Reveromycin-A Resistant,0.00442618079041382,0.43726
YHR077C,NMD2,Nonsense-mediated MRNA Decay,0.00442513055666911,0.37528
YNL004W,HRB1,Hypothetical RNA-Binding protein,0.00442101693645576,0.43729
YBR076W,ECM8,ExtraCellular Mutant,0.00441896153625488,0.35164
YDR242W,AMD2,AMiDase,0.00441441150966838,0.22465
YDL041W,NA,NA,0.00441387154527785,0.32221
YDR179C,CSN9,Cop9 SigNalosome subunit,0.00440700810383245,0.24307
YLR453C,RIF2,Rap1p-Interacting Factor,0.00440257951247277,0.10678
YAR018C,KIN3,protein KINase,0.00439566526346968,0.38742
YMR052C-A,NA,NA,0.00439152916092245,0.22412
YOL091W,SPO21,SPOrulation,0.00438919432336156,0.3163
YOR262W,GPN2,Gly-Pro-Asn (N) motif,0.00438690108731573,0.20272
YDL187C,NA,NA,0.00438462322387458,0.26793
YGR138C,TPO2,Transporter of POlyamines,0.00438216299584963,0.40336
YML046W,PRP39,Pre-mRNA Processing,0.00437399717026736,0.28995
YER185W,PUG1,Protoporphyrin Uptake Gene,0.00437286759946945,0.35012
YBR068C,BAP2,Branched-chain Amino acid Permease,0.00436968919542855,0.29755
YPR070W,MED1,MEDiator complex,0.0043662675343452,0.21552
YLL055W,YCT1,Yeast Cysteine Transporter,0.00436066931898485,0.44356
YOL006C,TOP1,TOPoisomerase,0.00435799701881818,0.41111
YGL014W,PUF4,PUmilio-homology domain Family,0.00435084410078377,0.35926
YDR336W,MRX8,Mitochondrial oRganization of gene eXpression (MIOREX),0.00434943173274873,0.33756
YGL030W,RPL30,Ribosomal Protein of the Large subunit,0.00434887720272249,0.38731
YDR418W,RPL12B,Ribosomal Protein of the Large subunit,0.00434887418145334,0.38793
YNL109W,NA,NA,0.00434381807470387,0.29981
YLR213C,CRR1,CRH-Related,0.00434171498873976,0.36763
YBR082C,UBC4,UBiquitin-Conjugating,0.00432669792696291,0.17472
YNL038W,GPI15,GlycosylPhosphatidylInositol anchor biosynthesis,0.00432215388204249,0.38491
YDL035C,GPR1,G-Protein coupled Receptor,0.00432108231896563,0.10353
YER007W,PAC2,Perish in the Absence of Cin8p,0.00431963654238037,0.08732
YDR049W,VMS1,VCP/Cdc48-associated Mitochondrial Stress-responsive,0.00431707928154585,0.38907
YHR025W,THR1,THReonine requiring,0.00431539708966043,0.31614
YOL067C,RTG1,ReTroGrade regulation,0.00431283432639399,0.30672
YBR023C,CHS3,CHitin Synthase-related,0.00429806824750366,0.39121
YIL009W,FAA3,Fatty Acid Activation,0.00429560133370133,0.19314
YIR005W,IST3,Increased Sodium Tolerance,0.00429458155343528,0.27345
YDL210W,UGA4,Utilization of GAba,0.0042922030881441,0.26358
YJL149W,DAS1,Dst1-delta 6-Azauracil Sensitivity,0.0042784974219518,0.16923
YIL030C,SSM4,Suppressor of mrna Stability Mutant,0.00427475338667295,0.24636
YLR048W,RPS0B,Ribosomal Protein of the Small subunit,0.00426179040043016,0.32444
YER176W,ECM32,ExtraCellular Mutant,0.00425908109342875,0.1827
YNR034W-A,EGO4,Exit from rapamycin-induced GrOwth arrest,0.00425261138009303,0.44867
YBR019C,GAL10,GALactose metabolism,0.00425026187221637,0.1368
YLR320W,MMS22,Methyl MethaneSulfonate sensitivity,0.00424748713879955,0.21238
YBL084C,CDC27,Cell Division Cycle,0.00424352144096361,0.44692
YPR102C,RPL11A,Ribosomal Protein of the Large subunit,0.00424277611570566,0.43136
YDR002W,YRB1,Yeast Ran Binder,0.00424127168662897,0.28677
YPL174C,NIP100,Nuclear ImPort,0.00424086407451267,0.09601
YDR418W,RPL12B,Ribosomal Protein of the Large subunit,0.00423377014070841,0.35007
YKR094C,RPL40B,Ribosomal Protein of the Large subunit,0.00423241009045522,0.38725
YIL046W,MET30,METhionine requiring,0.00422871530293278,0.40424
YOR370C,MRS6,Mitochondrial RNA Splicing,0.00422748287345348,0.33796
YPL039W,NA,NA,0.00421596925649451,0.10239
YPR172W,NA,NA,0.0042133944274018,0.2844
YKL183W,LOT5,LOw Temperature-responsive,0.00421300258443037,0.23838
YIL067C,NA,NA,0.00421272207136173,0.25642
YAR028W,NA,NA,0.00420871865721755,0.18169
YNL316C,PHA2,PHenylAlanine requiring,0.00420426777393993,0.36864
YOR118W,RTC5,Restriction of Telomere Capping,0.00419779452428863,0.23475
YOR071C,NRT1,Nicotinamide Riboside Transporter,0.00419438820134255,0.23176
YMR288W,HSH155,Human Sap Homolog,0.0041895381861738,0.2412
YMR214W,SCJ1,S. Cerevisiae DnaJ,0.00418910367713322,0.32462
YPR094W,RDS3,Regulator of Drug Sensitivity,0.00418618204919554,0.15989
YJL132W,NA,NA,0.00418616275704145,0.34957
YIR025W,MND2,Meiotic Nuclear Divisions,0.0041799702077414,0.2253
YCL067C,HMLALPHA2,Hidden Mat Left ALPHA,0.00416679518493044,0.40182
YHR010W,RPL27A,Ribosomal Protein of the Large subunit,0.00416450410302295,0.30555
YCL038C,ATG22,AuTophaGy related,0.00416334718272294,0.4336
YOR063W,RPL3,Ribosomal Protein of the Large subunit,0.00416206865694115,0.25371
YER038W-A,FMP49,Found in Mitochondrial Proteome,0.00415833183740305,0.21271
YIL165C,NA,NA,0.0041538227461723,0.2415
YGR085C,RPL11B,Ribosomal Protein of the Large subunit,0.00414648978429251,0.45655
YHL006W-A,NA,NA,0.0041445312026061,0.22166
YPL254W,HFI1,Histone H2A Functional Interactor,0.00414067844086408,0.39464
YNL158W,PGA1,Processing of Gas1p and ALP,0.00414045467231157,0.19184
YML105C,SEC65,SECretory,0.00413272467201401,0.20933
YNL276C,NA,NA,0.00412702648291487,0.34495
YEL030W,ECM10,ExtraCellular Mutant,0.00412280088753329,0.23842
YPL079W,RPL21B,Ribosomal Protein of the Large subunit,0.00412000362722205,0.38259
YLL036C,PRP19,Pre-RNA Processing,0.00411987394297648,0.3905
YGL150C,INO80,INOsitol requiring,0.00411884997800594,0.17442
YJR010C-A,SPC1,Signal Peptidase Complex,0.00411362686243438,0.25956
YDR139C,RUB1,Related to UBiquitin,0.00411315378651719,0.33296
YIL164C,NIT1,NITrilase superfamily,0.00410291689466808,0.26403
YOR167C,RPS28A,Ribosomal Protein of the Small subunit,0.00410176829074453,0.40792
YPL113C,NA,NA,0.00409955261660828,0.43537
YOR348C,PUT4,Proline UTilization,0.00409650905825773,0.46826
YML103C,NUP188,NUclear Pore,0.00409463447403595,0.25044
YCR095C,OCA4,Oxidant-induced Cell-cycle Arrest,0.00409423105690162,0.19193
YEL021W,URA3,URAcil requiring,0.00409352823082039,0.28894
YDR240C,SNU56,Small NUclear ribonucleoprotein associated,0.00409170209293335,0.29662
YKR062W,TFA2,"Transcription Factor a, subunit 2",0.00408524417177233,0.13511
YBR190W,NA,NA,0.00408479227641406,0.28991
YHR068W,DYS1,DeoxyhYpusine Synthase,0.00407990986090346,0.3433
YDL086W,NA,NA,0.00406648489780037,0.34441
YLR265C,NEJ1,Nonhomologous End-Joining defective,0.00406541493506013,0.18724
YJL016W,TPH3,Twin PH domain-3,0.00406268489825735,0.40951
YOL043C,NTG2,eNdonuclease Three-like Glycosylase,0.00405384576282847,0.14063
YPL069C,BTS1,Bet Two Suppressor,0.00404838566270396,0.22454
YNL024C,EFM6,Elongation Factor Methyltransferase,0.00404600884809414,0.33303
YBR189W,RPS9B,Ribosomal Protein of the Small subunit,0.00403794366542532,0.43645
YHR160C,PEX18,PEroXin,0.0040361081109498,0.29396
YDR491C,NA,NA,0.00403506005933003,0.19893
YML035C,AMD1,AMP Deaminase,0.00403305506693252,0.24628
YER064C,VHR2,VHt1 Regulator,0.00403251255425968,0.36908
YPR182W,SMX3,NA,0.00403199436279003,0.43975
YLR444C,NA,NA,0.00402979009639392,0.31676
YHR030C,SLT2,Suppressor of the LyTic phenotype,0.00402978331677733,0.40932
YNL080C,EOS1,ER-localized and Oxidants Sensitive,0.00402944056469774,0.15371
YHR049C-A,NA,NA,0.00402106314722735,0.23352
YER180C,ISC10,message Induced in Sporogenesis in S. Cerevisiae,0.00401634365722073,0.43753
YPL220W,RPL1A,Ribosomal Protein of the Large subunit,0.00401532239468996,0.32021
YOR304C-A,BIL1,Bud6-Interacting Ligand,0.00401347075735223,0.14143
YHR157W,REC104,RECombination,0.00400991504706615,0.20239
YLR242C,ARV1,ARE2 Required for Viability,0.00400951565525439,0.27144
YKR032W,NA,NA,0.00399784869670409,0.3307
YDL022W,GPD1,Glycerol-3-Phosphate Dehydrogenase,0.00399070651420909,0.39502
YJR145C,RPS4A,Ribosomal Protein of the Small subunit,0.0039885103016806,0.243
YGL238W,CSE1,Chromosome SEgregation,0.00398511289325233,0.22502
YMR009W,ADI1,Acireductone DIoxygenase,0.00398037098467085,0.41987
YCL001W-A,NA,NA,0.00397986944403276,0.21367
YCL065W,NA,NA,0.00397823177918992,0.39471
YLL018C,DPS1,NA,0.00397332616421361,0.25354
YKL154W,SRP102,Signal Recognition Particle,0.0039709647364034,0.37677
YPL022W,RAD1,RADiation sensitive,0.00397078781662508,0.1455
YOL078W,AVO1,Adheres VOraciously (to TOR2),0.00396519739200729,0.12685
YLR432W,IMD3,IMP Dehydrogenase,0.00396229827694725,0.41473
YPL237W,SUI3,SUppressor of Initiator codon,0.0039511318703646,0.2249
YOR152C,ATG40,AuTophaGy related,0.00394852553438465,0.34434
YGL079W,KXD1,KxDL homolog,0.0039391517189485,0.29265
YBR195C,MSI1,Multicopy Suppressor of IRA1,0.00393832580307459,0.43517
YDR003W,RCR2,Resistance to Congo Red,0.00393681337011889,0.33415
YNL128W,TEP1,TEnsin-like Phosphatase,0.00393589690398758,0.14505
YDL109C,NA,NA,0.00392030534870413,0.11535
YOR237W,HES1,Homologous to kES1,0.00392029851106964,0.25285
YDR026C,NSI1,NTS1 SIlencing protein 1,0.00391962265492658,0.29176
YLR075W,RPL10,Ribosomal Protein of the Large subunit,0.0039180398685351,0.38347
YBR203W,COS111,Ciclopirox Olamine Sensitive,0.00391435259204045,0.33484
YFL012W,NA,NA,0.0039036179888605,0.23404
YMR112C,MED11,MEDiator complex,0.00389298779307063,0.38574
YGR024C,THG1,tRNAHis Guanylyltransferase,0.00388789731301664,0.19189
YKL153W,NA,NA,0.00388412362560544,0.33129
YHR056W-A,NA,NA,0.00388188917591094,0.18926
YLR162W,NA,NA,0.00387867571779809,0.33366
YKL202W,NA,NA,0.0038769432588394,0.30278
YER131W,RPS26B,Ribosomal Protein of the Small subunit,0.00387627041588836,0.39339
YEL062W,NPR2,Nitrogen Permease Regulator,0.00387026787461732,0.35096
YCL011C,GBP2,G-strand Binding Protein,0.00386697075803482,0.18502
YLR044C,PDC1,Pyruvate DeCarboxylase,0.00386388423780405,0.36999
YKL176C,LST4,Lethal with Sec Thirteen,0.00386275310904996,0.33209
YOL133W,HRT1,High level expression Reduces Ty3 transposition,0.00385356483656177,0.19408
YMR143W,RPS16A,Ribosomal Protein of the Small subunit,0.00384485103059691,0.30192
YHR133C,NSG1,NA,0.00384103981677222,0.21115
YJL009W,NA,NA,0.00383557547804673,0.21622
YKL020C,SPT23,SuPpressor of Ty,0.00382973740184321,0.14429
YDR017C,KCS1,pKC1 Suppressor,0.00382780186032299,0.35058
YML073C,RPL6A,Ribosomal Protein of the Large subunit,0.00382249647152303,0.35961
YDR382W,RPP2B,Ribosomal Protein P2 Beta,0.00382046572345325,0.38422
YIL176C,PAU14,seriPAUperin,0.0038114210096682,0.29285
YBR095C,RXT2,NA,0.00380524550314767,0.26174
YJL039C,NUP192,NUclear Pore,0.00380481045488953,0.23646
YDL189W,RBS1,RNA-Binding Suppressor of PAS kinase,0.00379735300036292,0.43803
YDR340W,NA,NA,0.00379360939651719,0.24024
YJR126C,VPS70,Vacuolar Protein Sorting,0.00378653155892772,0.27682
YMR153C-A,NA,NA,0.00378581924322571,0.20396
YPR040W,TIP41,Tap42 Interacting Protein,0.00378214795007119,0.39975
YNL116W,DMA2,Defective in Mitotic Arrest,0.00378019516420004,0.35697
YIL105C,SLM1,Synthetic Lethal with Mss4,0.00377744011128619,0.31117
YPL026C,SKS1,Suppressor Kinase of SNF3,0.00377191542504944,0.381
YBR004C,GPI18,GlycosylPhosphatidylInositol,0.0037688998283357,0.11935
YOL115W,PAP2,Poly(A) Polymerase,0.00376672860046232,0.43329
YKL221W,MCH2,MonoCarboxylate permease Homologue,0.00376589456042374,0.30823
YIL032C,NA,NA,0.00376201618731926,0.33489
YAR042W,SWH1,NA,0.00376063534781081,0.16841
YBR217W,ATG12,AuTophaGy related,0.00375606551832683,0.26979
YLL059C,NA,NA,0.00375592068802752,0.22321
YDR214W,AHA1,Activator of Heat shock protein 90 ATPase,0.00375573554290822,0.43644
YEL033W,MTC7,Maintenance of Telomere Capping,0.00374874876109191,0.27039
YCR026C,NPP1,ecto-Nucleotide Pyrophosphatase/Phosphodiesterase,0.00374749980618708,0.34526
YGL076C,RPL7A,Ribosomal Protein of the Large subunit,0.00374460642284004,0.34959
YJR062C,NTA1,N-Terminal Amidase,0.00374043037872031,0.16845
YDL176W,IPF1,Involved in actin Patch Formation,0.00373499326860247,0.30333
YGL194C,HOS2,Hda One Similar,0.00373345951963695,0.31201
YHR022C,NA,NA,0.00373032363264467,0.30435
YBR153W,RIB7,RIBoflavin biosynthesis,0.00372733224723373,0.17965
YGR210C,NA,NA,0.00372626498540441,0.21622
YBR200W,BEM1,Bud EMergence,0.0037259593379129702,0.33496
YJL177W,RPL17B,Ribosomal Protein of the Large subunit,0.00372427162587169,0.44892
YOL051W,GAL11,GALactose metabolism,0.00372385055454018,0.32096
YAL035W,FUN12,Function Unknown Now,0.00371885939705167,0.28628
YOR254C,SEC63,SECretory,0.0037163396880278,0.37921
YHL043W,ECM34,ExtraCellular Mutant,0.00371411404914966,0.19193
YMR170C,ALD2,ALdehyde Dehydrogenase,0.00371291725170902,0.26843
YNR077C,NA,NA,0.00370487726156366,0.4236
YJR018W,NA,NA,0.00370033679680394,0.27012
YLR030W,NA,NA,0.0036974409638998,0.27379
YLR029C,RPL15A,Ribosomal Protein of the Large subunit,0.00369690506740336,0.44131
YHR034C,PIH1,Protein Interacting with Hsp90,0.00368601694256624,0.20716
YDL203C,ACK1,Activator of C Kinase 1,0.00368403713537346,0.337
YBL103C,RTG3,ReTroGrade regulation,0.00368204790369051,0.29405
YPL240C,HSP82,Heat Shock Protein,0.00368202350939967,0.46449
YDL032W,NA,NA,0.00367897167824849,0.22606
YGL086W,MAD1,Mitotic Arrest-Deficient,0.00367687771608559,0.32135
YGL047W,ALG13,Asparagine-Linked Glycosylation,0.00367541569876884,0.28169
YGR284C,ERV29,ER Vesicle,0.00367182936874664,0.35432
YMR135W-A,NA,NA,0.00366580540533357,0.35491
YDL013W,SLX5,Synthetic Lethal of unknown [X] function,0.00366425507423457,0.24845
YGR274C,TAF1,TATA binding protein-Associated Factor,0.00366315607459458,0.15157
YFL021C-A,NA,NA,0.00365190119119189,0.28792
YML002W,NA,NA,0.00364674464632155,0.30132
YOL036W,NA,NA,0.00364605839385564,0.35654
YKL028W,TFA1,"Transcription Factor a, subunit 1",0.00364598884645181,0.16686
YOR257W,CDC31,Cell Division Cycle,0.00363890578091312,0.37681
YDR064W,RPS13,Ribosomal Protein of the Small subunit,0.00363872952612791,0.43044
YIR023C-A,NA,NA,0.00363701481741081,0.36762
YLR302C,NA,NA,0.00363582318602594,0.26842
YPL138C,SPP1,"Set1c, Phd finger Protein",0.00363437551495816,0.3798
YNL092W,NA,NA,0.00363037876403221,0.3591
YMR079W,SEC14,SECretory,0.00362566280584467,0.38755
YGL056C,SDS23,homolog of S. pombe SDS23,0.0036246012395146302,0.28914
YPL169C,MEX67,Messenger RNA EXport factor of 67 kDa,0.00362398537373814,0.39872
YOR276W,CAF20,Cap Associated Factor,0.00361787572938355,0.37968
YMR159C,ATG16,AuTophaGy related,0.00361608641258012,0.28859
YAL049C,AIM2,Altered Inheritance rate of Mitochondria,0.00361303141527676,0.23209
YDR204W,COQ4,COenzyme Q,0.00361288544992857,0.23042
YOR335C,ALA1,ALAnyl-tRNA synthetase,0.00360844049928672,0.43518
YJL056C,ZAP1,Zinc-responsive Activator Protein,0.00360147134480078,0.29097
YIL115C,NUP159,NUclear Pore,0.00360008440843335,0.14488
YDR482C,CWC21,Complexed With Cef1p,0.00359727277097296,0.28088
