Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL002W,9.740718710937925,9.655213483174936,9.662816402997304,9.577404251935922,9.653397598396188,9.730590981377103,9.627763504736869,9.679489564026536,9.678594634058314,9.705385176516852,9.53524990040429,9.655112212545873,9.556892705221127,9.501912828225871,9.658141997111045,9.516222814264133
YAL001C,9.392515153465496,9.437600145283907,9.352903376822532,9.09801006318253,9.363018186161352,9.56852169843798,9.556730074456363,9.667564571466306,9.877165308216748,9.821126729840033,9.716702784943873,9.805063606351348,9.462272108354815,9.350380481294286,9.296911483920825,9.363307029895054
YAR002W,9.280494498099666,9.40822232503197,9.391664049444351,9.650683796724932,9.734912829108382,9.481177604732027,9.534495612032753,9.809978512696595,9.611983082948623,9.583293951471369,9.41481716753102,9.406090317983084,9.495284063622531,9.330268889343566,9.40933857636334,9.22063618169125
YAR002C-A,9.429350060086922,9.576134332171534,9.6500837074196415,9.580185736358901,9.63227824068527,9.592535766461063,9.736947119628548,9.90783901079092,9.889378664564775,9.766067945028599,9.763751942009563,9.612916539477888,9.5834519300368175,9.524215448859703,9.416225816938962,9.493129922577104
YAR003W,9.819917443283481,9.8341031302364,9.863666740821714,9.83547512060048,9.78100131714864,10.089573013977478,10.125518907386285,10.270450809253154,10.214647198664823,10.113518216583934,9.877862318859469,9.90985422891768,9.827036220106866,9.59124058307007,9.808803883610882,9.713387252887967
YAR007C,9.805978785419866,9.626064391699273,9.490206311355902,9.208199187051857,9.58709456198545,9.856581444997685,9.8384458684050191,10.037041571181337,9.982107904064003,9.904470990142276,9.93974126723259,10.017284603007663,9.752924249607297,9.76798378461543,9.8534664448522,9.75064708526549
YAR008W,9.291651673162475,9.410503518523884,9.454037123345591,9.475017610744512,9.725878337677068,9.898923699062637,9.836629714130153,9.993124766458203,10.029781437132591,9.805149943982114,9.659439117849473,9.734005171133935,9.3481572760037,9.550531313003697,9.50073225615701,9.2847972177777
YAR014C,9.66552091647254,9.567982685806241,9.828311293585143,9.79174860373762,9.911040811146917,9.800985326186773,9.860063238226157,9.7917828462452,9.824073171344558,9.864942782976538,9.619960308227325,9.7457685654213,9.624528951382562,9.679338903440772,9.559978239320804,9.543954519821025
YAR015W,9.978834223336055,9.923071671730385,9.942361563704464,9.745416730979967,9.880427664323854,9.816361615729031,9.858274111128816,9.999481039352586,9.996293801732918,9.966121223853252,10.135983902101422,9.843889791310206,9.843611536591101,9.710793457223492,9.829589311801668,9.85093639288651
YAR018C,8.93544112117883,9.052764204037713,9.070272814686152,9.128733152256356,9.363018186161352,9.203032243821019,9.236934111560604,9.19753333819529,9.220702059789865,9.279983187138951,9.138818189909534,9.348108596234974,9.518409953310508,9.380031766445548,9.28692604743387,9.169761709862023
