Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL038W,10.686078745963965,10.563087176274657,10.74591095382254,10.682680660656242,10.740010036328357,10.743171651621704,10.62681734354405,10.530739007310963,10.694339635721406,10.476145630927473,10.680759666826699,10.78034939696033,10.878050912728536,10.53144300678136,10.36774057579078
YAL037C-B,10.143951222102531,10.071575607897154,10.183075077656502,10.103787367768591,10.109195321942604,10.124826294526477,9.941188355900357,9.866125933326106,10.047887851595197,9.863704863357807,10.117971383129753,10.165398303186455,10.237209960755022,9.971966689468584,9.78460999558186
YAL037C-A,6.748075163781382,6.495149316839227,6.699783066109981,7.017727849454454,6.592177574935563,7.419268813394867,7.286028866060956,6.963580740063859,6.909432375874876,6.637256016918212,6.946665296053188,7.221030746695147,6.9886846867721655,6.761495923963997,7.246894883843036
YAL037W,10.796513719685459,10.627622375120982,10.65129654280808,10.679856337640569,10.564734012537448,10.63411606134236,10.543616040667478,10.609748982102877,10.656860798863077,10.572653309620936,10.556032628683402,10.679410157111878,10.721953612801386,10.689351773925356,10.698348343225454
YAL036C,10.079878842169249,9.971251758304279,9.980048456496354,9.861100956887988,9.893479448174897,9.75352481228364,9.75647131003678,9.820996702102178,9.92540243254259,9.91369275605518,9.803701556205166,9.894483270647843,9.932214751968385,9.880477284865743,9.853635274286729
YAL035W,10.71449006779475,10.906083419765999,10.946063007814132,10.688312773322789,10.903371225687573,10.777765452456615,10.924099346138645,10.946790075071995,11.036707103768906,10.953338291144835,11.057228749362785,11.181271965967218,11.042343379793692,10.869002476861185,10.8405418230043
YAL034C-B,7.847782294291424,7.767274289553279,8.056662303388691,7.9194134787173915,7.6977688960772745,7.924911323371724,7.890530303673955,7.731369425116282,7.761533054082541,7.269500521493695,7.741381220214323,7.872170468634182,7.906890595608519,7.845027856869356,7.653937292679537
YAL034W-A,9.226386232083751,9.143275536597702,9.371383595525051,9.218428536672189,9.281724075993646,9.09153443252487,9.153759340573389,9.060214508065544,9.084180250400067,8.882090351220594,9.372038061477898,9.30024069137418,9.398743691938193,9.19047774440702,9.285892901995517
YAL034C,10.154358664707097,10.331289712571335,10.539511049862725,10.311467767234394,10.422247937945532,10.541982266982828,10.440065385840814,10.269910330705951,10.347494210020077,10.168264467582864,10.390563105733936,10.273671419120133,10.239598529249124,9.940162654291756,10.083140108393906
YAL033W,9.102866538517382,8.890914479156981,8.514018033940369,8.935500294783356,8.799397971998346,8.703786316081011,8.909808149836664,8.588549685522917,8.769955073275773,8.848215820519545,9.053117783594478,8.900434849148713,9.055282435501189,8.979104807125646,8.753780862564003
